,sex,age,year,month,fips,deaths,iso3,pop,pop.adj,rate,rate.adj,rate.adj.old,leap,deaths.adj,variable,month.short,state.name,season
1,2,85,1982,1,1,350,USA,26295,25861.66293,0.013310515,0.013533546,0.013533546,0,350,5.72840464,Jan,Alabama,1
2,2,85,1982,2,1,282,USA,26295,25948.88252,0.010724472,0.012031897,0.01086752,0,312.2142857,8.589294543,Feb,Alabama,1
3,2,85,1982,3,1,292,USA,26295,26033.56864,0.011104773,0.011216288,0.011216288,0,292,14.27145845,Mar,Alabama,0
4,2,85,1982,4,1,283,USA,26295,26121.36799,0.010762502,0.011195177,0.010834042,0,292.4333333,15.53245104,Apr,Alabama,0
5,2,85,1982,5,1,334,USA,26295,26206.61703,0.012702035,0.012744873,0.012744873,0,334,22.1317779,May,Alabama,0
6,2,85,1982,6,1,244,USA,26295,26295,0.009279331,0.009588642,0.009279331,0,252.1333333,24.5455676,Jun,Alabama,0
7,2,85,1982,7,1,296,USA,26295,26384.4731,0.011256893,0.011218719,0.011218719,0,296,25.99905685,Jul,Alabama,0
8,2,85,1982,8,1,262,USA,26295,26465.54917,0.009963871,0.009899662,0.009899662,0,262,25.46786081,Aug,Alabama,0
9,2,85,1982,9,1,318,USA,26295,26555.60259,0.012093554,0.012374037,0.011974874,0,328.6,21.98971668,Sep,Alabama,0
10,2,85,1982,10,1,254,USA,26295,26643.04281,0.009659631,0.009533446,0.009533446,0,254,17.42195474,Oct,Alabama,0
11,2,85,1982,11,1,311,USA,26295,26733.70019,0.011827344,0.012021032,0.011633257,0,321.3666667,12.83395703,Nov,Alabama,1
12,2,85,1982,12,1,363,USA,26295,26821.72683,0.013804906,0.013533804,0.013533804,0,363,11.27445902,Dec,Alabama,1
13,2,85,1983,1,1,339,USA,27368,26912.99221,0.012386729,0.012596147,0.012596147,0,339,5.340138118,Jan,Alabama,1
14,2,85,1983,2,1,340,USA,27368,27004.56813,0.012423268,0.013939441,0.012590462,0,376.4285714,7.932201842,Feb,Alabama,1
15,2,85,1983,3,1,381,USA,27368,27093.48667,0.013921368,0.01406242,0.01406242,0,381,11.10915668,Mar,Alabama,0
16,2,85,1983,4,1,316,USA,27368,27185.67676,0.011546331,0.012011227,0.011623768,0,326.5333333,14.33426264,Apr,Alabama,0
17,2,85,1983,5,1,287,USA,27368,27275.19163,0.0104867,0.010522383,0.010522383,0,287,20.50840763,May,Alabama,0
18,2,85,1983,6,1,238,USA,27368,27368,0.008696288,0.008986164,0.008696288,0,245.9333333,23.42112321,Jun,Alabama,0
19,2,85,1983,7,1,288,USA,27368,27433.97748,0.010523239,0.010497931,0.010497931,0,288,26.93039681,Jul,Alabama,0
20,2,85,1983,8,1,292,USA,27368,27493.70675,0.010669395,0.010620612,0.010620612,0,292,26.94466896,Aug,Alabama,0
21,2,85,1983,9,1,291,USA,27368,27559.98728,0.010632856,0.010910745,0.010558786,0,300.7,21.82398422,Sep,Alabama,0
22,2,85,1983,10,1,318,USA,27368,27624.28186,0.01161941,0.011511611,0.011511611,0,318,17.42423633,Oct,Alabama,0
23,2,85,1983,11,1,304,USA,27368,27690.87718,0.011107863,0.01134429,0.010978345,0,314.1333333,11.77176264,Nov,Alabama,1
24,2,85,1983,12,1,418,USA,27368,27755.47712,0.015273312,0.015060091,0.015060091,0,418,5.368225665,Dec,Alabama,1
25,2,85,1984,1,1,427,USA,28155,27822.38871,0.015166045,0.015347352,0.015347352,1,427,4.070321435,Jan,Alabama,1
26,2,85,1984,2,1,331,USA,28155,27889.46161,0.011756349,0.012686784,0.011868282,1,353.8275862,8.52508613,Feb,Alabama,1
27,2,85,1984,3,1,386,USA,28155,27954.52482,0.013709821,0.01380814,0.01380814,1,386,11.42564731,Mar,Alabama,0
28,2,85,1984,4,1,354,USA,28155,28021.91627,0.012573255,0.013054068,0.012632969,1,365.8,15.85606819,Apr,Alabama,0
29,2,85,1984,5,1,298,USA,28155,28087.28849,0.010584266,0.010609782,0.010609782,1,298,20.26576452,May,Alabama,0
30,2,85,1984,6,1,293,USA,28155,28155,0.010406677,0.010753567,0.010406677,1,302.7666667,25.27518025,Jun,Alabama,0
31,2,85,1984,7,1,323,USA,28155,28224.06359,0.011472207,0.011444135,0.011444135,1,323,25.16600604,Jul,Alabama,0
32,2,85,1984,8,1,336,USA,28155,28286.58921,0.011933937,0.01187842,0.01187842,1,336,24.90428343,Aug,Alabama,0
33,2,85,1984,9,1,313,USA,28155,28355.97559,0.011117031,0.011406179,0.011038238,1,323.4333333,22.10239034,Sep,Alabama,0
34,2,85,1984,10,1,313,USA,28155,28423.28575,0.011117031,0.011012098,0.011012098,1,313,20.47952406,Oct,Alabama,0
35,2,85,1984,11,1,318,USA,28155,28493.00744,0.011294619,0.011532654,0.011160633,1,328.6,10.63122714,Nov,Alabama,1
36,2,85,1984,12,1,373,USA,28155,28560.64288,0.013248091,0.01305993,0.01305993,1,373,12.3120618,Dec,Alabama,1
37,2,85,1985,1,1,414,USA,28979,28630.70151,0.014286207,0.014460002,0.014460002,0,414,2.558349149,Jan,Alabama,1
38,2,85,1985,2,1,490,USA,28979,28700.93199,0.016908796,0.018901825,0.017072616,0,542.5,6.847889851,Feb,Alabama,1
39,2,85,1985,3,1,406,USA,28979,28769.06099,0.014010145,0.014112383,0.014112383,0,406,14.48304979,Mar,Alabama,0
40,2,85,1985,4,1,340,USA,28979,28839.63086,0.011732634,0.01218231,0.011789333,0,351.3333333,17.77031299,Apr,Alabama,0
41,2,85,1985,5,1,331,USA,28979,28908.0891,0.011422064,0.011450082,0.011450082,0,331,21.28058939,May,Alabama,0
42,2,85,1985,6,1,345,USA,28979,28979,0.011905173,0.012302012,0.011905173,0,356.5,25.08209393,Jun,Alabama,0
43,2,85,1985,7,1,318,USA,28979,29059.07664,0.010973464,0.010943225,0.010943225,0,318,25.43381414,Jul,Alabama,0
44,2,85,1985,8,1,308,USA,28979,29131.59409,0.010628386,0.010572714,0.010572714,0,308,25.29808482,Aug,Alabama,0
45,2,85,1985,9,1,322,USA,28979,29212.09239,0.011111495,0.01139026,0.011022832,0,332.7333333,22.2764036,Sep,Alabama,0
46,2,85,1985,10,1,343,USA,28979,29290.20575,0.011836157,0.011710399,0.011710399,0,343,19.35020877,Oct,Alabama,0
47,2,85,1985,11,1,368,USA,28979,29371.14233,0.012698851,0.012946948,0.012529305,0,380.2666667,15.95038131,Nov,Alabama,1
48,2,85,1985,12,1,425,USA,28979,29449.68099,0.014665792,0.014431396,0.014431396,0,425,4.740405121,Dec,Alabama,1
49,2,85,1986,1,1,398,USA,29936,29531.05824,0.013295029,0.013477336,0.013477336,0,398,5.814293827,Jan,Alabama,1
50,2,85,1986,2,1,403,USA,29936,29612.66036,0.013462052,0.015067156,0.013609044,0,446.1785714,10.31037213,Feb,Alabama,1
51,2,85,1986,3,1,418,USA,29936,29691.84484,0.013963121,0.01407794,0.01407794,0,418,12.81622127,Mar,Alabama,0
52,2,85,1986,4,1,384,USA,29936,29773.89126,0.012827365,0.013327113,0.012897206,0,396.8,17.0834213,Apr,Alabama,0
53,2,85,1986,5,1,366,USA,29936,29853.50687,0.012226082,0.012259866,0.012259866,0,366,21.84408405,May,Alabama,0
54,2,85,1986,6,1,332,USA,29936,29936,0.011090326,0.011460004,0.011090326,0,343.0666667,26.05790687,Jun,Alabama,0
55,2,85,1986,7,1,323,USA,29936,30037.97884,0.010789685,0.010753054,0.010753054,0,323,27.72903193,Jul,Alabama,0
56,2,85,1986,8,1,310,USA,29936,30130.38733,0.010355425,0.010288616,0.010288616,0,310,25.23910676,Aug,Alabama,0
57,2,85,1986,9,1,353,USA,29936,30233.02836,0.011791823,0.012065171,0.011675972,0,364.7666667,23.98875935,Sep,Alabama,0
58,2,85,1986,10,1,355,USA,29936,30332.6913,0.011858632,0.011703544,0.011703544,0,355,17.60538482,Oct,Alabama,0
59,2,85,1986,11,1,360,USA,29936,30436.0215,0.012025655,0.01222236,0.01182809,0,372,14.55205772,Nov,Alabama,1
60,2,85,1986,12,1,428,USA,29936,30536.3536,0.014297167,0.014016081,0.014016081,0,428,7.467086451,Dec,Alabama,1
61,2,85,1987,1,1,452,USA,31159,30640.37759,0.014506242,0.014751776,0.014751776,0,452,5.814470939,Jan,Alabama,1
62,2,85,1987,2,1,352,USA,31159,30744.75594,0.011296897,0.012675797,0.011449107,0,389.7142857,8.578908181,Feb,Alabama,1
63,2,85,1987,3,1,368,USA,31159,30846.10578,0.011810392,0.011930193,0.011930193,0,368,12.69103951,Mar,Alabama,0
64,2,85,1987,4,1,361,USA,31159,30951.18496,0.011585738,0.012052312,0.011663528,0,373.0333333,15.41373921,Apr,Alabama,0
65,2,85,1987,5,1,316,USA,31159,31053.21529,0.010141532,0.01017608,0.01017608,0,316,22.5854745,May,Alabama,0
66,2,85,1987,6,1,326,USA,31159,31159,0.010462467,0.010811216,0.010462467,0,336.8666667,24.95404859,Jun,Alabama,0
67,2,85,1987,7,1,349,USA,31159,31233.70161,0.011200616,0.011173828,0.011173828,0,349,26.80308097,Jul,Alabama,0
68,2,85,1987,8,1,359,USA,31159,31301.32795,0.011521551,0.011469162,0.011469162,0,359,27.14858307,Aug,Alabama,0
69,2,85,1987,9,1,357,USA,31159,31376.37079,0.011457364,0.011757255,0.011377989,0,368.9,22.72594756,Sep,Alabama,0
70,2,85,1987,10,1,397,USA,31159,31449.16418,0.012741102,0.012623547,0.012623547,0,397,13.73937546,Oct,Alabama,0
71,2,85,1987,11,1,378,USA,31159,31524.56144,0.012131326,0.012390339,0.011990651,0,390.6,12.69988125,Nov,Alabama,1
72,2,85,1987,12,1,407,USA,31159,31597.69863,0.013062037,0.012880685,0.012880685,0,407,9.924253025,Dec,Alabama,1
73,2,85,1988,1,1,476,USA,32050,31673.45199,0.014851794,0.015028359,0.015028359,1,476,4.499616225,Jan,Alabama,1
74,2,85,1988,2,1,523,USA,32050,31749.38696,0.016318253,0.017608811,0.016472759,1,559.0689655,7.020620905,Feb,Alabama,1
75,2,85,1988,3,1,487,USA,32050,31823.04575,0.015195008,0.015303375,0.015303375,1,487,12.25213729,Mar,Alabama,0
76,2,85,1988,4,1,383,USA,32050,31899.33937,0.011950078,0.012406736,0.012006518,1,395.7666667,16.93429641,Apr,Alabama,0
77,2,85,1988,5,1,366,USA,32050,31973.34605,0.011419657,0.011447035,0.011447035,1,366,20.48098284,May,Alabama,0
78,2,85,1988,6,1,355,USA,32050,32050,0.011076443,0.011445658,0.011076443,1,366.8333333,25.34732605,Jun,Alabama,0
79,2,85,1988,7,1,357,USA,32050,32159.88723,0.011138846,0.011100785,0.011100785,1,357,25.95952262,Jul,Alabama,0
80,2,85,1988,8,1,320,USA,32050,32259.46401,0.009984399,0.00991957,0.00991957,1,320,26.58346646,Aug,Alabama,0
81,2,85,1988,9,1,373,USA,32050,32370.06942,0.011638066,0.01190709,0.01152299,1,385.4333333,23.3225585,Sep,Alabama,0
82,2,85,1988,10,1,406,USA,32050,32477.46796,0.012667707,0.012500975,0.012500975,1,406,14.58461778,Oct,Alabama,0
83,2,85,1988,11,1,396,USA,32050,32588.82082,0.012355694,0.012556453,0.012151406,1,409.2,13.27549454,Nov,Alabama,1
84,2,85,1988,12,1,443,USA,32050,32696.94515,0.013822153,0.013548666,0.013548666,1,443,7.619269891,Dec,Alabama,1
85,2,85,1989,1,1,429,USA,33368,32809.05051,0.012856629,0.01307566,0.01307566,0,429,9.730709063,Jan,Alabama,1
86,2,85,1989,2,1,448,USA,33368,32921.54023,0.013426037,0.015066124,0.013608112,0,496,8.263045433,Feb,Alabama,1
87,2,85,1989,3,1,414,USA,33368,33030.76847,0.012407097,0.012533768,0.012533768,0,414,13.61143311,Mar,Alabama,0
88,2,85,1989,4,1,336,USA,33368,33144.01838,0.010069528,0.010475495,0.010137576,0,347.2,16.13939103,Apr,Alabama,0
89,2,85,1989,5,1,410,USA,33368,33253.98476,0.012287221,0.012329349,0.012329349,0,410,20.28338228,May,Alabama,0
90,2,85,1989,6,1,403,USA,33368,33368,0.012077439,0.012480021,0.012077439,0,416.4333333,24.10881683,Jun,Alabama,0
91,2,85,1989,7,1,365,USA,33368,33492.76823,0.010938624,0.010897875,0.010897875,0,365,25.44765344,Jul,Alabama,0
92,2,85,1989,8,1,389,USA,33368,33605.86305,0.011657876,0.011575361,0.011575361,0,389,25.5571146,Aug,Alabama,0
93,2,85,1989,9,1,389,USA,33368,33731.52069,0.011657876,0.011916648,0.01153224,0,401.9666667,22.23302865,Sep,Alabama,0
94,2,85,1989,10,1,404,USA,33368,33853.57219,0.012107408,0.011933748,0.011933748,0,404,16.30417766,Oct,Alabama,0
95,2,85,1989,11,1,396,USA,33368,33980.15605,0.011867658,0.012042323,0.011653861,0,409.2,11.89475845,Nov,Alabama,1
96,2,85,1989,12,1,532,USA,33368,34103.1072,0.015943419,0.015599752,0.015599752,0,532,3.164627787,Dec,Alabama,1
97,2,85,1990,1,1,594,USA,34867,34230.62411,0.017036166,0.017352883,0.017352883,0,594,9.502303037,Jan,Alabama,1
98,2,85,1990,2,1,376,USA,34867,34358.61783,0.010783836,0.012115904,0.010943397,0,416.2857143,12.33820231,Feb,Alabama,1
99,2,85,1990,3,1,407,USA,34867,34482.93837,0.011672929,0.011802938,0.011802938,0,407,13.98011587,Mar,Alabama,0
100,2,85,1990,4,1,424,USA,34867,34611.87553,0.012160496,0.012658468,0.012250131,0,438.1333333,16.32682192,Apr,Alabama,0
101,2,85,1990,5,1,400,USA,34867,34737.11245,0.011472166,0.011515062,0.011515062,0,400,20.95324232,May,Alabama,0
102,2,85,1990,6,1,364,USA,34867,34867,0.010439671,0.01078766,0.010439671,0,376.1333333,25.73291651,Jun,Alabama,0
103,2,85,1990,7,1,367,USA,34867,35034.17545,0.010525712,0.010475486,0.010475486,0,367,26.26306249,Jul,Alabama,0
104,2,85,1990,8,1,392,USA,34867,35185.86147,0.011242722,0.011140838,0.011140838,0,392,26.99272378,Aug,Alabama,0
105,2,85,1990,9,1,366,USA,34867,35354.56576,0.010497032,0.010697345,0.01035227,0,378.2,24.13485818,Sep,Alabama,0
106,2,85,1990,10,1,445,USA,34867,35518.59809,0.012762784,0.012528648,0.012528648,0,445,17.2394327,Oct,Alabama,0
107,2,85,1990,11,1,388,USA,34867,35688.89773,0.011128001,0.011234119,0.010871728,0,400.9333333,12.90869877,Nov,Alabama,1
108,2,85,1990,12,1,434,USA,34867,35854.48124,0.0124473,0.012104484,0.012104484,0,434,10.00926091,Dec,Alabama,1
109,2,85,1991,1,1,469,USA,36887,36026.39133,0.012714506,0.013018234,0.013018234,0,469,7.380150188,Jan,Alabama,1
110,2,85,1991,2,1,425,USA,36887,36199.12567,0.011521674,0.012998538,0.011740615,0,470.5357143,9.762160111,Feb,Alabama,1
111,2,85,1991,3,1,460,USA,36887,36367.07645,0.012470518,0.012648803,0.012648803,0,460,13.70033345,Mar,Alabama,0
112,2,85,1991,4,1,428,USA,36887,36541.44426,0.011603004,0.012103152,0.011712728,0,442.2666667,18.47269499,Apr,Alabama,0
113,2,85,1991,5,1,416,USA,36887,36710.98327,0.011277686,0.011331759,0.011331759,0,416,22.58995039,May,Alabama,0
114,2,85,1991,6,1,392,USA,36887,36887,0.01062705,0.010981285,0.01062705,0,405.0666667,24.73948546,Jun,Alabama,0
115,2,85,1991,7,1,391,USA,36887,37025.73513,0.01059994,0.010560222,0.010560222,0,391,26.4398921,Jul,Alabama,0
116,2,85,1991,8,1,394,USA,36887,37151.49272,0.01068127,0.010605227,0.010605227,0,394,25.55382113,Aug,Alabama,0
117,2,85,1991,9,1,383,USA,36887,37291.22264,0.010383062,0.010612864,0.010270513,0,395.7666667,23.07857511,Sep,Alabama,0
118,2,85,1991,10,1,429,USA,36887,37426.94549,0.011630114,0.01146233,0.01146233,0,429,17.53321495,Oct,Alabama,0
119,2,85,1991,11,1,455,USA,36887,37567.71141,0.012334969,0.01251518,0.012111464,0,470.1666667,9.86364844,Nov,Alabama,1
120,2,85,1991,12,1,544,USA,36887,37704.44055,0.014747743,0.014428009,0.014428009,0,544,9.4478895,Dec,Alabama,1
121,2,85,1992,1,1,535,USA,38554,37846.25015,0.013876641,0.014136143,0.014136143,1,535,6.615191679,Jan,Alabama,1
122,2,85,1992,2,1,454,USA,38554,37988.59311,0.011775691,0.01277516,0.011950956,1,485.3103448,10.30233958,Feb,Alabama,1
123,2,85,1992,3,1,491,USA,38554,38126.85407,0.012735384,0.012878062,0.012878062,1,491,12.20208539,Mar,Alabama,0
124,2,85,1992,4,1,428,USA,38554,38270.2524,0.011101312,0.011556408,0.011183621,1,442.2666667,16.2547414,Apr,Alabama,0
125,2,85,1992,5,1,381,USA,38554,38409.53847,0.009882243,0.009919411,0.009919411,1,381,20.07351248,May,Alabama,0
126,2,85,1992,6,1,439,USA,38554,38554,0.011386627,0.011766181,0.011386627,1,453.6333333,23.75940758,Jun,Alabama,0
127,2,85,1992,7,1,359,USA,38554,38688.44013,0.009311615,0.009279258,0.009279258,1,359,26.06948955,Jul,Alabama,0
128,2,85,1992,8,1,410,USA,38554,38810.27283,0.010634435,0.010564213,0.010564213,1,410,23.94968615,Aug,Alabama,0
129,2,85,1992,9,1,428,USA,38554,38945.6066,0.011101312,0.011356009,0.010989686,1,442.2666667,22.62721118,Sep,Alabama,0
130,2,85,1992,10,1,431,USA,38554,39077.02408,0.011179125,0.011029499,0.011029499,1,431,16.11866992,Oct,Alabama,0
131,2,85,1992,11,1,439,USA,38554,39213.28802,0.011386627,0.011568357,0.011195185,1,453.6333333,11.17817866,Nov,Alabama,1
132,2,85,1992,12,1,513,USA,38554,39345.60876,0.013306012,0.013038304,0.013038304,1,513,7.872934067,Dec,Alabama,1
133,2,85,1993,1,1,482,USA,40167,39482.80928,0.0119999,0.012207845,0.012207845,0,482,8.854420295,Jan,Alabama,1
134,2,85,1993,2,1,521,USA,40167,39620.48823,0.012970847,0.014558665,0.013149762,0,576.8214286,7.376430901,Feb,Alabama,1
135,2,85,1993,3,1,605,USA,40167,39754.18301,0.015062116,0.015218524,0.015218524,0,605,10.59036523,Mar,Alabama,0
136,2,85,1993,4,1,489,USA,40167,39892.80826,0.012174173,0.012666443,0.012257849,0,505.3,15.055329,Apr,Alabama,0
137,2,85,1993,5,1,424,USA,40167,40027.42196,0.010555929,0.010592738,0.010592738,0,424,20.74608509,May,Alabama,0
138,2,85,1993,6,1,445,USA,40167,40167,0.011078746,0.011448038,0.011078746,0,459.8333333,25.41773844,Jun,Alabama,0
139,2,85,1993,7,1,425,USA,40167,40315.93143,0.010580825,0.010541738,0.010541738,0,425,27.80155351,Jul,Alabama,0
140,2,85,1993,8,1,401,USA,40167,40450.92473,0.00998332,0.009913247,0.009913247,0,401,26.50259915,Aug,Alabama,0
141,2,85,1993,9,1,413,USA,40167,40600.9089,0.010282072,0.010511259,0.010172186,0,426.7666667,23.05810242,Sep,Alabama,0
142,2,85,1993,10,1,481,USA,40167,40746.58434,0.011975004,0.01180467,0.01180467,0,481,16.75515224,Oct,Alabama,0
143,2,85,1993,11,1,466,USA,40167,40897.66476,0.011601563,0.011774103,0.011394294,0,481.5333333,10.76418702,Nov,Alabama,1
144,2,85,1993,12,1,565,USA,40167,41044.40496,0.014066273,0.013765579,0.013765579,0,565,7.072955411,Dec,Alabama,1
145,2,85,1994,1,1,724,USA,41956,41196.58964,0.017256173,0.01757427,0.01757427,0,724,4.453279626,Jan,Alabama,1
146,2,85,1994,2,1,495,USA,41956,41349.33859,0.011798074,0.013253796,0.011971171,0,548.0357143,9.685246449,Feb,Alabama,1
147,2,85,1994,3,1,471,USA,41956,41497.69939,0.011226046,0.011350027,0.011350027,0,471,12.96494184,Mar,Alabama,0
148,2,85,1994,4,1,472,USA,41956,41651.56479,0.011249881,0.011709844,0.011332107,0,487.7333333,18.40935981,Apr,Alabama,0
149,2,85,1994,5,1,478,USA,41956,41801.00998,0.011392888,0.01143513,0.01143513,0,478,20.27960959,May,Alabama,0
150,2,85,1994,6,1,454,USA,41956,41956,0.01082086,0.011181555,0.01082086,0,469.1333333,25.10958862,Jun,Alabama,0
151,2,85,1994,7,1,438,USA,41956,42083.57968,0.010439508,0.01040786,0.01040786,0,438,24.75074364,Jul,Alabama,0
152,2,85,1994,8,1,419,USA,41956,42199.14635,0.009986653,0.009929111,0.009929111,0,419,24.75678091,Aug,Alabama,0
153,2,85,1994,9,1,390,USA,41956,42327.46538,0.009295452,0.009521005,0.009213876,0,403,21.9156688,Sep,Alabama,0
154,2,85,1994,10,1,522,USA,41956,42452.01659,0.012441605,0.012296236,0.012296236,0,522,17.38081323,Oct,Alabama,0
155,2,85,1994,11,1,489,USA,41956,42581.10456,0.011655067,0.011866766,0.011483967,0,505.3,14.13304891,Nov,Alabama,1
156,2,85,1994,12,1,543,USA,41956,42706.40212,0.01294213,0.012714721,0.012714721,0,543,9.547635618,Dec,Alabama,1
157,2,85,1995,1,1,566,USA,43483,42836.26362,0.013016581,0.013213104,0.013213104,0,566,7.097293195,Jan,Alabama,1
158,2,85,1995,2,1,556,USA,43483,42966.51999,0.012786606,0.01432677,0.012940308,0,615.5714286,8.23917853,Feb,Alabama,1
159,2,85,1995,3,1,598,USA,43483,43092.95167,0.013752501,0.013876979,0.013876979,0,598,14.20392797,Mar,Alabama,0
160,2,85,1995,4,1,535,USA,43483,43223.98858,0.012303659,0.012789966,0.012377386,0,552.8333333,17.43540694,Apr,Alabama,0
161,2,85,1995,5,1,499,USA,43483,43351.17787,0.011475749,0.011510645,0.011510645,0,499,22.33864039,May,Alabama,0
162,2,85,1995,6,1,443,USA,43483,43483,0.01018789,0.010527486,0.01018789,0,457.7666667,24.15489042,Jun,Alabama,0
163,2,85,1995,7,1,504,USA,43483,43583.98451,0.011590737,0.011563881,0.011563881,0,504,26.73094313,Jul,Alabama,0
164,2,85,1995,8,1,465,USA,43483,43675.3979,0.010693834,0.010646726,0.010646726,0,465,26.94633765,Aug,Alabama,0
165,2,85,1995,9,1,466,USA,43483,43776.82924,0.010716832,0.010999731,0.010644901,0,481.5333333,22.45817676,Sep,Alabama,0
166,2,85,1995,10,1,562,USA,43483,43875.21288,0.012924591,0.012809055,0.012809055,0,562,17.00889773,Oct,Alabama,0
167,2,85,1995,11,1,489,USA,43483,43977.10826,0.011245774,0.011490069,0.011119421,0,505.3,9.246740105,Nov,Alabama,1
168,2,85,1995,12,1,659,USA,43483,44075.94201,0.015155348,0.014951467,0.014951467,0,659,6.246947083,Dec,Alabama,1
169,2,85,1996,1,1,673,USA,44687,44178.30356,0.015060308,0.015233722,0.015233722,1,673,5.683111419,Jan,Alabama,1
170,2,85,1996,2,1,571,USA,44687,44280.90285,0.012777765,0.013784256,0.012894949,1,610.3793103,8.020323584,Feb,Alabama,1
171,2,85,1996,3,1,562,USA,44687,44380.41934,0.012576364,0.012663242,0.012663242,1,562,9.714357643,Mar,Alabama,0
172,2,85,1996,4,1,516,USA,44687,44483.48801,0.011546982,0.01198647,0.01159981,1,533.2,15.37031351,Apr,Alabama,0
173,2,85,1996,5,1,494,USA,44687,44583.45979,0.011054669,0.011080342,0.011080342,1,494,22.84054647,May,Alabama,0
174,2,85,1996,6,1,440,USA,44687,44687,0.009846264,0.010174473,0.009846264,1,454.6666667,24.40482243,Jun,Alabama,0
175,2,85,1996,7,1,459,USA,44687,44782.87586,0.010271444,0.010249453,0.010249453,1,459,25.80039161,Jul,Alabama,0
176,2,85,1996,8,1,469,USA,44687,44869.65021,0.010495222,0.0104525,0.0104525,1,469,24.59559603,Aug,Alabama,0
177,2,85,1996,9,1,469,USA,44687,44965.91795,0.010495222,0.010777793,0.010430122,1,484.6333333,21.61295679,Sep,Alabama,0
178,2,85,1996,10,1,530,USA,44687,45059.27693,0.011860273,0.011762284,0.011762284,1,530,16.66720299,Oct,Alabama,0
179,2,85,1996,11,1,511,USA,44687,45155.95152,0.011435093,0.011693549,0.011316338,1,528.0333333,10.78908855,Nov,Alabama,1
180,2,85,1996,12,1,632,USA,44687,45249.70505,0.014142816,0.013966942,0.013966942,1,632,9.052507441,Dec,Alabama,1
181,2,85,1997,1,1,671,USA,45829,45346.78819,0.014641384,0.014797079,0.014797079,0,671,7.102099108,Jan,Alabama,1
182,2,85,1997,2,1,597,USA,45829,45444.07963,0.013026686,0.014544563,0.013137025,0,660.9642857,9.980525431,Feb,Alabama,1
183,2,85,1997,3,1,536,USA,45829,45538.43138,0.011695651,0.011770278,0.011770278,0,536,15.62684545,Mar,Alabama,0
184,2,85,1997,4,1,571,USA,45829,45636.13399,0.01245936,0.012929082,0.012512015,0,590.0333333,14.69359576,Apr,Alabama,0
185,2,85,1997,5,1,543,USA,45829,45730.88448,0.011848393,0.011873814,0.011873814,0,543,19.33243361,May,Alabama,0
186,2,85,1997,6,1,530,USA,45829,45829,0.01156473,0.011950221,0.01156473,0,547.6666667,22.46610443,Jun,Alabama,0
187,2,85,1997,7,1,513,USA,45829,45909.42975,0.011193786,0.011174175,0.011174175,0,513,26.0513714,Jul,Alabama,0
188,2,85,1997,8,1,498,USA,45829,45982.19729,0.010866482,0.010830278,0.010830278,0,498,24.74514827,Aug,Alabama,0
189,2,85,1997,9,1,488,USA,45829,46062.89589,0.010648279,0.010947351,0.01059421,0,504.2666667,22.92230465,Sep,Alabama,0
190,2,85,1997,10,1,556,USA,45829,46141.12616,0.012132056,0.012049988,0.012049988,0,556,16.40448624,Oct,Alabama,0
191,2,85,1997,11,1,608,USA,45829,46222.10369,0.013266709,0.013592343,0.01315388,0,628.2666667,9.331595715,Nov,Alabama,1
192,2,85,1997,12,1,649,USA,45829,46300.60435,0.014161339,0.014017096,0.014017096,0,649,6.349577778,Dec,Alabama,1
193,2,85,1998,1,1,753,USA,46785,46381.86176,0.016094902,0.016234795,0.016234795,0,753,8.137683018,Jan,Alabama,1
194,2,85,1998,2,1,696,USA,46785,46463.26177,0.014876563,0.016584532,0.014979577,0,770.5714286,8.957486374,Feb,Alabama,1
195,2,85,1998,3,1,611,USA,46785,46542.172,0.013059741,0.013127879,0.013127879,0,611,11.18224645,Mar,Alabama,0
196,2,85,1998,4,1,538,USA,46785,46623.85336,0.011499412,0.011923796,0.011539158,0,555.9333333,15.89934381,Apr,Alabama,0
197,2,85,1998,5,1,548,USA,46785,46703.03632,0.011713156,0.011733712,0.011733712,0,548,22.71513947,May,Alabama,0
198,2,85,1998,6,1,499,USA,46785,46785,0.010665812,0.011021339,0.010665812,0,515.6333333,26.64089986,Jun,Alabama,0
199,2,85,1998,7,1,521,USA,46785,46907.842,0.011136048,0.011106885,0.011106885,0,521,26.72513199,Jul,Alabama,0
200,2,85,1998,8,1,509,USA,46785,47019.07328,0.010879555,0.010825394,0.010825394,0,509,25.82931068,Aug,Alabama,0
201,2,85,1998,9,1,516,USA,46785,47142.52988,0.011029176,0.011310382,0.010945531,0,533.2,24.77096292,Sep,Alabama,0
202,2,85,1998,10,1,592,USA,46785,47262.31264,0.012653628,0.012525836,0.012525836,0,592,18.37035588,Oct,Alabama,0
203,2,85,1998,11,1,560,USA,46785,47386.40791,0.011969648,0.012211659,0.011817735,0,578.6666667,13.60660468,Nov,Alabama,1
204,2,85,1998,12,1,643,USA,46785,47506.81033,0.013743721,0.013534902,0.013534902,0,643,10.05921342,Dec,Alabama,1
205,2,85,1999,1,1,694,USA,48252,47631.54757,0.014382824,0.014570175,0.014570175,0,694,8.93336442,Jan,Alabama,1
206,2,85,1999,2,1,606,USA,48252,47756.61233,0.012559065,0.014048915,0.012689342,0,670.9285714,10.31405538,Feb,Alabama,1
207,2,85,1999,3,1,814,USA,48252,47877.95539,0.016869767,0.017001561,0.017001561,0,814,10.65047874,Mar,Alabama,0
