"stateFips","sex","age","year","pop.new"
"45",2,5,2012,148112
"46",2,25,2012,26979
"45",2,0,2012,145339
"45",1,80,2012,33104
"45",1,40,2012,152052
"46",1,30,2012,27852
"45",1,20,2012,179509
"45",1,5,2012,153129
"44",2,85,2012,18919
"44",2,80,2012,14120
"48",1,10,2012,990454
"44",2,75,2012,15036
"44",2,65,2012,25832
"44",2,50,2012,42128
"44",2,45,2012,39615
"53",2,10,2012,213419
"44",2,40,2012,35761
"44",2,15,2012,38368
"44",2,5,2012,29061
"49",2,25,2012,106600
"44",2,0,2012,27188
"44",1,80,2012,8663
"49",1,30,2012,115510
"44",1,20,2012,41817
"44",1,15,2012,38264
"44",1,5,2012,30393
"42",2,85,2012,219075
"42",2,80,2012,182924
"47",1,10,2012,215996
"42",2,75,2012,202144
"42",2,65,2012,324710
"42",2,50,2012,497281
"42",2,45,2012,457996
"42",2,40,2012,419071
"42",2,15,2012,424660
"42",2,5,2012,366206
"44",2,25,2012,33638
"42",2,0,2012,352250
"42",1,80,2012,119156
"42",1,65,2012,289568
"42",1,40,2012,413562
"44",1,30,2012,31872
"42",1,20,2012,450030
"42",1,5,2012,382610
"41",2,85,2012,52924
"41",2,80,2012,42218
"46",1,10,2012,28026
"41",2,75,2012,51565
"41",2,65,2012,101810
"41",2,50,2012,138941
"41",2,45,2012,124651
"41",2,40,2012,127075
"41",2,15,2012,119905
"41",2,5,2012,116788
"47",2,25,2012,211387
"41",2,0,2012,113459
"41",1,80,2012,30968
"41",1,40,2012,130861
"47",1,30,2012,208415
"41",1,20,2012,134691
"41",1,5,2012,122207
"40",2,85,2012,43140
"40",2,80,2012,41177
"45",1,10,2012,153751
"40",2,75,2012,54154
"40",2,65,2012,91421
"40",2,50,2012,134664
"40",2,45,2012,121014
"40",2,40,2012,116829
"40",2,15,2012,123627
"40",2,5,2012,129347
"41",2,25,2012,129592
"40",2,0,2012,129745
"50",2,55,2012,25516
"40",1,80,2012,28620
"40",1,65,2012,82122
"40",1,40,2012,117992
"40",1,5,2012,135605
"39",2,85,2012,164126
"39",2,80,2012,143644
"44",1,10,2012,31829
"39",2,75,2012,170162
"39",2,65,2012,280813
"39",2,50,2012,446501
"39",2,45,2012,404070
"39",2,40,2012,381521
"39",2,15,2012,384649
"39",2,5,2012,359921
"45",2,25,2012,152548
"39",2,0,2012,341461
"39",1,80,2012,94459
"39",1,65,2012,250843
"39",1,40,2012,376068
"45",1,30,2012,147590
"39",1,20,2012,398503
"39",1,5,2012,375616
"38",2,85,2012,11583
"56",1,40,2012,17902
"38",2,80,2012,9009
"42",1,10,2012,398342
"38",2,75,2012,10092
"38",2,70,2012,11113
"38",2,65,2012,14575
"38",2,50,2012,24652
"38",2,40,2012,18685
"38",2,15,2012,23055
"38",2,5,2012,21486
"39",2,25,2012,360714
"38",2,0,2012,23214
"48",2,55,2012,789729
"38",1,80,2012,6212
"54",1,75,2012,24384
"46",1,0,2012,30786
"38",1,70,2012,9939
"38",1,65,2012,14407
"38",1,40,2012,19939
"38",1,5,2012,22569
"37",2,85,2012,109950
"55",1,40,2012,185366
"37",2,80,2012,103088
"41",1,10,2012,122934
"37",2,75,2012,134745
"37",2,65,2012,244678
"37",2,50,2012,354671
"37",2,45,2012,348440
"37",2,40,2012,349551
"37",2,15,2012,317539
"37",2,5,2012,313596
"42",2,25,2012,402932
"37",2,0,2012,302520
"51",2,55,2012,281989
"37",1,80,2012,66533
"37",1,65,2012,215348
"37",1,40,2012,338201
"37",1,5,2012,327293
"36",2,85,2012,279864
"54",1,40,2012,61221
"36",2,80,2012,233724
"40",1,10,2012,133026
"36",2,75,2012,274079
"36",2,70,2012,345881
"36",2,65,2012,466401
"36",2,50,2012,741258
"56",2,30,2012,18962
"36",2,40,2012,677929
"36",2,15,2012,642049
"36",2,5,2012,564287
"56",2,5,2012,19114
"37",2,25,2012,318042
"36",2,0,2012,573566
"54",1,15,2012,58677
"36",1,85,2012,133093
"46",2,55,2012,28525
"36",1,80,2012,151284
"44",1,0,2012,28473
"36",1,70,2012,274421
"36",1,65,2012,395430
"48",1,55,2012,749184
"36",1,50,2012,696667
"36",1,40,2012,650507
"36",1,5,2012,590520
"35",2,85,2012,22102
"53",1,40,2012,238538
"35",2,80,2012,21496
"39",1,10,2012,391956
"35",2,75,2012,28242
"35",2,70,2012,37786
"35",2,65,2012,51713
"35",2,50,2012,75159
"55",2,30,2012,180184
"35",2,40,2012,62813
"35",2,15,2012,69607
"35",2,5,2012,70901
"55",2,5,2012,179267
"40",2,25,2012,130245
"35",2,0,2012,69258
"49",2,55,2012,72376
"35",1,80,2012,16491
"47",1,0,2012,205417
"35",1,70,2012,33361
"35",1,65,2012,47270
"51",1,55,2012,262474
"35",1,50,2012,71292
"35",1,40,2012,62275
"35",1,5,2012,73375
"34",2,85,2012,127970
"34",2,80,2012,107324
"38",1,10,2012,20745
"34",2,75,2012,122683
"55",2,60,2012,172180
"34",2,70,2012,154104
"34",2,65,2012,211707
"34",2,50,2012,351942
"54",2,30,2012,56160
"34",2,40,2012,323135
"34",2,15,2012,285779
"34",2,5,2012,274292
"54",2,5,2012,51582
"35",2,25,2012,68492
"34",2,0,2012,262417
"34",1,85,2012,60974
"44",2,55,2012,39105
"34",1,80,2012,69051
"41",1,0,2012,119277
"34",1,70,2012,123638
"34",1,65,2012,182445
"46",1,55,2012,28801
"34",1,50,2012,335985
"34",1,40,2012,310691
"34",1,5,2012,285794
"33",2,85,2012,17788
"33",2,80,2012,14790
"37",1,10,2012,330423
"33",2,75,2012,17649
"33",2,70,2012,22912
"33",2,65,2012,33897
"46",1,75,2012,9763
"33",2,60,2012,43948
"33",2,50,2012,57754
"53",2,30,2012,238110
"33",2,40,2012,46855
"33",2,15,2012,45511
"33",2,5,2012,36948
"53",2,5,2012,214635
"38",2,25,2012,24051
"33",2,0,2012,32491
"47",2,55,2012,227670
"33",1,80,2012,10535
"45",1,0,2012,149823
"33",1,70,2012,20781
"33",1,65,2012,32367
"49",1,55,2012,70959
"33",1,50,2012,56508
"33",1,40,2012,46121
"33",1,5,2012,38045
"32",2,85,2012,21636
"32",2,80,2012,22212
"36",1,10,2012,607179
"32",2,75,2012,32531
"53",2,60,2012,210432
"50",1,70,2012,10697
"32",2,70,2012,47010
"32",2,65,2012,66869
"45",1,75,2012,53103
"32",2,60,2012,80888
"56",2,20,2012,20181
"32",2,50,2012,92384
"32",2,40,2012,95276
"32",2,15,2012,84855
"42",2,30,2012,383633
"01",2,75,2012,72261
"06",1,10,2012,1296761
"32",2,10,2012,89127
"33",2,25,2012,36769
"32",2,0,2012,88077
"45",1,60,2012,137601
"20",2,60,2012,81051
"32",1,75,2012,29824
"39",1,0,2012,357243
"32",1,70,2012,45216
"50",2,70,2012,11674
"20",1,75,2012,30426
"32",1,60,2012,76788
"44",1,55,2012,36075
"32",1,50,2012,95236
"30",1,25,2012,32485
"19",1,35,2012,88107
"32",1,45,2012,97856
"51",1,50,2012,296043
"02",2,20,2012,26542
"32",1,15,2012,90724
"31",2,65,2012,39364
"13",1,5,2012,356076
"31",2,45,2012,58569
"21",2,10,2012,139051
"31",2,30,2012,61275
"31",2,15,2012,62874
"41",2,30,2012,134271
"05",1,10,2012,101632
"31",2,10,2012,61636
"36",2,25,2012,719502
"31",2,0,2012,63957
"44",1,60,2012,29854
"19",2,60,2012,91880
"31",1,75,2012,20250
"42",1,0,2012,368388
"31",1,70,2012,26074
"47",1,55,2012,208296
"31",1,50,2012,65220
"50",1,50,2012,25215
"06",2,20,2012,1408621
"31",1,15,2012,65803
"31",1,5,2012,67522
"30",2,85,2012,13441
"30",2,80,2012,11594
"30",2,65,2012,25823
"08",1,5,2012,181118
"30",2,45,2012,31714
"02",1,0,2012,28478
"30",2,35,2012,27025
"20",2,10,2012,97848
"30",2,30,2012,30394
"30",2,15,2012,31168
"40",2,30,2012,126116
"04",1,10,2012,230222
"30",2,10,2012,29903
"31",2,25,2012,61987
"30",2,0,2012,30165
"42",1,60,2012,380227
"30",1,75,2012,12777
"37",1,0,2012,315209
"30",1,70,2012,18506
"30",1,65,2012,26537
"48",2,70,2012,364686
"30",1,60,2012,34861
"41",1,55,2012,134680
"30",1,50,2012,37440
"28",1,25,2012,96198
"30",1,45,2012,31568
"49",1,50,2012,77243
"30",1,15,2012,33898
"30",1,5,2012,31867
"29",2,80,2012,71071
"29",2,65,2012,147790
"11",1,5,2012,14146
"29",2,45,2012,206112
"06",1,0,2012,1285657
"29",2,35,2012,177010
"19",2,10,2012,98527
"29",2,30,2012,195974
"29",2,15,2012,196295
"39",2,30,2012,358404
"02",1,10,2012,26102
"29",2,10,2012,192657
"34",2,25,2012,277312
"29",2,0,2012,185509
"41",1,60,2012,123636
"29",1,75,2012,68981
"40",1,0,2012,134931
"29",1,70,2012,95377
"29",1,65,2012,132069
"51",2,70,2012,136001
"29",1,60,2012,168373
"45",1,55,2012,149144
"29",1,50,2012,220303
"01",1,55,2012,157331
"27",1,25,2012,185684
"20",1,35,2012,85620
"29",1,45,2012,201598
"29",1,40,2012,188633
"48",1,50,2012,857342
"04",2,20,2012,230149
"29",1,15,2012,207485
"29",1,5,2012,199645
"28",2,80,2012,32222
"28",2,65,2012,70275
"05",1,5,2012,102097
"28",2,45,2012,100530
"28",2,35,2012,92360
"28",2,30,2012,99048
"56",2,75,2012,6865
"28",2,15,2012,103626
"38",2,30,2012,21856
"01",1,10,2012,162963
"28",2,10,2012,101845
"29",2,25,2012,200303
"28",2,0,2012,99067
"40",1,60,2012,102583
"28",1,75,2012,30704
"56",1,60,2012,18366
"35",1,0,2012,71939
"28",1,70,2012,44557
"28",1,65,2012,62757
"46",2,70,2012,13806
"28",1,60,2012,80159
"39",1,55,2012,401973
"28",1,50,2012,100141
"26",1,25,2012,296265
"18",1,85,2012,38786
"28",1,45,2012,94933
"28",1,40,2012,92890
"31",2,40,2012,55195
"47",1,50,2012,223868
"28",1,15,2012,107810
"27",2,80,2012,58665
"27",2,65,2012,117534
"09",1,5,2012,111227
"27",2,45,2012,187746
"04",1,0,2012,222828
"27",2,35,2012,158023
"27",2,30,2012,181578
"55",2,75,2012,79251
"27",2,15,2012,177403
"37",2,30,2012,322260
"27",2,10,2012,172497
"32",2,25,2012,95344
"27",2,0,2012,170934
"36",1,30,2012,660293
"12",2,25,2012,605372
"11",2,0,2012,19081
"31",1,20,2012,67938
"27",1,85,2012,37405
"39",1,60,2012,339664
"27",1,75,2012,56019
"55",1,60,2012,170023
"38",1,0,2012,24248
"27",1,70,2012,77288
"27",1,65,2012,110116
"49",2,70,2012,33879
"27",1,60,2012,151722
"42",1,55,2012,451914
"27",1,50,2012,204468
"25",1,25,2012,231326
"17",1,85,2012,79021
"27",1,45,2012,188497
"27",1,40,2012,175162
"46",1,50,2012,29990
"01",2,20,2012,176382
"27",1,15,2012,185058
"26",2,80,2012,117061
"30",1,10,2012,31450
"26",2,75,2012,137975
"26",2,65,2012,243286
"02",1,5,2012,26587
"26",2,45,2012,353077
"26",2,35,2012,285697
"26",2,30,2012,295829
"54",2,75,2012,31493
"26",2,15,2012,339961
"36",2,30,2012,676897
"26",2,10,2012,322166
"27",2,25,2012,182411
"26",2,0,2012,282189
"11",2,25,2012,41655
"05",2,0,2012,94998
"31",1,30,2012,63371
"30",1,20,2012,37621
"26",1,85,2012,67318
"35",1,10,2012,72309
"31",2,75,2012,25636
"38",1,60,2012,20384
"26",1,75,2012,107387
"54",1,60,2012,64543
"33",1,0,2012,33825
"26",1,70,2012,153782
"26",1,65,2012,222268
"44",2,70,2012,18272
"26",1,60,2012,294182
"41",1,85,2012,28765
"11",2,50,2012,19160
"26",1,55,2012,348036
"37",1,55,2012,302080
"26",1,50,2012,371206
"24",1,25,2012,202996
"16",1,85,2012,9614
"26",1,45,2012,345611
"26",1,40,2012,324175
"29",2,40,2012,191532
"45",1,50,2012,160031
"26",1,15,2012,359065
"22",2,75,2012,59931
"26",1,10,2012,337248
"25",2,80,2012,81964
"25",2,65,2012,161109
"56",2,60,2012,17375
"31",2,70,2012,30188
"06",1,5,2012,1297954
"25",2,45,2012,255016
"01",1,0,2012,152593
"25",2,35,2012,202882
"25",2,30,2012,217087
"53",2,75,2012,80418
"25",2,15,2012,229899
"35",2,30,2012,66130
"25",2,10,2012,196355
"30",2,25,2012,30768
"25",2,0,2012,178635
"34",1,30,2012,283890
"10",2,25,2012,29511
"09",2,0,2012,95215
"29",1,20,2012,215869
"25",1,85,2012,48291
"37",1,60,2012,265637
"25",1,75,2012,69098
"53",1,60,2012,198449
"36",1,0,2012,600123
"25",1,70,2012,93050
"25",1,65,2012,141838
"47",2,70,2012,120547
"25",1,60,2012,185819
"45",1,85,2012,23740
"10",2,50,2012,35035
"25",1,55,2012,221494
"40",1,55,2012,120870
"25",1,50,2012,247572
"23",1,25,2012,37254
"15",1,85,2012,12479
"25",1,45,2012,243279
"25",1,40,2012,221720
"44",1,50,2012,38986
"25",1,15,2012,234448
"21",2,75,2012,61098
"25",1,10,2012,204243
"24",2,80,2012,59069
"28",1,10,2012,106134
"24",2,75,2012,72373
"41",1,70,2012,63827
"24",2,70,2012,96580
"18",1,20,2012,240644
"24",2,65,2012,137333
"24",2,50,2012,235567
"48",1,70,2012,311995
"30",2,70,2012,18878
"24",2,45,2012,231103
"24",2,40,2012,213856
"24",2,35,2012,187244
"24",2,30,2012,200882
"19",2,0,2012,96462
"24",2,25,2012,205626
"56",1,10,2012,18956
"24",2,15,2012,193716
"34",2,30,2012,288154
"24",2,10,2012,184868
"25",2,25,2012,235381
"24",2,0,2012,180249
"02",2,0,2012,26724
"29",1,30,2012,195541
"09",2,25,2012,108881
"28",1,20,2012,113184
"24",1,85,2012,34156
"33",1,10,2012,41823
"29",2,75,2012,87598
"36",1,60,2012,525599
"24",1,75,2012,54810
"31",1,0,2012,67017
"24",1,70,2012,79220
"56",1,80,2012,4393
"24",1,65,2012,118734
"41",2,70,2012,70650
"24",1,60,2012,157514
"39",1,85,2012,78881
"09",2,50,2012,147732
"24",1,55,2012,190717
"28",2,75,2012,41887
"32",1,10,2012,93588
"35",1,55,2012,67409
"24",1,50,2012,217371
"22",1,25,2012,168004
"13",1,85,2012,37504
"24",1,45,2012,213894
"24",1,40,2012,198525
"27",2,40,2012,172190
"42",1,50,2012,479352
"24",1,15,2012,202583
"20",2,75,2012,38388
"24",1,10,2012,192645
"23",2,80,2012,18148
"27",1,10,2012,180592
"23",2,75,2012,21454
"45",1,70,2012,79447
"23",2,70,2012,27257
"17",1,20,2012,455271
"23",2,65,2012,38026
"48",1,60,2012,606665
"35",1,75,2012,23915
"23",2,60,2012,48829
"54",2,60,2012,66910
"51",1,70,2012,116266
"29",2,70,2012,111837
"04",1,5,2012,232972
"23",2,45,2012,50912
"23",2,35,2012,37210
"23",2,30,2012,37250
"55",1,10,2012,190734
"23",2,15,2012,41049
"33",2,30,2012,37086
"23",2,10,2012,37451
"28",2,25,2012,98520
"23",2,0,2012,32363
"08",2,25,2012,184736
"06",2,0,2012,1229780
"32",1,30,2012,100191
"27",1,20,2012,182340
"23",1,85,2012,10156
"35",1,60,2012,60700
"23",1,75,2012,17810
"34",1,0,2012,273342
"23",1,70,2012,24117
"55",1,80,2012,48279
"23",1,65,2012,36387
"45",2,70,2012,92223
"23",1,60,2012,46316
"42",1,85,2012,103435
"08",2,50,2012,189373
"23",1,55,2012,51700
"27",2,75,2012,68813
"31",1,10,2012,64150
"38",1,55,2012,24511
"23",1,50,2012,54095
"21",1,25,2012,141492
"12",1,85,2012,180662
"23",1,45,2012,48864
"23",1,40,2012,43400
"36",1,45,2012,687086
"34",1,25,2012,285627
"05",1,55,2012,92290
"23",1,35,2012,35832
"30",2,40,2012,28614
"41",1,50,2012,132828
"23",1,15,2012,43694
"19",2,75,2012,46765
"23",1,10,2012,39458
"22",2,80,2012,47660
"55",1,75,2012,63740
"51",1,0,2012,261563
"39",1,70,2012,177868
"22",2,70,2012,78558
"17",1,30,2012,444998
"16",1,20,2012,56644
"22",2,65,2012,105288
"47",1,60,2012,183559
"34",1,75,2012,90665
"22",2,60,2012,135425
"22",2,50,2012,168810
"46",1,70,2012,12513
"28",2,70,2012,54232
"22",2,45,2012,156289
"22",2,40,2012,145737
"22",2,35,2012,138205
"22",2,30,2012,158670
"22",2,25,2012,168087
"54",1,10,2012,55543
"22",2,15,2012,149957
"32",2,30,2012,95902
"22",2,10,2012,151584
"23",2,25,2012,37521
"22",2,0,2012,152593
"27",1,30,2012,186490
"06",2,25,2012,1354239
"26",1,20,2012,363075
"22",1,85,2012,23257
"34",1,60,2012,235958
"22",1,75,2012,45015
"29",1,0,2012,195057
"22",1,70,2012,64274
"54",1,80,2012,16690
"22",1,65,2012,93242
"39",2,70,2012,215292
"22",1,60,2012,124105
"55",1,15,2012,199902
"37",1,85,2012,50261
"06",2,50,2012,1325781
"22",1,55,2012,149615
"33",1,55,2012,50831
"22",1,50,2012,159823
"20",1,25,2012,100441
"11",1,85,2012,3316
"22",1,45,2012,150089
"22",1,40,2012,141670
"04",1,55,2012,189479
"29",1,25,2012,200144
"31",1,45,2012,59360
"22",1,35,2012,136026
"01",2,25,2012,157424
"23",1,30,2012,36377
"22",1,20,2012,175147
"25",2,40,2012,233774
"40",1,50,2012,130678
"22",1,15,2012,156013
"21",2,80,2012,47692
"50",1,0,2012,16071
"42",1,70,2012,204122
"21",2,70,2012,81021
"15",1,20,2012,57320
"21",2,65,2012,107970
"46",1,60,2012,24835
"33",1,75,2012,14662
"21",2,60,2012,136304
"49",1,70,2012,30313
"27",2,70,2012,87250
"01",1,5,2012,155969
"21",2,45,2012,154661
"21",2,40,2012,146941
"21",2,35,2012,135809
"21",2,30,2012,142763
"20",2,0,2012,99102
"21",2,25,2012,137724
"53",1,10,2012,224543
"21",2,15,2012,137979
"26",2,25,2012,291952
"21",2,0,2012,135837
"05",2,25,2012,95187
"04",2,0,2012,213658
"30",1,30,2012,32320
"25",1,20,2012,241909
"21",1,85,2012,23061
"34",1,10,2012,296010
"30",2,75,2012,14127
"33",1,60,2012,42685
"21",1,75,2012,46713
"32",1,0,2012,92073
"21",1,70,2012,68694
"53",1,80,2012,47663
"21",1,65,2012,97375
"42",2,70,2012,245260
"21",1,60,2012,127104
"40",1,85,2012,22411
"05",2,50,2012,103195
"21",1,55,2012,145205
"25",2,75,2012,91842
"29",1,10,2012,201954
"36",1,55,2012,624824
"21",1,50,2012,157311
"10",1,85,2012,5667
"19",1,25,2012,98976
"21",1,45,2012,152390
"21",1,40,2012,147207
"34",1,45,2012,330795
"02",1,55,2012,27026
"32",1,25,2012,100512
"21",1,35,2012,136724
"26",1,30,2012,291435
"21",1,20,2012,158647
"28",2,40,2012,97565
"39",1,50,2012,428321
"21",1,15,2012,146904
"20",2,80,2012,33488
"53",1,75,2012,67712
"49",1,0,2012,132361
"37",1,70,2012,146476
"20",2,70,2012,46804
"19",1,75,2012,36801
"31",1,60,2012,51289
"15",1,30,2012,49602
"13",1,20,2012,370448
"20",2,65,2012,62392
"20",2,50,2012,103113
"44",1,70,2012,14945
"26",2,70,2012,177771
"20",2,45,2012,92040
"20",2,40,2012,86346
"20",2,30,2012,93080
"20",2,25,2012,95665
"20",2,15,2012,97451
"20",2,5,2012,100051
"25",1,30,2012,211249
"04",2,25,2012,211183
"24",1,20,2012,205334
"56",1,50,2012,21640
"20",1,85,2012,20692
"27",1,0,2012,178710
"20",1,70,2012,39971
"20",1,65,2012,58006
"53",1,15,2012,227065
"35",1,85,2012,12680
"04",2,50,2012,218149
"20",1,55,2012,94159
"51",1,85,2012,42456
"31",1,55,2012,60550
"17",2,50,2012,476502
"20",1,50,2012,100062
"09",1,85,2012,28385
"20",1,45,2012,91795
"20",1,40,2012,87777
"32",1,65,2012,63966
"21",1,30,2012,144415
"20",1,20,2012,112306
"23",2,40,2012,44833
"50",1,55,2012,24679
"38",1,50,2012,25336
"20",1,15,2012,104330
"19",2,80,2012,40989
"56",1,75,2012,5892
"48",1,0,2012,989542
"40",1,70,2012,59267
"19",2,70,2012,55556
"18",1,30,2012,211038
"12",1,20,2012,668314
"19",2,65,2012,70702
"19",2,50,2012,112030
"47",1,70,2012,102971
"25",2,70,2012,113489
"19",2,45,2012,99382
"19",2,40,2012,92173
"19",2,30,2012,96036
"19",2,25,2012,94366
"19",2,15,2012,103784
"01",2,0,2012,146841
"02",2,25,2012,27804
"28",1,30,2012,96351
"23",1,20,2012,40558
"55",1,50,2012,220524
"19",1,85,2012,25014
"30",1,0,2012,31220
"19",1,70,2012,48094
"19",1,65,2012,66187
"56",1,15,2012,19312
"38",1,85,2012,5892
"02",2,50,2012,26508
"19",1,55,2012,105681
"50",1,85,2012,4432
"34",1,55,2012,292237
"19",1,50,2012,111151
"08",1,85,2012,25673
"19",1,45,2012,100282
"19",1,40,2012,94350
"31",1,65,2012,37291
"47",1,85,2012,33165
"12",2,50,2012,714636
"27",1,55,2012,184377
"31",2,80,2012,22406
"24",1,30,2012,193030
"19",1,20,2012,114764
"26",2,40,2012,329696
"37",1,50,2012,332721
"19",1,15,2012,110001
"18",2,85,2012,83045
"45",2,20,2012,173077
"18",2,65,2012,150810
"23",1,0,2012,34097
"18",2,60,2012,192972
"22",1,10,2012,158444
"02",1,80,2012,2875
"18",2,55,2012,224252
"20",2,35,2012,83586
"48",1,85,2012,114168
"32",1,55,2012,85520
"18",2,50,2012,240478
"25",2,85,2012,103876
"18",2,45,2012,224274
"06",2,10,2012,1241862
"18",2,30,2012,209275
"41",1,15,2012,126355
"18",2,20,2012,235024
"18",2,15,2012,223556
"37",2,70,2012,175557
"20",1,60,2012,78573
"18",2,10,2012,221198
"18",2,5,2012,215925
"42",1,30,2012,385761
"37",1,20,2012,357794
"18",2,0,2012,206569
"02",2,65,2012,12243
"31",2,20,2012,64450
"04",2,60,2012,193975
"18",1,75,2012,66527
"51",2,35,2012,262647
"18",1,70,2012,94917
"04",1,75,2012,81981
"18",1,60,2012,180019
"46",1,35,2012,23947
"18",1,50,2012,234337
"41",1,65,2012,95030
"20",2,55,2012,96635
"02",1,35,2012,23424
"16",1,25,2012,53529
"18",1,45,2012,221743
"18",1,40,2012,215103
"18",1,35,2012,198746
"28",1,5,2012,106606
"18",1,15,2012,235883
"35",2,45,2012,66820
"18",1,5,2012,226351
"39",2,35,2012,337907
"05",1,70,2012,50091
"18",1,0,2012,217027
"17",2,85,2012,168562
"44",2,20,2012,41360
"17",2,65,2012,284903
"26",1,0,2012,296092
"17",2,60,2012,369607
"21",1,10,2012,146461
"06",1,80,2012,256512
"17",2,55,2012,437756
"19",2,35,2012,85637
"28",2,85,2012,32824
"17",2,45,2012,450456
"17",2,35,2012,412339
"05",2,10,2012,97106
"17",2,30,2012,444742
"45",1,15,2012,161434
"17",2,20,2012,440568
"17",2,15,2012,433780
"40",2,70,2012,69165
"19",1,60,2012,90316
"17",2,10,2012,423590
"17",2,5,2012,415240
"41",1,30,2012,135690
"40",1,20,2012,146173
"17",2,0,2012,398140
"02",2,60,2012,18849
"17",1,75,2012,125533
"50",2,35,2012,17095
"17",1,70,2012,174618
"49",1,35,2012,98309
"17",1,50,2012,459044
"17",1,40,2012,433837
"17",1,35,2012,411580
"27",1,5,2012,183951
"17",1,15,2012,457246
