"fips","sex","age","year","stateFips","countyFips","pop"
"02198",1,65,2011,"02","198",156
"02198",2,55,2011,"02","198",251
"46102",1,55,2011,"46","102",260
"02230",2,80,2011,"02","230",6
"02195",2,0,2011,"02","195",111
"02158",1,85,2011,"02","158",7
"02198",2,60,2011,"02","198",190
"02230",2,55,2011,"02","230",36
"02195",1,20,2011,"02","195",92
"46102",1,65,2011,"46","102",136
"02105",2,60,2011,"02","105",81
"02275",2,75,2011,"02","275",36
"02158",1,60,2011,"02","158",128
"02105",2,70,2011,"02","105",33
"02195",2,50,2011,"02","195",149
"02275",1,70,2011,"02","275",60
"46102",2,55,2011,"46","102",297
"46102",1,40,2011,"46","102",388
"02105",1,10,2011,"02","105",47
"02230",1,55,2011,"02","230",62
"02158",2,85,2011,"02","158",21
"02198",2,75,2011,"02","198",46
"02158",1,45,2011,"02","158",224
"02198",1,15,2011,"02","198",248
"02275",2,35,2011,"02","275",57
"02158",2,75,2011,"02","158",48
"02230",2,60,2011,"02","230",31
"02195",1,10,2011,"02","195",127
"02195",2,15,2011,"02","195",98
"02198",2,20,2011,"02","198",161
"02198",2,70,2011,"02","198",75
"02275",2,20,2011,"02","275",52
"02275",2,85,2011,"02","275",25
"02275",1,80,2011,"02","275",25
"02195",1,50,2011,"02","195",138
"02105",1,30,2011,"02","105",51
"02230",2,65,2011,"02","230",21
"02198",1,5,2011,"02","198",233
"02198",1,30,2011,"02","198",180
"02198",2,5,2011,"02","198",175
"02105",1,5,2011,"02","105",49
"02275",1,15,2011,"02","275",88
"46102",1,30,2011,"46","102",370
"02230",2,45,2011,"02","230",32
"02198",2,50,2011,"02","198",263
"02195",1,65,2011,"02","195",104
"02198",2,0,2011,"02","198",238
"02158",2,0,2011,"02","158",448
"02105",2,0,2011,"02","105",57
"02195",2,20,2011,"02","195",91
"02230",1,10,2011,"02","230",16
"02195",2,80,2011,"02","195",29
"02198",1,0,2011,"02","198",219
"02275",2,0,2011,"02","275",73
"02195",1,60,2011,"02","195",138
"02105",1,20,2011,"02","105",57
"02198",2,40,2011,"02","198",205
"02195",1,5,2011,"02","195",84
"02230",1,75,2011,"02","230",3
"02105",1,85,2011,"02","105",8
"02158",2,15,2011,"02","158",383
"02105",1,65,2011,"02","105",78
"02105",2,80,2011,"02","105",6
"02198",2,25,2011,"02","198",162
"02198",2,15,2011,"02","198",188
"02230",2,25,2011,"02","230",45
"02275",1,55,2011,"02","275",124
"02158",1,40,2011,"02","158",203
"02158",1,75,2011,"02","158",40
"02105",1,15,2011,"02","105",73
"02158",2,70,2011,"02","158",56
"46102",2,85,2011,"46","102",41
"02195",2,10,2011,"02","195",113
"02105",2,20,2011,"02","105",45
"02105",2,65,2011,"02","105",52
"02275",1,20,2011,"02","275",64
"02230",1,40,2011,"02","230",48
"02195",2,30,2011,"02","195",98
"02105",1,50,2011,"02","105",105
"02275",2,15,2011,"02","275",72
"02195",2,70,2011,"02","195",40
"02105",1,35,2011,"02","105",50
"02275",2,65,2011,"02","275",68
"02230",1,5,2011,"02","230",11
"02158",2,20,2011,"02","158",332
"02195",2,40,2011,"02","195",112
"02158",1,10,2011,"02","158",433
"02158",2,45,2011,"02","158",193
"02198",2,35,2011,"02","198",180
"02230",1,35,2011,"02","230",35
"02195",2,35,2011,"02","195",78
"02275",2,70,2011,"02","275",47
"02195",1,40,2011,"02","195",111
"02158",1,35,2011,"02","158",207
"02275",1,50,2011,"02","275",127
"02230",2,5,2011,"02","230",13
"02230",1,65,2011,"02","230",18
"02158",2,25,2011,"02","158",267
"02275",1,85,2011,"02","275",10
"02158",1,15,2011,"02","158",386
"02105",2,35,2011,"02","105",53
"02275",1,5,2011,"02","275",70
"02195",2,55,2011,"02","195",147
"02198",2,30,2011,"02","198",161
"02195",1,25,2011,"02","195",102
"02275",1,0,2011,"02","275",53
"02230",2,85,2011,"02","230",5
"02105",1,40,2011,"02","105",66
"02195",1,30,2011,"02","195",102
"02198",1,55,2011,"02","198",337
"02275",2,50,2011,"02","275",106
"02105",1,0,2011,"02","105",70
"02105",2,40,2011,"02","105",53
"02275",2,55,2011,"02","275",122
"02275",2,30,2011,"02","275",48
"02275",2,5,2011,"02","275",63
"02275",1,65,2011,"02","275",60
"02230",2,35,2011,"02","230",31
"02275",1,25,2011,"02","275",66
"02198",1,75,2011,"02","198",77
"02230",2,75,2011,"02","230",8
"02230",2,50,2011,"02","230",38
"02230",2,40,2011,"02","230",44
"02230",2,30,2011,"02","230",46
"02230",2,15,2011,"02","230",22
"02230",2,10,2011,"02","230",15
"02230",1,80,2011,"02","230",2
"02230",1,0,2011,"02","230",29
"02230",2,70,2011,"02","230",9
"02198",2,85,2011,"02","198",13
"02198",2,10,2011,"02","198",212
"02198",1,70,2011,"02","198",111
"02195",2,60,2011,"02","195",110
"02195",1,85,2011,"02","195",21
"02158",2,80,2011,"02","158",23
"02198",2,45,2011,"02","198",221
"02158",2,35,2011,"02","158",174
"02158",2,5,2011,"02","158",407
"02158",1,80,2011,"02","158",14
"02158",1,70,2011,"02","158",48
"02158",1,50,2011,"02","158",218
"02158",1,5,2011,"02","158",439
"02158",2,60,2011,"02","158",106
"02105",2,10,2011,"02","105",62
"02105",1,80,2011,"02","105",12
"02105",1,75,2011,"02","105",35
"02105",1,25,2011,"02","105",63
"02230",1,15,2011,"02","230",22
"02105",2,75,2011,"02","105",13
"02195",1,45,2011,"02","195",120
"02195",2,75,2011,"02","195",21
"02275",2,80,2011,"02","275",17
"02105",2,45,2011,"02","105",79
"02275",2,40,2011,"02","275",64
"02198",1,80,2011,"02","198",21
"02195",1,80,2011,"02","195",15
"02230",1,70,2011,"02","230",18
