"stateFips","sex","age","year","pop.new"
"17",2,75,2015,174989
"17",2,70,2015,234387
"30",1,15,2015,33385
"17",2,65,2015,322035
"24",2,65,2015,157705
"30",1,70,2015,21696
"17",2,45,2015,425740
"04",1,75,2015,94808
"20",2,80,2015,32148
"17",2,40,2015,415154
"22",1,25,2015,172019
"47",1,0,2015,204692
"17",2,35,2015,420934
"24",2,70,2015,112518
"17",2,15,2015,416157
"20",1,10,2015,102139
"06",2,15,2015,1269708
"17",2,10,2015,411872
"04",2,55,2015,220820
"28",1,75,2015,34072
"17",2,0,2015,384306
"17",1,85,2015,85411
"19",2,55,2015,109253
"17",1,80,2015,90233
"46",2,65,2015,21467
"20",1,80,2015,22857
"17",1,70,2015,195358
"49",1,80,2015,16809
"17",1,55,2015,431669
"17",1,50,2015,443732
"23",2,55,2015,55968
"02",1,25,2015,35165
"22",2,25,2015,171971
"49",1,25,2015,109223
"17",1,45,2015,419089
"49",1,70,2015,35753
"17",1,40,2015,411539
"48",1,45,2015,866549
"22",1,15,2015,153701
"17",1,35,2015,422189
"34",2,30,2015,289847
"17",1,30,2015,444428
"39",2,60,2015,385756
"19",2,35,2015,92802
"17",1,20,2015,457567
"27",1,5,2015,183728
"38",2,5,2015,24273
"17",1,15,2015,436300
"06",2,60,2015,1109447
"17",1,5,2015,416393
"17",1,0,2015,399356
"16",2,80,2015,15344
"31",2,70,2015,33250
"25",1,50,2015,247981
"16",2,75,2015,21715
"25",1,15,2015,229398
"55",2,55,2015,212958
"16",2,65,2015,42600
"19",2,65,2015,80981
"45",1,80,2015,36764
"12",1,55,2015,662057
"16",2,50,2015,51927
"25",1,70,2015,110173
"16",2,45,2015,47695
"16",2,40,2015,48208
"41",1,0,2015,118227
"16",2,35,2015,51718
"19",2,70,2015,59749
"16",2,15,2015,57172
"16",2,10,2015,60582
"23",1,75,2015,18785
"56",2,70,2015,10315
"16",2,0,2015,55665
"16",1,85,2015,10492
"16",1,80,2015,12642
"16",1,70,2015,29724
"16",1,60,2015,48085
"44",1,80,2015,8406
"15",2,50,2015,45116
"16",1,55,2015,51753
"16",1,50,2015,50871
"22",2,55,2015,164630
"34",2,25,2015,281083
"17",1,25,2015,446751
"44",1,25,2015,37754
"16",1,45,2015,48289
"55",2,25,2015,172921
"44",1,70,2015,17627
"16",1,40,2015,49568
"47",1,45,2015,212735
"16",1,35,2015,53138
"29",2,30,2015,200842
"16",1,30,2015,55099
"16",1,20,2015,58481
"26",1,5,2015,305687
"33",2,5,2015,34743
"16",1,15,2015,60005
"16",1,5,2015,63440
"16",1,0,2015,57258
"16",2,70,2015,31569
"15",2,80,2015,17019
"34",2,35,2015,290133
"18",2,85,2015,85694
"15",2,70,2015,28974
"28",1,15,2015,105620
"15",2,65,2015,39908
"22",2,65,2015,120163
"28",1,70,2015,48929
"15",2,45,2015,42956
"15",2,40,2015,41310
"20",1,25,2015,99188
"45",1,0,2015,148167
"15",2,35,2015,44034
"04",2,15,2015,224791
"15",2,10,2015,40434
"01",2,55,2015,175539
"26",1,75,2015,116887
"55",2,70,2015,110600
"15",2,0,2015,44981
"15",1,85,2015,13670
"15",1,80,2015,11715
"15",1,70,2015,26386
"15",1,60,2015,42433
"15",1,50,2015,44685
"21",2,55,2015,159558
"20",2,25,2015,91623
"47",1,25,2015,221302
"15",1,45,2015,42852
"47",1,70,2015,117998
"15",1,40,2015,43287
"46",1,45,2015,24311
"20",1,15,2015,103843
"15",1,35,2015,48084
"32",2,30,2015,101028
"15",1,30,2015,54863
"15",1,20,2015,59596
"25",1,5,2015,190954
"36",2,5,2015,556234
"15",1,15,2015,41352
"04",2,60,2015,206457
"15",1,5,2015,44531
"15",1,0,2015,47431
"13",2,80,2015,86657
"29",2,70,2015,123947
"23",1,15,2015,41718
"53",2,55,2015,246749
"13",2,65,2015,254856
"42",1,80,2015,113769
"10",1,55,2015,31743
"13",2,50,2015,365397
"23",1,70,2015,28557
"13",2,45,2015,356101
"13",2,40,2015,359088
"39",1,0,2015,354773
"13",2,35,2015,347230
"32",1,0,2015,90189
"13",2,15,2015,345489
"55",2,75,2015,83194
"23",1,0,2015,33218
"18",2,60,2015,206075
"55",1,30,2015,188020
"13",2,10,2015,350053
"21",1,75,2015,51748
"54",2,70,2015,42587
"51",2,30,2015,290040
"13",2,0,2015,323831
"13",1,85,2015,43593
"32",1,20,2015,95816
"13",1,80,2015,57886
"13",1,70,2015,150355
"13",1,60,2015,259637
"17",2,30,2015,442994
"41",1,80,2015,31973
"12",2,50,2015,736988
"13",1,55,2015,313158
"32",1,85,2015,15478
"13",1,50,2015,343829
"32",2,25,2015,104621
"15",1,25,2015,61639
"41",1,25,2015,140075
"13",1,45,2015,341382
"53",2,25,2015,256321
"41",1,70,2015,76787
"13",1,40,2015,337170
"45",1,45,2015,151055
"13",1,35,2015,327231
"13",1,20,2015,378786
"51",2,75,2015,111676
"24",1,5,2015,191058
"31",2,5,2015,65015
"13",1,15,2015,361882
"13",1,10,2015,361320
"50",1,50,2015,23405
"13",1,5,2015,359335
"55",1,50,2015,212333
"13",1,0,2015,336214
"13",2,70,2015,179789
"12",2,80,2015,282741
"31",2,85,2015,27576
"32",2,35,2015,95160
"16",2,85,2015,17442
"12",2,70,2015,518026
"26",1,15,2015,342918
"56",2,55,2015,21184
"12",2,65,2015,648703
"20",2,65,2015,71037
"26",1,70,2015,175679
"12",2,45,2015,664011
"12",2,40,2015,631490
"42",1,0,2015,365571
"12",2,35,2015,605359
"05",2,45,2015,91271
"12",2,20,2015,633236
"04",2,35,2015,209721
"31",1,0,2015,66886
"26",1,0,2015,293064
"17",2,60,2015,394315
"01",2,15,2015,157347
"12",2,10,2015,561387
"24",1,75,2015,60674
"53",2,70,2015,133223
"50",2,30,2015,18348
"12",2,0,2015,538505
"12",1,85,2015,207089
"31",1,20,2015,71844
"12",1,80,2015,224228
"12",1,70,2015,448606
"12",1,60,2015,590150
"31",1,85,2015,14648
"12",1,50,2015,701673
"31",2,25,2015,59093
"18",1,25,2015,215220
"45",1,25,2015,165894
"12",1,45,2015,645831
"56",2,25,2015,19799
"45",1,70,2015,95256
"12",1,40,2015,615889
"44",1,45,2015,34477
"12",1,35,2015,595733
"12",1,20,2015,663109
"50",2,75,2015,9463
"23",1,5,2015,35974
"34",2,5,2015,268006
"12",1,15,2015,607173
"01",2,60,2015,158584
"12",1,5,2015,579817
"12",1,0,2015,562566
"11",2,80,2015,5571
"30",2,85,2015,14080
"55",2,0,2015,165966
"27",2,70,2015,98548
"51",1,45,2015,275533
"21",1,15,2015,146374
"11",2,65,2015,14828
"40",1,80,2015,30138
"08",1,55,2015,179149
"11",2,50,2015,19432
"32",1,10,2015,95714
"21",1,70,2015,75911
"18",2,20,2015,237767
"11",2,45,2015,19207
"11",2,40,2015,20855
"37",1,0,2015,308880
"11",2,35,2015,27456
"53",2,20,2015,235899
"30",1,55,2015,37704
"29",2,50,2015,219016
"56",2,50,2015,19086
"53",1,55,2015,239636
"04",2,45,2015,206116
"11",2,20,2015,32621
"30",1,0,2015,31425
"11",2,15,2015,19551
"53",1,30,2015,265316
"11",2,10,2015,13297
"19",1,75,2015,38947
"49",2,30,2015,110501
"11",2,0,2015,21326
"11",1,85,2015,3589
"30",1,20,2015,39438
"11",1,80,2015,3371
"11",1,70,2015,7565
"55",2,10,2015,179735
"48",2,70,2015,426812
"32",1,30,2015,103834
"11",1,60,2015,14967
"15",2,30,2015,49334
"39",1,80,2015,92823
"10",2,50,2015,35270
"11",1,55,2015,17788
"30",1,85,2015,8345
"11",1,50,2015,19573
"39",1,25,2015,385209
"11",1,45,2015,19281
"39",1,70,2015,195868
"11",1,40,2015,20855
"42",1,45,2015,416908
"11",1,35,2015,26783
"11",1,20,2015,27376
"55",2,35,2015,172451
"49",2,75,2015,28642
"22",1,5,2015,159395
"29",2,5,2015,189937
"11",1,15,2015,17573
"11",1,10,2015,13113
"48",1,50,2015,871407
"11",1,5,2015,16582
"31",1,45,2015,55482
"53",1,50,2015,242088
"11",1,0,2015,22026
"11",2,70,2015,10168
"10",2,80,2015,10829
"30",2,70,2015,21763
"29",2,85,2015,84033
"10",2,70,2015,21740
"50",1,45,2015,20162
"24",1,15,2015,196103
"54",2,55,2015,70185
"10",2,65,2015,29432
"31",1,10,2015,66468
"24",1,70,2015,92341
"17",2,20,2015,442227
"10",2,45,2015,31742
"10",2,40,2015,28461
"40",1,0,2015,137061
"10",2,35,2015,28277
"56",1,55,2015,21442
"55",2,50,2015,213931
"02",2,45,2015,21301
"10",2,20,2015,30737
"01",2,35,2015,152578
"29",1,0,2015,191990
"10",2,15,2015,29865
"56",2,75,2015,7294
"24",1,0,2015,188522
"15",2,60,2015,44605
"56",1,30,2015,21629
"10",2,10,2015,28013
"22",1,75,2015,48774
"48",2,30,2015,985448
"10",2,0,2015,27485
"10",1,85,2015,6620
"29",1,20,2015,218650
"10",1,80,2015,8130
"10",1,70,2015,18599
"51",2,70,2015,158463
"31",1,30,2015,66341
"10",1,60,2015,28161
"18",2,30,2015,210617
"29",1,85,2015,42697
"10",1,50,2015,32647
"29",2,25,2015,202694
"16",1,25,2015,54755
"42",1,25,2015,438574
"10",1,45,2015,29149
"54",2,25,2015,54199
"42",1,70,2015,228547
"10",1,40,2015,26916
"41",1,45,2015,127495
"10",1,35,2015,26942
"10",1,20,2015,32085
"48",2,75,2015,303319
"21",1,5,2015,142938
"32",2,5,2015,94082
"10",1,15,2015,30252
"51",1,50,2015,295436
"10",1,5,2015,28532
"56",1,50,2015,19335
"10",1,0,2015,28353
"31",1,50,2015,62318
"09",2,80,2015,42295
"28",2,85,2015,34264
"53",2,0,2015,218415
"25",2,70,2015,131754
"09",2,65,2015,97151
"38",1,80,2015,6044
"05",1,55,2015,95382
"09",2,50,2015,144920
"30",1,10,2015,31765
"19",1,70,2015,52725
"16",2,20,2015,52872
"09",2,45,2015,132005
"09",2,40,2015,112843
"35",1,0,2015,68665
"09",2,35,2015,107557
"08",1,15,2015,179706
"30",2,5,2015,31230
"09",2,30,2015,110649
"33",1,75,2015,15941
"10",2,55,2015,35477
"09",2,25,2015,107805
"28",1,55,2015,95850
"27",2,50,2015,197915
"54",2,50,2015,65469
"01",2,45,2015,158307
"09",2,20,2015,119265
"28",1,0,2015,98446
"09",2,15,2015,122510
"09",2,10,2015,110158
"47",2,30,2015,215918
"09",2,0,2015,92078
"09",1,85,2015,30093
"28",1,20,2015,111895
"09",1,80,2015,28644
"17",1,10,2015,429192
"09",1,70,2015,60646
"53",2,10,2015,215428
"46",2,70,2015,15321
"30",1,30,2015,33763
"09",1,60,2015,108571
"12",2,30,2015,632480
"37",1,80,2015,71589
"08",2,50,2015,184590
"09",1,55,2015,132070
"28",1,85,2015,16032
"09",1,50,2015,136564
"37",1,25,2015,331687
"09",1,45,2015,124478
"37",1,70,2015,173190
"09",1,40,2015,107298
"55",2,20,2015,201031
"31",2,50,2015,62628
"32",1,55,2015,92280
"40",1,45,2015,113933
"09",1,35,2015,103625
"09",1,20,2015,127535
"53",2,35,2015,233558
"47",2,75,2015,98443
"20",1,5,2015,103661
"27",2,5,2015,176467
"09",1,15,2015,127825
"09",1,10,2015,115585
"46",1,50,2015,28617
"09",1,5,2015,105039
"29",1,45,2015,185040
"09",1,0,2015,95542
"18",2,25,2015,213597
"09",2,70,2015,71516
"08",2,80,2015,45461
"56",2,0,2015,18824
"28",2,70,2015,58720
"27",2,85,2015,77560
"17",2,25,2015,440168
"08",2,70,2015,90906
"08",2,65,2015,134749
"29",1,10,2015,199161
"22",1,70,2015,72074
"15",2,20,2015,45073
"08",2,45,2015,172403
"08",2,40,2015,174723
"38",1,0,2015,27081
"08",2,35,2015,182091
"54",2,20,2015,59288
"27",1,55,2015,194710
"30",2,50,2015,35274
"54",1,55,2015,67196
"53",2,50,2015,243884
"08",2,20,2015,184932
"27",1,0,2015,179401
"08",2,15,2015,169119
"54",2,75,2015,32565
"22",1,0,2015,158503
"12",2,60,2015,676569
"54",1,30,2015,54683
"08",2,10,2015,175018
"20",1,75,2015,31906
"46",2,30,2015,27234
"08",2,0,2015,162663
"08",1,85,2015,29503
"27",1,20,2015,184881
"08",1,80,2015,34142
"08",1,70,2015,81335
"56",2,10,2015,18288
"49",2,70,2015,39904
"29",1,30,2015,200334
"08",1,60,2015,155943
"16",2,30,2015,53471
"27",1,85,2015,40649
"08",1,50,2015,180920
"56",1,40,2015,17585
"27",2,25,2015,177726
"13",1,25,2015,357055
"40",1,25,2015,137123
"08",1,45,2015,176451
"40",1,70,2015,65249
"08",1,40,2015,185140
"34",2,50,2015,350077
"31",1,55,2015,62939
"39",1,45,2015,371919
"08",1,35,2015,191592
"08",1,20,2015,205135
"56",2,35,2015,17788
"46",2,75,2015,12078
"19",1,5,2015,105017
"08",1,10,2015,182816
"49",1,50,2015,76464
"08",1,5,2015,182337
"32",1,45,2015,99107
"54",1,50,2015,63679
"08",1,0,2015,172944
"56",1,0,2015,19571
"29",1,50,2015,212217
"06",2,80,2015,363113
"26",2,85,2015,140225
"23",2,70,2015,31490
"06",2,75,2015,485633
"06",2,65,2015,926969
"36",1,80,2015,148468
"02",1,55,2015,26147
"06",2,50,2015,1333089
"28",1,10,2015,103815
"55",1,55,2015,210839
"13",2,20,2015,358487
"06",2,45,2015,1299914
"32",1,35,2015,98179
"06",2,40,2015,1288116
"33",1,0,2015,32983
"06",2,35,2015,1296373
"05",1,15,2015,101138
"28",2,5,2015,101347
"06",2,30,2015,1386471
"06",2,25,2015,1453595
"26",1,55,2015,358508
"25",2,50,2015,261690
"06",2,20,2015,1390349
"11",2,60,2015,17933
"06",2,10,2015,1236503
"45",2,30,2015,156891
"06",2,0,2015,1226109
"06",1,85,2015,256703
"26",1,20,2015,366688
"06",1,80,2015,266550
"15",1,10,2015,42925
"06",1,70,2015,561019
"44",2,70,2015,20951
"28",1,30,2015,94327
"06",1,60,2015,1018299
"10",2,30,2015,29960
"35",1,80,2015,17214
"05",2,50,2015,102438
"06",1,55,2015,1224849
"26",1,85,2015,72687
"06",1,50,2015,1310124
"35",1,25,2015,73956
"06",1,45,2015,1303686
"35",1,70,2015,37921
"06",1,40,2015,1281465
"38",1,45,2015,20819
"06",1,35,2015,1321722
"06",1,20,2015,1492757
"25",2,5,2015,183093
"06",1,15,2015,1332080
"06",1,10,2015,1283997
"44",1,50,2015,37756
"06",1,5,2015,1298659
"32",1,25,2015,108627
"27",1,45,2015,175706
"06",1,0,2015,1282643
"39",1,75,2015,137381
"17",2,55,2015,454446
"16",2,25,2015,54366
"06",2,70,2015,664806
"55",1,0,2015,173760
"32",1,50,2015,99215
"05",2,80,2015,34145
"54",2,0,2015,50679
"26",2,70,2015,201075
"25",2,85,2015,106870
"15",2,25,2015,50075
"05",2,70,2015,64133
"05",2,65,2015,83300
"05",2,60,2015,93461
"27",1,10,2015,183404
"20",1,70,2015,45311
"31",1,35,2015,60285
"05",2,40,2015,92075
"36",1,0,2015,605694
"05",2,35,2015,92031
"34",1,75,2015,96411
"11",2,55,2015,19001
"05",2,25,2015,98266
"05",2,20,2015,101241
"25",1,0,2015,187472
"05",2,15,2015,96742
"05",2,10,2015,96024
"44",2,30,2015,33151
"05",2,0,2015,93213
"05",1,85,2015,19292
"25",1,20,2015,247977
"05",1,80,2015,24329
"18",1,10,2015,228562
"05",1,70,2015,55125
"54",2,10,2015,51573
"47",2,70,2015,136021
"27",1,30,2015,193325
"31",2,40,2015,54253
"05",1,60,2015,84670
"13",2,30,2015,352030
"25",1,85,2015,51688
"05",1,50,2015,98816
"38",1,25,2015,32946
"05",1,45,2015,89837
"38",1,70,2015,11329
"05",1,40,2015,90161
"56",2,20,2015,19692
"32",2,50,2015,96549
"29",1,55,2015,209639
"37",1,45,2015,329913
"05",1,35,2015,91507
"05",1,20,2015,105096
"05",1,10,2015,100832
"47",1,50,2015,224418
"05",1,5,2015,100999
"01",1,45,2015,150742
"31",1,25,2015,63259
"30",1,45,2015,29273
"05",1,0,2015,97645
"38",1,75,2015,8053
"16",2,55,2015,53772
"10",2,25,2015,33512
"04",2,80,2015,72803
"24",2,85,2015,75598
"04",2,75,2015,106612
"04",2,65,2015,194506
"32",2,0,2015,86428
"34",1,80,2015,67078
"04",2,50,2015,219142
"26",1,10,2015,324108
"30",1,35,2015,31413
"04",2,40,2015,208581
"02",1,15,2015,25596
"26",2,5,2015,292559
"04",2,30,2015,217866
"04",2,25,2015,224342
"04",2,20,2015,234579
"09",2,60,2015,116838
"04",2,10,2015,224721
"04",2,5,2015,225508
"42",2,30,2015,396787
"04",2,0,2015,209694
"04",1,85,2015,51524
"24",1,20,2015,202754
"04",1,80,2015,62028
"12",1,10,2015,586029
"04",1,70,2015,133210
"41",2,70,2015,84833
"26",1,30,2015,296289
"04",1,65,2015,174247
"30",2,40,2015,27683
"04",1,60,2015,182708
"08",2,30,2015,196750
"33",1,80,2015,11049
"02",2,50,2015,23979
"04",1,55,2015,203716
"24",1,85,2015,37616
"04",1,50,2015,212117
"33",1,25,2015,41324
"04",1,45,2015,206393
"33",1,70,2015,25104
"04",1,40,2015,209800
"36",1,45,2015,652621
"04",1,35,2015,213511
"04",1,20,2015,252682
"04",1,10,2015,232742
"41",1,50,2015,129404
"04",1,5,2015,234826
"30",1,25,2015,33353
"25",1,45,2015,228099
"04",1,0,2015,219550
"37",1,75,2015,112694
"15",2,55,2015,46899
"13",2,25,2015,357560
"04",2,70,2015,151051
"02",2,80,2015,3740
"23",2,85,2015,21011
"02",2,75,2015,5503
"40",1,75,2015,45867
"18",2,55,2015,232345
"12",2,25,2015,661872
"02",2,70,2015,8994
"02",2,65,2015,14530
"25",1,10,2015,201865
"29",1,35,2015,185816
"02",2,40,2015,20698
"34",1,0,2015,270621
"02",2,35,2015,22319
"02",2,30,2015,26610
"02",2,25,2015,28603
"02",2,20,2015,25672
"08",2,60,2015,164940
"02",2,10,2015,23969
"41",2,30,2015,139406
"02",2,0,2015,26851
"02",1,85,2015,2316
"23",1,20,2015,39691
"02",1,80,2015,2976
"16",1,10,2015,63181
"02",1,70,2015,9625
"45",2,70,2015,109616
"25",1,30,2015,226924
"02",1,65,2015,16006
"29",2,40,2015,182598
"02",1,60,2015,22317
"11",2,30,2015,38839
"23",1,85,2015,11014
"02",1,50,2015,26139
"36",1,25,2015,749511
"02",1,45,2015,23021
"36",1,70,2015,305961
"02",1,40,2015,22522
"35",1,45,2015,59299
"02",1,35,2015,24617
"02",1,20,2015,36647
"02",1,10,2015,25038
"45",1,50,2015,162492
"02",1,5,2015,26861
"29",1,25,2015,202897
"28",1,45,2015,88523
"02",1,0,2015,28598
"36",1,75,2015,213506
"13",2,55,2015,339799
"08",2,25,2015,198919
"01",2,80,2015,55318
"22",2,85,2015,50161
"01",2,75,2015,77319
"35",1,75,2015,26368
"12",2,55,2015,724887
"11",2,25,2015,42059
"01",2,70,2015,103251
"01",2,65,2015,138990
"50",1,30,2015,17898
"30",2,0,2015,30461
"24",1,10,2015,190619
"28",1,35,2015,90278
"01",2,40,2015,156655
"24",2,5,2015,183650
"01",2,30,2015,156739
"31",2,0,2015,63745
"01",2,25,2015,164717
"01",2,20,2015,170945
"01",2,10,2015,151864
"32",1,15,2015,90991
"01",2,5,2015,150305
"40",2,30,2015,133289
"01",2,0,2015,143865
"51",1,20,2015,310345
"01",1,85,2015,27578
"22",1,20,2015,172387
"01",1,80,2015,37120
"31",1,65,2015,43558
"01",1,75,2015,58693
"10",1,10,2015,29081
"01",1,70,2015,86062
"39",2,70,2015,232437
"24",1,30,2015,203629
"56",1,5,2015,20767
"51",1,0,2015,263689
"01",1,65,2015,121970
"28",2,40,2015,94286
"01",1,60,2015,141907
"05",2,30,2015,96105
"22",1,85,2015,25818
"01",1,50,2015,164782
"17",1,60,2015,364186
"34",1,45,2015,312712
"01",1,35,2015,144701
"01",1,30,2015,150783
"01",1,25,2015,160487
"01",1,20,2015,172676
"01",1,10,2015,157849
"39",1,50,2015,406461
"01",1,5,2015,155983
"55",2,5,2015,176329
"28",1,25,2015,99192
"23",1,45,2015,44348
"01",1,0,2015,149108
