"","sex","age","year","month","fips","deaths","iso3","pop","pop.adj","rate","rate.adj","rate.adj.old","leap","deaths.adj","variable","month.short","state.name"
"5973",2,85,1999,9,21,477,"USA",41921,42167.0854881773,0.0113785453591279,0.0116892119598401,0.0113121406062968,0,492.9,3.80774790677703,"Sep","Kentucky"
"5974",2,85,1999,10,21,529,"USA",41921,42249.4345833661,0.0126189737840223,0.0125208776215971,0.0125208776215971,0,529,4.05169724004675,"Oct","Kentucky"
"5975",2,85,1999,11,21,610,"USA",41921,42334.6976039677,0.0145511795997233,0.0148892839445783,0.0144089844624951,0,630.333333333333,4.92966532286921,"Nov","Kentucky"
"5976",2,85,1999,12,21,704,"USA",41921,42417.3740328082,0.0167934925216479,0.0165969727276253,0.0165969727276253,0,704,5.36192838911286,"Dec","Kentucky"
"5977",2,85,2000,1,21,734,"USA",42928,42502.9759697735,0.0170983973164368,0.017269378984709,0.017269378984709,1,734,7.01615262765561,"Jan","Kentucky"
"5978",2,85,2000,2,21,605,"USA",42928,42588.7506588664,0.0140933656354827,0.0151853277667443,0.0142056292011479,1,646.724137931034,5.74009970182631,"Feb","Kentucky"
"5979",2,85,2000,3,21,590,"USA",42928,42671.9232339063,0.0137439433469996,0.0138264215738745,0.0138264215738745,1,590,4.89696468505404,"Mar","Kentucky"
"5980",2,85,2000,4,21,514,"USA",42928,42758.0388732203,0.0119735370853522,0.012421835690551,0.0120211313134364,1,531.133333333333,3.64527814014163,"Apr","Kentucky"
"5981",2,85,2000,5,21,550,"USA",42928,42841.5420552043,0.0128121505777115,0.0128380066079621,0.0128380066079621,1,550,3.07220462169214,"May","Kentucky"
"5982",2,85,2000,6,21,474,"USA",42928,42928,0.0110417443160641,0.0114098024599329,0.0110417443160641,1,489.8,3.05371319418561,"Jun","Kentucky"
"5983",2,85,2000,7,21,541,"USA",42928,42988.3517766586,0.0126024972046217,0.0125848044328545,0.0125848044328545,1,541,1.90809960864704,"Jul","Kentucky"
"5984",2,85,2000,8,21,522,"USA",42928,43042.9359838013,0.0121598956392098,0.0121274255128983,0.0121274255128983,1,522,1.95631056653,"Aug","Kentucky"
"5985",2,85,2000,9,21,524,"USA",42928,43103.4493470893,0.0122064852776742,0.0125620263544693,0.0121567996978735,1,541.466666666667,4.50891958628401,"Sep","Kentucky"
"5986",2,85,2000,10,21,602,"USA",42928,43162.0916676722,0.0140234811777861,0.0139474241571775,0.0139474241571775,1,602,5.07541697726426,"Oct","Kentucky"
"5987",2,85,2000,11,21,594,"USA",42928,43222.7725499972,0.0138371226239284,0.0142008474650717,0.0137427556113598,1,613.8,6.12385389489378,"Nov","Kentucky"
"5988",2,85,2000,12,21,672,"USA",42928,43281.5772100129,0.0156541185240403,0.0155262364109166,0.0155262364109166,1,672,4.89999301155423,"Dec","Kentucky"
"5989",2,85,2001,1,21,678,"USA",43644,43342.4260751175,0.0155347814132527,0.0156428714632851,0.0156428714632851,0,678,4.26736550270369,"Jan","Kentucky"
"5990",2,85,2001,2,21,614,"USA",43644,43403.3604866514,0.0140683713683439,0.0156620525844947,0.0141463700763178,0,679.785714285714,5.52086655668591,"Feb","Kentucky"
"5991",2,85,2001,3,21,641,"USA",43644,43462.4108368807,0.0146870131060398,0.0147483765317517,0.0147483765317517,0,641,3.88229309870773,"Mar","Kentucky"
"5992",2,85,2001,4,21,605,"USA",43644,43523.5139330387,0.0138621574557786,0.0143638831099091,0.0139005320418475,0,625.166666666667,5.92926404545871,"Apr","Kentucky"
"5993",2,85,2001,5,21,589,"USA",43644,43582.7277522485,0.0134955549445514,0.0135145281256429,0.0135145281256429,0,589,3.21824993126203,"May","Kentucky"
"5994",2,85,2001,6,21,483,"USA",43644,43644,0.0110668133076712,0.0114357070845935,0.0110668133076712,0,499.1,2.97349463843827,"Jun","Kentucky"
"5995",2,85,2001,7,21,522,"USA",43644,43669.3996691053,0.0119604069287875,0.0119534503326204,0.0119534503326204,0,522,1.97346943451563,"Jul","Kentucky"
"5996",2,85,2001,8,21,469,"USA",43644,43692.3540108747,0.0107460361103474,0.0107341435502255,0.0107341435502255,0,469,1.8690679131152,"Aug","Kentucky"
"5997",2,85,2001,9,21,488,"USA",43644,43717.7818207525,0.0111813765924297,0.0115345894888769,0.0111625059569777,0,504.266666666667,4.27470442672532,"Sep","Kentucky"
"5998",2,85,2001,10,21,619,"USA",43644,43742.403468584,0.0141829346531024,0.0141510285424661,0.0141510285424661,0,619,4.99852442489231,"Oct","Kentucky"
"5999",2,85,2001,11,21,592,"USA",43644,43767.8604059401,0.0135642929154065,0.0139767703438003,0.0135259067843228,0,611.733333333333,3.62633122536889,"Nov","Kentucky"
"6000",2,85,2001,12,21,621,"USA",43644,43792.5102577938,0.0142287599670058,0.0141805070397735,0.0141805070397735,0,621,6.22551782604711,"Dec","Kentucky"
"6001",2,85,2002,1,21,661,"USA",43944,43817.9963559937,0.0150418714727835,0.0150851260890569,0.0150851260890569,0,661,6.14191470963044,"Jan","Kentucky"
"6002",2,85,2002,2,21,602,"USA",43944,43843.4972864377,0.0136992535954852,0.0152017982426363,0.0137306564772199,0,666.5,4.85082605133807,"Feb","Kentucky"
"6003",2,85,2002,3,21,753,"USA",43944,43868.1897366245,0.0171354451119607,0.0171650575170951,0.0171650575170951,0,753,5.9387447660659,"Mar","Kentucky"
"6004",2,85,2002,4,21,560,"USA",43944,43893.7198783063,0.0127434917167304,0.0131833589923798,0.0127580893474643,0,578.666666666667,5.98865601674859,"Apr","Kentucky"
"6005",2,85,2002,5,21,522,"USA",43944,43918.4406136192,0.0118787547788094,0.0118856679041133,0.0118856679041133,0,522,4.67822228290552,"May","Kentucky"
"6006",2,85,2002,6,21,514,"USA",43944,43944,0.0116967048971418,0.0120865950603799,0.0116967048971418,0,531.133333333333,2.57111551064992,"Jun","Kentucky"
"6007",2,85,2002,7,21,502,"USA",43944,44001.2647775058,0.0114236300746405,0.0114087629648462,0.0114087629648462,0,502,1.71162160932095,"Jul","Kentucky"
"6008",2,85,2002,8,21,517,"USA",43944,44053.051940138,0.0117649736027672,0.0117358497818161,0.0117358497818161,0,517,2.16816175131986,"Aug","Kentucky"
"6009",2,85,2002,9,21,528,"USA",43944,44110.4588265799,0.0120152921900601,0.0123689486465109,0.0119699503030751,0,545.6,3.48207946477335,"Sep","Kentucky"
"6010",2,85,2002,10,21,557,"USA",43944,44166.0851048039,0.012675223011105,0.0126114868156928,0.0126114868156928,0,557,4.91349444747861,"Oct","Kentucky"
"6011",2,85,2002,11,21,557,"USA",43944,44223.639288238,0.012675223011105,0.0130149095807171,0.0125950737877908,0,575.566666666667,4.32361642089933,"Nov","Kentucky"
"6012",2,85,2002,12,21,639,"USA",43944,44279.4082946951,0.0145412342981977,0.0144310871488442,0.0144310871488442,0,639,4.64376479155289,"Dec","Kentucky"
"6013",2,85,2003,1,21,642,"USA",44623,44337.1101530623,0.0143871994263048,0.0144799694383252,0.0144799694383252,0,642,5.53588956367792,"Jan","Kentucky"
"6014",2,85,2003,2,21,602,"USA",44623,44394.8872044951,0.013490800708155,0.0150129900528842,0.0135601200477663,0,666.5,4.00895502319432,"Feb","Kentucky"
"6015",2,85,2003,3,21,631,"USA",44623,44450.8721661812,0.0141406897788136,0.0141954470013768,0.0141954470013768,0,631,5.84770409878314,"Mar","Kentucky"
"6016",2,85,2003,4,21,553,"USA",44623,44508.7974643911,0.0123927122784214,0.0128386603522709,0.0124245100183267,0,571.433333333333,4.58133249669453,"Apr","Kentucky"
"6017",2,85,2003,5,21,544,"USA",44623,44564.9260746353,0.0121910225668377,0.0122069090631708,0.0122069090631708,0,544,2.60535150034735,"May","Kentucky"
