"","monthdth","age","fips","sex","year","deaths"
"247",12,75,"NA009",1,2009,3
"248",12,75,"NA007",1,2009,2
"249",12,75,"NA005",2,2009,2
"250",12,75,"NA005",1,2009,3
"251",12,75,"NA003",2,2009,3
"252",12,75,"NA001",1,2009,2
"253",12,75,"NA000",2,2009,1
"254",12,75,"NA000",1,2009,2
"255",12,70,"NA075",2,2009,1
"256",12,70,"NA047",1,2009,4
"257",12,65,"NA153",1,2009,1
"258",12,65,"NA151",1,2009,2
"259",12,65,"NA147",2,2009,1
"260",12,65,"NA145",2,2009,1
"261",12,65,"NA145",1,2009,4
"262",12,65,"NA143",1,2009,1
"263",12,65,"NA141",1,2009,3
"264",12,65,"NA139",1,2009,2
"265",12,65,"NA137",2,2009,3
"266",12,65,"NA137",1,2009,3
"267",12,65,"NA135",1,2009,1
"268",12,65,"NA133",2,2009,2
"269",12,65,"NA133",1,2009,1
"270",12,65,"NA131",2,2009,1
"271",12,65,"NA129",2,2009,1
"272",12,65,"NA127",2,2009,7
"273",12,65,"NA127",1,2009,13
"274",12,65,"NA115",2,2009,2
"275",12,65,"NA115",1,2009,1
"276",12,65,"NA113",2,2009,5
"277",12,65,"NA113",1,2009,2
"278",12,65,"NA111",1,2009,1
"279",12,65,"NA109",1,2009,2
"280",12,65,"NA107",1,2009,1
"281",12,65,"NA103",1,2009,2
"282",12,65,"NA099",2,2009,2
"283",12,65,"NA097",2,2009,1
"284",12,65,"NA097",1,2009,4
"285",12,65,"NA093",1,2009,1
"286",12,65,"NA091",2,2009,1
"287",12,65,"NA089",2,2009,2
"288",12,65,"NA089",1,2009,3
"289",12,65,"NA083",1,2009,1
"290",12,65,"NA081",1,2009,2
"291",12,65,"NA077",2,2009,1
"292",12,65,"NA073",2,2009,1
"293",12,65,"NA073",1,2009,2
"294",12,65,"NA071",2,2009,1
"295",12,65,"NA071",1,2009,2
"296",12,65,"NA069",1,2009,1
"297",12,65,"NA065",1,2009,2
"298",12,65,"NA061",1,2009,2
"299",12,65,"NA057",1,2009,1
"300",12,65,"NA055",2,2009,3
"301",12,65,"NA055",1,2009,2
"302",12,65,"NA053",2,2009,1
"303",12,65,"NA053",1,2009,3
"304",12,65,"NA047",2,2009,2
"305",12,65,"NA047",1,2009,2
"306",12,65,"NA045",2,2009,1
"307",12,65,"NA043",1,2009,1
"308",12,65,"NA041",2,2009,2
"309",12,65,"NA039",1,2009,1
"310",12,65,"NA037",1,2009,1
"311",12,65,"NA035",2,2009,1
"312",12,65,"NA035",1,2009,1
"313",12,65,"NA033",1,2009,1
"314",12,65,"NA031",2,2009,4
"315",12,65,"NA031",1,2009,7
"316",12,65,"NA030",1,2009,2
"317",12,65,"NA029",2,2009,1
"318",12,65,"NA029",1,2009,2
"319",12,65,"NA027",1,2009,3
"320",12,65,"NA025",2,2009,2
"321",12,65,"NA025",1,2009,4
"322",12,65,"NA023",1,2009,2
"323",12,65,"NA021",2,2009,2
"324",12,65,"NA021",1,2009,3
"325",12,65,"NA020",2,2009,1
"326",12,65,"NA019",2,2009,1
"327",12,65,"NA017",2,2009,1
"328",12,65,"NA015",1,2009,1
"329",12,65,"NA013",2,2009,2
"330",12,65,"NA013",1,2009,5
"331",12,65,"NA011",2,2009,1
"332",12,65,"NA010",2,2009,2
"333",12,65,"NA010",1,2009,5
"334",12,65,"NA009",1,2009,1
"335",12,65,"NA007",1,2009,2
"336",12,65,"NA005",2,2009,2
"337",12,65,"NA005",1,2009,3
"338",12,65,"NA001",1,2009,1
"339",12,65,"NA000",2,2009,1
"340",12,60,"NA141",2,2009,1
"341",12,60,"NA137",1,2009,2
"342",12,60,"NA131",1,2009,3
"343",12,60,"NA097",2,2009,1
"344",12,60,"NA059",2,2009,1
"345",12,60,"NA010",2,2009,5
"346",12,60,"NA010",1,2009,9
"347",12,60,"NA009",2,2009,1
"348",12,60,"NA005",2,2009,4
"349",12,60,"NA000",2,2009,2
"350",12,55,"NA139",1,2009,3
"351",12,55,"NA033",1,2009,2
"352",12,55,"NA029",1,2009,3
"353",12,55,"NA019",1,2009,1
"354",12,55,"NA017",1,2009,1
"355",12,55,"NA013",1,2009,2
"356",12,55,"NA010",1,2009,6
"357",12,50,"NA153",1,2009,1
"358",12,50,"NA141",1,2009,1
"359",12,50,"NA137",2,2009,1
"360",12,50,"NA135",2,2009,1
"361",12,50,"NA129",2,2009,2
"362",12,50,"NA129",1,2009,2
"363",12,50,"NA121",2,2009,1
"364",12,50,"NA115",2,2009,1
"365",12,50,"NA113",2,2009,2
"366",12,50,"NA111",2,2009,1
"367",12,50,"NA103",2,2009,1
"368",12,50,"NA097",2,2009,1
"369",12,50,"NA089",1,2009,1
"370",12,50,"NA079",1,2009,1
"371",12,50,"NA071",2,2009,1
"372",12,50,"NA057",2,2009,1
"373",12,50,"NA053",2,2009,2
"374",12,50,"NA051",2,2009,1
"375",12,50,"NA041",1,2009,2
"376",12,50,"NA031",2,2009,2
"377",12,50,"NA030",2,2009,2
"378",12,50,"NA029",2,2009,2
"379",12,50,"NA025",1,2009,4
"380",12,50,"NA021",2,2009,3
"381",12,50,"NA010",2,2009,1
"382",12,45,"NA151",1,2009,1
"383",12,45,"NA145",1,2009,1
"384",12,45,"NA143",2,2009,1
"385",12,45,"NA141",2,2009,1
"386",12,45,"NA139",1,2009,1
"387",12,45,"NA137",1,2009,2
"388",12,45,"NA135",1,2009,1
"389",12,45,"NA127",2,2009,1
"390",12,45,"NA127",1,2009,5
"391",12,45,"NA121",2,2009,2
"392",12,45,"NA119",1,2009,1
"393",12,45,"NA117",2,2009,1
"394",12,45,"NA113",2,2009,1
"395",12,45,"NA105",1,2009,1
"396",12,45,"NA097",1,2009,1
"397",12,45,"NA091",1,2009,1
"398",12,45,"NA089",2,2009,1
"399",12,45,"NA087",1,2009,1
"400",12,45,"NA085",1,2009,1
"401",12,45,"NA071",2,2009,1
"402",12,45,"NA063",1,2009,2
"403",12,45,"NA059",2,2009,1
"404",12,45,"NA047",2,2009,3
"405",12,45,"NA039",1,2009,1
"406",12,45,"NA031",2,2009,3
"407",12,45,"NA030",2,2009,1
"408",12,45,"NA030",1,2009,1
"409",12,45,"NA029",2,2009,1
"410",12,45,"NA027",2,2009,1
"411",12,45,"NA027",1,2009,1
"412",12,45,"NA025",1,2009,1
"413",12,45,"NA011",2,2009,1
"414",12,45,"NA010",2,2009,3
"415",12,45,"NA005",1,2009,1
"416",12,45,"NA003",2,2009,1
"417",12,45,"NA003",1,2009,1
"418",12,45,"NA000",2,2009,4
"419",12,45,"NA000",1,2009,3
"420",12,40,"NA143",1,2009,1
"421",12,40,"NA139",2,2009,1
"422",12,40,"NA139",1,2009,1
"423",12,40,"NA137",1,2009,1
"424",12,40,"NA127",2,2009,1
"425",12,40,"NA127",1,2009,3
"426",12,40,"NA121",1,2009,1
"427",12,40,"NA099",1,2009,1
"428",12,40,"NA097",1,2009,1
"429",12,40,"NA087",1,2009,1
"430",12,40,"NA081",1,2009,1
"431",12,40,"NA077",1,2009,1
"432",12,40,"NA069",1,2009,3
"433",12,40,"NA065",1,2009,1
"434",12,40,"NA057",1,2009,1
"435",12,40,"NA047",1,2009,1
"436",12,40,"NA035",1,2009,1
"437",12,40,"NA031",2,2009,1
"438",12,40,"NA031",1,2009,3
"439",12,40,"NA029",1,2009,1
"440",12,40,"NA025",1,2009,1
"441",12,40,"NA021",1,2009,1
"442",12,40,"NA011",1,2009,1
"443",12,40,"NA010",1,2009,1
"444",12,40,"NA005",1,2009,3
"445",12,35,"NA137",1,2009,2
"446",12,35,"NA127",1,2009,4
"447",12,35,"NA121",1,2009,1
"448",12,35,"NA119",2,2009,1
"449",12,35,"NA113",1,2009,1
"450",12,35,"NA103",1,2009,1
"451",12,35,"NA097",1,2009,2
"452",12,35,"NA091",1,2009,1
"453",12,35,"NA061",1,2009,1
"454",12,35,"NA055",1,2009,1
"455",12,35,"NA047",2,2009,1
"456",12,35,"NA033",1,2009,1
"457",12,35,"NA027",1,2009,1
"458",12,35,"NA021",1,2009,1
"459",12,35,"NA010",2,2009,1
"460",12,35,"NA010",1,2009,1
"461",12,35,"NA007",1,2009,1
"462",12,35,"NA005",1,2009,1
"463",12,35,"NA000",2,2009,1
"464",12,30,"NA153",2,2009,2
"465",12,30,"NA145",2,2009,2
"466",12,30,"NA139",1,2009,2
"467",12,30,"NA135",2,2009,1
"468",12,30,"NA127",1,2009,1
"469",12,30,"NA113",1,2009,2
"470",12,30,"NA105",1,2009,1
"471",12,30,"NA089",1,2009,1
"472",12,30,"NA069",2,2009,1
"473",12,30,"NA043",1,2009,1
"474",12,30,"NA035",2,2009,1
"475",12,30,"NA033",1,2009,1
"476",12,30,"NA031",1,2009,3
"477",12,30,"NA030",2,2009,1
"478",12,30,"NA025",1,2009,3
"479",12,30,"NA021",1,2009,4
"480",12,30,"NA011",1,2009,1
"481",12,30,"NA010",2,2009,1
"482",12,30,"NA010",1,2009,2
"483",12,30,"NA007",1,2009,1
"484",12,25,"NA147",1,2009,1
"485",12,25,"NA137",1,2009,1
"486",12,25,"NA133",1,2009,1
"487",12,25,"NA127",1,2009,6
"488",12,25,"NA119",1,2009,1
"489",12,25,"NA021",1,2009,2
"490",12,25,"NA013",1,2009,2
"491",12,25,"NA010",1,2009,1
"492",12,25,"NA005",1,2009,2
"493",12,55,"NA007",1,2009,2
"494",12,20,"NA147",1,2009,1
"495",12,20,"NA137",1,2009,2
"496",12,20,"NA127",1,2009,1
"497",12,20,"NA113",1,2009,3
"498",12,20,"NA081",1,2009,1
"499",12,20,"NA069",2,2009,1
"500",12,20,"NA035",1,2009,2
"501",12,20,"NA031",1,2009,2
"502",12,20,"NA027",2,2009,1
"503",12,20,"NA023",2,2009,1
"504",12,20,"NA013",1,2009,2
"505",12,15,"NA087",1,2009,2
"506",12,10,"NA139",2,2009,1
"507",12,10,"NA131",1,2009,2
"508",12,10,"NA127",2,2009,1
"509",12,10,"NA101",2,2009,1
"510",12,5,"NA129",2,2009,1
"511",12,45,"NA145",2,2009,1
"512",12,0,"NA103",1,2009,1
"513",12,0,"NA097",1,2009,1
"514",12,0,"NA085",1,2009,1
"515",12,0,"NA081",1,2009,2
"516",12,0,"NA075",1,2009,1
"517",12,0,"NA063",1,2009,1
"518",12,0,"NA061",1,2009,1
"519",12,0,"NA043",1,2009,1
"520",12,0,"NA035",1,2009,2
"521",12,0,"NA031",1,2009,1
"522",12,0,"NA025",1,2009,2
"523",12,0,"NA021",1,2009,1
"524",12,0,"NA013",1,2009,4
"525",12,0,"NA010",1,2009,5
"526",12,0,"NA003",1,2009,2
"527",12,0,"NA000",1,2009,1
"528",12,30,"NA061",1,2009,1
"529",11,85,"NA153",1,2009,5
"530",11,85,"NA151",1,2009,3
"531",11,85,"NA149",1,2009,1
"532",11,85,"NA147",1,2009,1
"533",11,85,"NA145",2,2009,4
"534",11,85,"NA145",1,2009,3
"535",11,85,"NA143",1,2009,2
"536",11,85,"NA141",1,2009,1
"537",11,85,"NA135",2,2009,6
"538",11,85,"NA119",1,2009,1
"539",11,85,"NA117",2,2009,1
"540",11,85,"NA115",1,2009,1
"541",11,85,"NA113",1,2009,8
"542",11,85,"NA111",1,2009,1
"543",11,85,"NA109",2,2009,2
"544",11,85,"NA109",1,2009,1
"545",11,85,"NA107",1,2009,1
"546",11,85,"NA105",1,2009,5
"547",11,85,"NA103",2,2009,1
"548",11,85,"NA103",1,2009,3
"549",11,85,"NA101",1,2009,2
"550",11,85,"NA099",1,2009,2
"551",11,85,"NA097",1,2009,6
"552",11,85,"NA095",1,2009,1
"553",11,85,"NA091",1,2009,4
"554",11,85,"NA089",1,2009,1
"555",11,85,"NA087",2,2009,2
"556",11,85,"NA083",1,2009,2
"557",11,85,"NA081",1,2009,3
"558",11,85,"NA075",1,2009,3
"559",11,85,"NA071",1,2009,3
"560",11,85,"NA069",1,2009,2
"561",11,85,"NA067",1,2009,2
"562",11,85,"NA065",1,2009,3
"563",11,85,"NA063",1,2009,1
"564",11,85,"NA061",1,2009,7
"565",11,85,"NA057",1,2009,3
"566",11,85,"NA054",1,2009,1
"567",11,85,"NA053",2,2009,6
"568",11,85,"NA053",1,2009,2
"569",11,85,"NA047",2,2009,4
"570",11,85,"NA047",1,2009,1
"571",11,85,"NA043",2,2009,1
"572",11,85,"NA043",1,2009,4
"573",11,85,"NA041",1,2009,3
"574",11,85,"NA039",1,2009,1
"575",11,85,"NA031",1,2009,14
"576",11,85,"NA030",2,2009,3
"577",11,85,"NA029",1,2009,5
"578",11,85,"NA027",1,2009,4
"579",11,85,"NA023",2,2009,1
"580",11,85,"NA010",1,2009,3
"581",11,85,"NA007",1,2009,3
"582",11,85,"NA005",2,2009,6
"583",11,85,"NA003",1,2009,3
"584",11,80,"NA153",2,2009,1
"585",11,80,"NA151",2,2009,1
"586",11,80,"NA149",2,2009,1
"587",11,80,"NA145",2,2009,1
"588",11,80,"NA143",2,2009,1
"589",11,80,"NA139",2,2009,3
"590",11,80,"NA135",2,2009,1
"591",11,80,"NA131",2,2009,2
"592",11,80,"NA129",2,2009,1
"593",11,80,"NA127",2,2009,23
"594",11,80,"NA109",2,2009,1
"595",11,80,"NA107",2,2009,2
"596",11,80,"NA105",1,2009,1
"597",11,80,"NA103",2,2009,1
"598",11,80,"NA101",2,2009,1
"599",11,80,"NA099",2,2009,2
"600",11,80,"NA081",2,2009,2
"601",11,80,"NA077",2,2009,1
"602",11,80,"NA065",2,2009,2
"603",11,80,"NA063",2,2009,1
"604",11,80,"NA061",2,2009,7
"605",11,80,"NA059",2,2009,2
"606",11,80,"NA057",2,2009,3
"607",11,80,"NA051",2,2009,3
"608",11,80,"NA045",2,2009,1
"609",11,80,"NA037",2,2009,1
"610",11,80,"NA035",2,2009,2
"611",11,80,"NA029",2,2009,2
"612",11,80,"NA013",2,2009,4
"613",11,80,"NA010",2,2009,4
"614",11,80,"NA007",2,2009,1
"615",11,80,"NA005",2,2009,3
"616",11,80,"NA003",2,2009,1
"617",11,80,"NA000",1,2009,2
"618",11,75,"NA153",2,2009,2
"619",11,75,"NA153",1,2009,1
"620",11,75,"NA151",2,2009,2
"621",11,75,"NA151",1,2009,2
"622",11,75,"NA149",2,2009,3
"623",11,75,"NA145",2,2009,2
"624",11,75,"NA145",1,2009,5
"625",11,75,"NA143",2,2009,5
"626",11,75,"NA141",2,2009,1
"627",11,75,"NA141",1,2009,1
"628",11,75,"NA139",2,2009,2
"629",11,75,"NA139",1,2009,3
"630",11,75,"NA137",2,2009,5
"631",11,75,"NA137",1,2009,1
"632",11,75,"NA135",2,2009,1
"633",11,75,"NA131",2,2009,2
"634",11,75,"NA131",1,2009,2
"635",11,75,"NA129",2,2009,5
"636",11,75,"NA129",1,2009,5
"637",11,75,"NA127",2,2009,10
"638",11,75,"NA127",1,2009,17
"639",11,75,"NA125",2,2009,2
"640",11,75,"NA125",1,2009,3
"641",11,75,"NA123",2,2009,1
"642",11,75,"NA123",1,2009,1
"643",11,75,"NA121",2,2009,1
"644",11,75,"NA121",1,2009,1
"645",11,75,"NA119",2,2009,2
"646",11,75,"NA119",1,2009,4
"647",11,75,"NA117",2,2009,1
"648",11,75,"NA117",1,2009,1
"649",11,75,"NA115",2,2009,1
"650",11,75,"NA115",1,2009,1
"651",11,75,"NA113",2,2009,3
"652",11,75,"NA113",1,2009,7
"653",11,75,"NA109",1,2009,1
"654",11,75,"NA107",2,2009,4
"655",11,75,"NA105",2,2009,1
"656",11,75,"NA103",2,2009,1
"657",11,75,"NA103",1,2009,2
"658",11,75,"NA101",1,2009,1
"659",11,75,"NA099",2,2009,1
"660",11,75,"NA099",1,2009,1
"661",11,75,"NA097",2,2009,2
"662",11,75,"NA097",1,2009,4
"663",11,75,"NA091",2,2009,2
"664",11,75,"NA091",1,2009,1
"665",11,75,"NA089",2,2009,3
"666",11,75,"NA089",1,2009,2
"667",11,75,"NA087",2,2009,4
"668",11,75,"NA087",1,2009,1
"669",11,75,"NA085",1,2009,2
"670",11,75,"NA081",2,2009,1
"671",11,75,"NA081",1,2009,1
"672",11,75,"NA079",2,2009,2
"673",11,75,"NA079",1,2009,2
"674",11,75,"NA077",2,2009,1
"675",11,75,"NA077",1,2009,1
"676",11,75,"NA075",1,2009,1
"677",11,75,"NA073",2,2009,2
"678",11,75,"NA071",2,2009,2
"679",11,75,"NA071",1,2009,3
"680",11,75,"NA069",2,2009,3
"681",11,75,"NA069",1,2009,4
"682",11,75,"NA067",2,2009,1
"683",11,75,"NA067",1,2009,1
"684",11,75,"NA065",2,2009,1
"685",11,75,"NA063",2,2009,1
"686",11,75,"NA061",2,2009,5
"687",11,75,"NA061",1,2009,4
"688",11,75,"NA057",2,2009,1
"689",11,75,"NA057",1,2009,3
"690",11,75,"NA055",1,2009,1
"691",11,75,"NA054",2,2009,1
"692",11,75,"NA053",2,2009,2
"693",11,75,"NA051",1,2009,1
"694",11,75,"NA047",2,2009,1
"695",11,75,"NA047",1,2009,1
"696",11,75,"NA043",2,2009,2
"697",11,75,"NA039",2,2009,1
"698",11,75,"NA035",2,2009,1
"699",11,75,"NA035",1,2009,1
"700",11,75,"NA033",2,2009,1
"701",11,75,"NA033",1,2009,1
"702",11,75,"NA031",2,2009,8
"703",11,75,"NA031",1,2009,10
"704",11,75,"NA030",2,2009,1
"705",11,75,"NA030",1,2009,2
"706",11,75,"NA029",2,2009,3
"707",11,75,"NA029",1,2009,1
"708",11,75,"NA027",2,2009,1
"709",11,75,"NA027",1,2009,2
"710",11,75,"NA025",2,2009,3
"711",11,75,"NA025",1,2009,7
"712",11,75,"NA023",2,2009,6
"713",11,75,"NA021",2,2009,11
"714",11,75,"NA021",1,2009,9
"715",11,75,"NA019",2,2009,2
"716",11,75,"NA017",2,2009,2
"717",11,75,"NA017",1,2009,1
"718",11,75,"NA015",2,2009,2
"719",11,75,"NA013",2,2009,1
"720",11,75,"NA013",1,2009,4
"721",11,75,"NA011",1,2009,1
"722",11,75,"NA010",2,2009,2
"723",11,75,"NA010",1,2009,6
"724",11,75,"NA009",2,2009,1
"725",11,75,"NA009",1,2009,1
"726",11,75,"NA007",2,2009,1
"727",11,75,"NA005",2,2009,3
"728",11,75,"NA005",1,2009,4
"729",11,75,"NA001",2,2009,2
"730",11,75,"NA001",1,2009,1
"731",11,75,"NA000",1,2009,5
"732",12,50,"NA075",1,2009,2
"733",12,50,"NA073",1,2009,1
"734",12,50,"NA071",1,2009,1
