"stateFips","sex","age","year","pop.new"
"44",1,40,2014,31839
"44",1,35,2014,29667
"44",1,20,2014,40683
"55",1,75,2014,67838
"44",1,15,2014,37034
"44",1,10,2014,31351
"42",2,85,2014,222327
"46",2,75,2014,12083
"42",2,65,2014,349578
"42",2,60,2014,423117
"42",2,55,2014,485222
"42",2,30,2014,393647
"49",1,5,2014,134777
"42",2,20,2014,428339
"45",2,70,2014,104731
"42",2,15,2014,410174
"42",2,5,2014,361638
"42",2,0,2014,349515
"42",1,80,2014,114565
"42",1,50,2014,465921
"42",1,40,2014,391494
"42",1,35,2014,362189
"42",1,20,2014,441773
"54",1,75,2014,26451
"42",1,15,2014,426578
"42",1,10,2014,392488
"41",2,85,2014,53691
"49",2,75,2014,27661
"41",2,65,2014,113856
"41",2,60,2014,138071
"41",2,55,2014,141835
"42",1,55,2014,463429
"41",2,50,2014,135410
"41",2,30,2014,138096
"48",1,5,2014,1025826
"41",2,20,2014,132274
"44",2,70,2014,20241
"41",2,15,2014,119127
"41",2,5,2014,117816
"41",2,0,2014,112366
"41",1,85,2014,29801
"41",1,80,2014,31361
"45",2,50,2014,175082
"41",1,55,2014,132669
"41",1,40,2014,130381
"41",1,35,2014,131087
"41",1,25,2014,135242
"41",1,20,2014,135760
"53",1,75,2014,73796
"41",1,15,2014,124984
"41",1,10,2014,122619
"44",2,75,2014,15257
"40",2,65,2014,96871
"40",2,60,2014,114645
"40",2,55,2014,130547
"40",2,30,2014,132440
"47",1,5,2014,212752
"40",2,20,2014,140405
"42",2,70,2014,265640
"40",2,15,2014,124684
"40",2,5,2014,131992
"40",2,0,2014,130271
"40",1,85,2014,23740
"40",1,80,2014,29363
"40",1,50,2014,129616
"40",1,40,2014,117506
"40",1,35,2014,119671
"40",1,30,2014,135503
"40",1,25,2014,135290
"40",1,20,2014,149144
"40",1,15,2014,132956
"51",2,80,2014,79716
"40",1,10,2014,134576
"39",2,85,2014,166790
"47",2,75,2014,95996
"39",2,65,2014,308450
"39",2,60,2014,377053
"39",2,55,2014,435011
"40",1,55,2014,123579
"39",2,50,2014,431539
"39",2,30,2014,362927
"46",1,5,2014,30961
"39",2,20,2014,391417
"41",2,70,2014,80545
"39",2,15,2014,377370
"39",2,5,2014,356971
"39",2,0,2014,338198
"39",1,85,2014,82816
"39",1,80,2014,92512
"42",2,50,2014,483158
"39",1,55,2014,412810
"39",1,40,2014,361212
"39",1,35,2014,338130
"39",1,25,2014,377475
"39",1,20,2014,399564
"39",1,15,2014,395603
"50",2,80,2014,7360
"39",1,10,2014,386978
"41",2,75,2014,55494
"38",2,65,2014,15674
"38",2,60,2014,20580
"38",2,55,2014,24528
"38",2,45,2014,19737
"38",2,30,2014,24232
"45",1,5,2014,156656
"38",2,20,2014,32640
"40",2,70,2014,74689
"38",2,15,2014,23635
"38",2,5,2014,23542
"38",2,0,2014,25123
"56",1,15,2014,19136
"38",1,85,2014,6061
"38",1,80,2014,6082
"38",1,60,2014,21879
"38",1,50,2014,25134
"38",1,40,2014,20559
"50",1,75,2014,7817
"38",1,35,2014,22840
"38",1,30,2014,27740
"38",1,25,2014,31082
"38",1,20,2014,38474
"38",1,15,2014,25486
"49",2,80,2014,20250
"38",1,10,2014,22066
"45",2,75,2014,71832
"37",2,65,2014,269382
"37",2,60,2014,310336
"37",2,55,2014,343882
"38",1,55,2014,25220
"37",2,50,2014,360376
"37",2,30,2014,325398
"44",1,5,2014,29474
"37",2,20,2014,342307
"39",2,70,2014,229343
"37",2,15,2014,319379
"37",2,5,2014,316168
"37",2,0,2014,296563
"55",1,15,2014,195433
"37",1,85,2014,54882
"37",1,80,2014,69163
"40",2,50,2014,132814
"37",1,55,2014,314348
"37",1,50,2014,338323
"37",1,40,2014,331173
"37",1,35,2014,305954
"37",1,30,2014,313024
"37",1,25,2014,323517
"37",1,20,2014,376287
"37",1,15,2014,333052
"48",2,80,2014,218910
"37",1,10,2014,332570
"39",2,75,2014,176692
"36",2,65,2014,501879
"36",2,60,2014,604935
"36",2,55,2014,701790
"36",2,45,2014,691589
"36",2,30,2014,694341
"42",1,5,2014,378823
"36",2,20,2014,718433
"38",2,70,2014,11686
"36",2,15,2014,620486
"36",2,5,2014,557353
"36",2,0,2014,578120
"54",1,15,2014,57052
"36",1,85,2014,140146
"36",1,80,2014,148630
"36",1,60,2014,542549
"36",1,50,2014,696677
"36",1,40,2014,620243
"48",1,75,2014,234502
"36",1,35,2014,610974
"36",1,30,2014,680726
"36",1,25,2014,736874
"51",1,45,2014,278397
"36",1,20,2014,726463
"36",1,15,2014,643454
"47",2,80,2014,70186
"36",1,10,2014,599786
"42",2,75,2014,206006
"35",2,65,2014,56787
"35",2,60,2014,67635
"35",2,55,2014,73055
"36",1,55,2014,651418
"35",2,50,2014,72706
"35",2,45,2014,61947
"35",2,30,2014,67353
"41",1,5,2014,123151
"35",2,20,2014,73037
"37",2,70,2014,196639
"35",2,15,2014,67342
"35",2,5,2014,69716
"35",2,0,2014,67037
"53",1,15,2014,225679
"35",1,85,2014,13902
"35",1,80,2014,17017
"38",2,50,2014,24086
"35",1,55,2014,67485
"35",1,50,2014,69171
"35",1,40,2014,60116
"51",1,75,2014,85727
"35",1,35,2014,61886
"35",1,30,2014,70945
"35",1,25,2014,73129
"50",1,45,2014,20592
"35",1,20,2014,80120
"35",1,15,2014,71289
"46",2,80,2014,10365
"35",1,10,2014,70947
"37",2,75,2014,142291
"34",2,65,2014,226435
"34",2,60,2014,271521
"34",2,55,2014,329523
"34",2,45,2014,332767
"55",1,70,2014,95295
"34",2,30,2014,290759
"40",1,5,2014,137935
"34",2,20,2014,279598
"36",2,70,2014,371757
"34",2,15,2014,279907
"34",2,5,2014,270213
"34",2,0,2014,260437
"34",1,85,2014,63825
"34",1,80,2014,67534
"34",1,70,2014,136377
"56",2,35,2014,17327
"34",1,60,2014,246147
"34",1,50,2014,336694
"51",2,10,2014,256282
"34",1,40,2014,298445
"46",1,75,2014,10047
"34",1,35,2014,281322
"34",1,30,2014,290107
"34",1,25,2014,290859
"49",1,45,2014,76580
"34",1,20,2014,295042
"34",1,15,2014,297042
"45",2,80,2014,50112
"34",1,10,2014,293027
"40",2,75,2014,55559
"33",2,65,2014,37883
"33",2,60,2014,45633
"33",2,55,2014,54441
"34",1,55,2014,307057
"33",2,50,2014,56964
"33",2,45,2014,49431
"33",2,30,2014,37661
"39",1,5,2014,371376
"33",2,20,2014,44229
"35",2,70,2014,41316
"33",2,15,2014,43800
"33",2,5,2014,35465
"33",2,0,2014,31781
"33",1,85,2014,9584
"33",1,80,2014,10835
"55",2,35,2014,168173
"33",1,60,2014,44302
"36",2,50,2014,742166
"33",1,55,2014,53227
"33",1,50,2014,55324
"50",2,10,2014,17126
"33",1,40,2014,42526
"49",1,75,2014,23746
"33",1,35,2014,35917
"33",1,30,2014,38367
"33",1,25,2014,40203
"48",1,45,2014,851511
"33",1,20,2014,45916
"33",1,15,2014,45593
"44",2,80,2014,13096
"33",1,10,2014,40545
"35",2,75,2014,30454
"32",2,65,2014,74463
"32",2,60,2014,84568
"32",2,55,2014,92082
"32",2,45,2014,92620
"53",1,70,2014,114658
"32",2,30,2014,98992
"38",1,5,2014,24918
"32",2,20,2014,93004
"34",2,70,2014,168496
"32",2,15,2014,85286
"32",2,10,2014,90825
"32",1,75,2014,33345
"17",2,10,2014,417669
"32",1,70,2014,51243
"32",1,65,2014,70957
"32",1,30,2014,103018
"47",1,45,2014,212488
"32",1,20,2014,96522
"32",1,15,2014,90293
"11",1,15,2014,17713
"31",2,85,2014,27378
"21",1,10,2014,145490
"31",2,80,2014,21690
"31",2,45,2014,54553
"37",1,5,2014,328931
"31",2,20,2014,67239
"33",2,70,2014,25996
"31",2,15,2014,62614
"04",2,85,2014,76375
"31",2,10,2014,63196
"20",1,35,2014,88857
"31",1,75,2014,20904
"01",1,40,2014,151954
"31",1,70,2014,28560
"31",1,65,2014,41216
"31",1,30,2014,66177
"46",1,45,2014,24744
"31",1,20,2014,71142
"31",1,15,2014,65481
"05",1,15,2014,100438
"30",2,85,2014,13855
"20",1,10,2014,102759
"30",2,80,2014,11272
"30",2,45,2014,29207
"36",1,5,2014,583749
"30",2,20,2014,35355
"50",1,70,2014,12265
"32",2,70,2014,54208
"30",2,15,2014,30567
"40",2,35,2014,117557
"06",1,70,2014,534824
"31",2,40,2014,54671
"30",2,10,2014,30421
"30",1,75,2014,13906
"30",1,65,2014,29463
"53",2,20,2014,237069
"29",2,50,2014,224015
"30",1,55,2014,37802
"30",1,30,2014,33567
"45",1,45,2014,150781
"30",1,20,2014,39207
"30",1,15,2014,33371
"32",1,25,2014,104707
"24",2,20,2014,198136
"30",1,5,2014,32920
"09",1,15,2014,128902
"29",2,85,2014,83163
"19",1,10,2014,104003
"29",2,80,2014,70363
"29",2,45,2014,191553
"35",1,5,2014,72714
"29",2,20,2014,214395
"31",2,70,2014,32303
"29",2,15,2014,192217
"01",2,85,2014,56812
"29",2,10,2014,191429
"29",2,0,2014,182644
"29",1,75,2014,72073
"18",2,10,2014,220019
"29",1,70,2014,103909
"29",1,65,2014,141751
"29",1,30,2014,200196
"44",1,45,2014,35426
"29",1,20,2014,220528
"29",1,15,2014,203387
"55",1,85,2014,42919
"02",1,15,2014,25863
"28",2,85,2014,33726
"32",1,80,2014,20043
"28",2,80,2014,31801
"28",2,45,2014,95345
"34",1,5,2014,280836
"28",2,20,2014,111925
"48",1,70,2014,349701
"30",2,70,2014,20941
"28",2,15,2014,101632
"38",2,35,2014,20002
"04",1,70,2014,127225
"29",2,40,2014,186523
"28",2,10,2014,100031
"48",1,30,2014,987933
"28",2,0,2014,95057
"28",1,75,2014,33316
"28",1,65,2014,68115
"56",1,70,2014,9637
"31",2,30,2014,63553
"27",2,50,2014,202574
"28",1,55,2014,95481
"28",1,30,2014,96218
"42",1,45,2014,423492
"28",1,20,2014,114735
"28",1,15,2014,105571
"06",1,15,2014,1343236
"27",2,85,2014,76830
"31",1,80,2014,15204
"27",2,80,2014,57498
"27",2,55,2014,193253
"27",2,45,2014,175917
"33",1,5,2014,36714
"27",2,20,2014,179357
"51",1,70,2014,130078
"29",2,70,2014,121354
"27",2,15,2014,174690
"31",2,60,2014,56137
"27",2,10,2014,174806
"51",1,30,2014,293177
"27",2,0,2014,170710
"26",2,40,2014,314966
"31",2,35,2014,56212
"27",1,85,2014,39410
"27",1,75,2014,59726
"27",1,65,2014,121442
"54",2,20,2014,61417
"30",2,50,2014,36685
"27",1,55,2014,191359
"27",1,30,2014,192698
"41",1,45,2014,124263
"27",1,20,2014,185184
"27",1,15,2014,181381
"53",1,85,2014,45043
"26",2,85,2014,138684
"51",2,25,2014,290193
"30",1,80,2014,9044
"26",2,80,2014,112577
"50",1,60,2014,22167
"18",2,30,2014,211973
"26",2,45,2014,332633
"32",1,5,2014,96841
"26",2,20,2014,359689
"46",1,70,2014,13861
"28",2,70,2014,57720
"18",1,40,2014,210972
"26",2,15,2014,330059
"30",2,60,2014,36514
"36",2,35,2014,630801
"01",1,70,2014,83649
"27",2,40,2014,164857
"26",2,10,2014,315601
"46",1,30,2014,28968
"26",2,0,2014,279122
"48",2,45,2014,856426
"21",2,40,2014,143133
"30",2,35,2014,28499
"26",1,85,2014,71178
"26",1,75,2014,114439
"26",1,65,2014,240952
"26",1,60,2014,306137
"54",1,70,2014,37497
"29",2,30,2014,201383
"55",1,5,2014,185760
"25",2,50,2014,263053
"26",1,55,2014,357298
"26",1,45,2014,326736
"40",1,45,2014,114119
"26",1,20,2014,372038
"26",1,15,2014,346350
"56",1,85,2014,3789
"04",1,15,2014,233679
"25",2,85,2014,105714
"50",2,25,2014,17582
"29",1,80,2014,49014
"25",2,80,2014,78328
"17",2,30,2014,447988
"25",2,45,2014,243983
"31",1,5,2014,68247
"25",2,20,2014,246508
"49",1,70,2014,34286
"27",2,70,2014,95810
"17",1,40,2014,421108
"25",2,15,2014,228028
"35",2,35,2014,60622
"30",2,40,2014,28050
"29",2,60,2014,191042
"25",2,10,2014,195400
"49",1,30,2014,115589
"25",2,0,2014,178696
"51",2,45,2014,289792
"24",2,40,2014,203539
"29",2,35,2014,181246
"25",1,85,2014,50706
"25",1,75,2014,71693
"25",1,65,2014,155196
"25",1,60,2014,193370
"28",2,50,2014,106195
"25",1,55,2014,232013
"39",1,45,2014,374891
"25",1,20,2014,247462
"25",1,15,2014,230807
"24",2,85,2014,74119
"49",2,25,2014,105459
"28",1,80,2014,19995
"24",2,80,2014,58841
"41",1,70,2014,73013
"13",1,40,2014,344738
"22",2,15,2014,147287
"24",2,70,2014,108066
"48",1,60,2014,642323
"16",2,30,2014,53301
"24",2,45,2014,219494
"41",1,65,2014,106261
"27",2,25,2014,179860
"24",2,30,2014,208245
"38",1,65,2014,15847
"24",2,25,2014,209961
"44",1,70,2014,16817
"26",2,70,2014,195903
"16",1,40,2014,49134
"24",2,15,2014,189704
"28",2,60,2014,91680
"34",2,35,2014,286836
"25",2,40,2014,222595
"24",2,10,2014,184772
"44",1,30,2014,33497
"24",2,0,2014,180453
"46",2,45,2014,23767
"19",2,40,2014,89353
"28",2,35,2014,93456
"24",1,85,2014,36216
"24",1,75,2014,58671
"56",1,80,2014,4245
"24",1,65,2014,129902
"24",1,60,2014,162104
"27",2,30,2014,188983
"53",1,5,2014,230018
"23",2,50,2014,55240
"24",1,55,2014,199778
"24",1,45,2014,203077
"38",1,45,2014,20777
"24",1,20,2014,205499
"24",1,15,2014,197248
"54",1,85,2014,13268
"01",1,15,2014,161671
"23",2,85,2014,20845
"48",2,25,2014,965298
"27",1,80,2014,42116
"23",2,80,2014,17744
"51",1,60,2014,226969
"15",2,30,2014,48606
"23",2,45,2014,47162
"29",1,5,2014,198805
"23",2,20,2014,38586
"47",1,70,2014,113860
"25",2,70,2014,126688
"15",1,40,2014,44197
"23",2,15,2014,39622
"33",2,35,2014,36674
"28",2,40,2014,96147
"27",2,60,2014,165626
"23",2,10,2014,36405
"47",1,30,2014,210674
"23",2,0,2014,31550
"49",2,45,2014,74398
"22",2,40,2014,141914
"27",2,35,2014,165684
"23",1,85,2014,10826
"23",1,75,2014,18567
"55",1,80,2014,47201
"23",1,65,2014,40244
"23",1,60,2014,47387
"30",2,30,2014,31978
"56",1,5,2014,20683
"26",2,50,2014,374103
"23",1,55,2014,52446
"23",1,50,2014,52858
"38",1,75,2014,8032
"23",1,35,2014,35769
"37",1,45,2014,327642
"23",1,20,2014,40272
"23",1,15,2014,42128
"33",2,80,2014,14743
"23",1,10,2014,38488
"22",2,85,2014,49192
"47",2,25,2014,218053
"26",1,80,2014,76936
"22",2,80,2014,46710
"39",1,70,2014,191513
"11",1,40,2014,20965
"20",2,15,2014,97103
"22",2,70,2014,84402
"46",1,60,2014,26660
"13",2,30,2014,351602
"22",2,45,2014,147907
"39",2,45,2014,381169
"22",2,35,2014,144210
"39",1,65,2014,276577
"25",2,25,2014,241976
"22",2,30,2014,165678
"36",1,65,2014,430156
"22",2,25,2014,169816
"28",1,5,2014,106841
"22",2,20,2014,173598
"34",2,50,2014,352609
"31",1,55,2014,62179
"26",2,60,2014,327996
"50",2,45,2014,21446
"32",2,35,2014,92705
"23",2,40,2014,42069
"22",2,10,2014,150728
"41",1,30,2014,139122
"22",2,0,2014,151704
"44",2,45,2014,37509
"26",2,35,2014,285800
"22",1,85,2014,24854
"42",2,25,2014,419065
"18",2,55,2014,230827
"22",1,80,2014,30771
"22",1,75,2014,47508
"54",1,80,2014,16212
"22",1,65,2014,101929
"22",1,60,2014,129122
"25",2,30,2014,226655
"21",2,50,2014,162761
"22",1,55,2014,153136
"22",1,50,2014,156839
"33",1,75,2014,15534
"22",1,35,2014,142101
"36",1,45,2014,659252
"22",1,20,2014,175844
"17",1,35,2014,416818
"22",1,15,2014,153086
"32",2,80,2014,23535
"22",1,10,2014,157000
"21",2,85,2014,51246
"46",2,25,2014,26828
"25",1,80,2014,52007
"21",2,80,2014,47150
"21",2,60,2014,140495
"49",1,60,2014,62244
"12",2,30,2014,618367
"21",2,45,2014,146780
"42",2,45,2014,432828
"21",2,35,2014,137113
"42",1,65,2014,314536
"01",2,55,2014,174399
"28",2,25,2014,99046
"21",2,30,2014,142299
"35",1,65,2014,51997
"21",2,25,2014,138823
"31",2,55,2014,62812
"27",1,5,2014,184322
"21",2,20,2014,153854
"45",1,70,2014,90808
"23",2,70,2014,30531
"12",1,40,2014,623796
"21",2,15,2014,138364
"25",2,60,2014,212621
"21",2,10,2014,138240
"28",2,65,2014,76005
"31",2,75,2014,25993
"45",1,30,2014,150027
"21",2,0,2014,134383
"47",2,45,2014,219396
"20",2,40,2014,84256
"25",2,35,2014,206698
"21",1,85,2014,24658
"41",2,25,2014,131857
"17",2,55,2014,451209
"21",1,80,2014,31385
"21",1,75,2014,50209
"53",1,80,2014,48884
"21",1,65,2014,106709
"21",1,60,2014,129649
"46",1,65,2014,20383
"05",2,55,2014,100407
"31",2,25,2014,60006
"28",2,30,2014,99511
"54",1,5,2014,53880
"24",2,50,2014,236995
"21",1,55,2014,148942
"21",1,50,2014,156500
"36",1,75,2014,209897
"21",1,35,2014,137634
"35",1,45,2014,60184
"21",1,20,2014,162274
"21",1,15,2014,146107
"31",1,25,2014,63585
"20",2,85,2014,41757
"45",2,25,2014,160809
"24",1,80,2014,39866
"20",2,80,2014,32620
"37",1,70,2014,165754
"09",1,40,2014,112334
"20",2,70,2014,50510
"44",1,60,2014,30985
"11",2,30,2014,37558
"20",2,45,2014,84922
"37",2,45,2014,340456
"20",2,35,2014,85855
"37",1,65,2014,235973
"23",2,25,2014,38832
"20",2,30,2014,96403
"34",1,65,2014,195524
"20",2,25,2014,92114
"30",2,55,2014,39695
"26",1,5,2014,309630
"20",2,20,2014,104331
"56",2,20,2014,20363
"32",2,50,2014,95596
"29",1,55,2014,206552
"24",2,60,2014,184925
"20",2,10,2014,97880
"27",1,60,2014,161483
"48",1,80,2014,154441
"20",2,5,2014,99261
"41",2,45,2014,122310
"24",2,35,2014,192023
"20",1,85,2014,21762
"55",2,5,2014,177476
"40",2,25,2014,130778
"16",2,55,2014,53147
"20",1,80,2014,22685
"20",1,75,2014,31447
"20",1,65,2014,63685
"20",1,60,2014,82092
"45",1,65,2014,127416
"04",2,55,2014,215899
"30",2,25,2014,30999
"23",2,30,2014,37799
"19",2,50,2014,109464
"20",1,55,2014,95564
"18",1,55,2014,222260
"17",2,50,2014,467979
"20",1,50,2014,97762
"34",1,45,2014,316330
"20",1,20,2014,116920
"15",1,35,2014,46564
"20",1,15,2014,103477
"19",2,85,2014,52645
"44",2,25,2014,36135
"23",1,80,2014,12866
"19",2,80,2014,39363
"40",1,70,2014,63727
"08",1,40,2014,185738
"19",2,70,2014,58730
"47",1,60,2014,186696
"10",2,30,2014,29952
"19",2,45,2014,93468
"40",2,45,2014,114007
"19",2,35,2014,89900
"40",1,65,2014,87329
"26",2,25,2014,301341
"19",2,30,2014,98301
"33",1,65,2014,35845
"19",2,25,2014,92761
"29",2,55,2014,218056
"25",1,5,2014,192088
"19",2,20,2014,112341
"55",2,20,2014,200234
"31",2,50,2014,64585
"32",1,55,2014,89827
"42",1,70,2014,222603
"21",2,70,2014,87181
"10",1,40,2014,27721
"19",2,15,2014,103915
"23",2,60,2014,50791
"19",2,10,2014,99271
"26",2,65,2014,264558
"29",2,75,2014,90119
"42",1,30,2014,398589
"19",2,0,2014,96120
"45",2,45,2014,160057
"23",2,35,2014,36821
"19",1,85,2014,25905
"39",2,25,2014,372496
"15",2,55,2014,47032
"19",1,80,2014,26981
"19",1,75,2014,38246
"19",1,65,2014,72658
"19",1,60,2014,95074
"44",1,65,2014,24953
"02",2,55,2014,24634
"29",2,25,2014,200306
"26",2,30,2014,297220
"22",2,50,2014,166363
"19",1,55,2014,107266
"17",1,55,2014,427904
"19",1,50,2014,108639
"34",1,75,2014,94564
"19",1,35,2014,92962
"33",1,45,2014,48417
"19",1,20,2014,118992
"18",1,35,2014,201865
"19",1,15,2014,109699
"44",2,10,2014,29683
"27",1,40,2014,168365
"18",2,85,2014,84814
"25",2,55,2014,248513
"06",1,10,2014,1288305
"18",2,80,2014,70146
"15",1,55,2014,45750
"18",2,50,2014,236881
"16",2,10,2014,59861
"27",1,70,2014,85457
"26",1,0,2014,293379
"18",2,45,2014,211826
"18",2,20,2014,239650
"24",2,65,2014,151097
"27",2,75,2014,72235
"18",2,15,2014,222470
"26",1,30,2014,295700
"18",2,0,2014,204465
"22",1,45,2014,142023
"55",2,85,2014,84530
"18",1,85,2014,41159
"18",1,75,2014,70764
"51",2,35,2014,268487
"41",2,40,2014,126230
"18",1,70,2014,103207
"01",2,25,2014,160698
"18",1,65,2014,147492
"18",1,50,2014,231433
"01",1,20,2014,177058
"18",1,45,2014,210628
"18",1,30,2014,212828
"18",1,20,2014,246280
"30",1,25,2014,32819
"37",2,85,2014,115218
"18",1,15,2014,233314
"19",2,60,2014,96180
"18",1,0,2014,215206
"47",2,10,2014,206990
"30",1,40,2014,28972
"17",2,85,2014,171821
"28",2,55,2014,103727
"05",1,10,2014,101134
"17",2,80,2014,134776
"15",2,10,2014,40184
"30",1,70,2014,20759
"25",1,0,2014,187056
"17",2,45,2014,429199
"17",2,20,2014,445990
"23",2,65,2014,42055
"30",2,75,2014,15137
"39",1,30,2014,358825
"20",2,0,2014,96947
"17",2,15,2014,419966
"25",1,30,2014,222243
"17",2,0,2014,388000
"21",1,45,2014,144724
"17",1,85,2014,83349
"04",1,35,2014,209383
"17",1,75,2014,131956
"50",2,35,2014,17355
"45",2,40,2014,157139
"17",1,70,2014,190542
"17",1,65,2014,273729
"17",1,50,2014,451913
"17",1,45,2014,422507
"17",1,30,2014,448399
"17",1,20,2014,460650
"29",1,25,2014,200955
"40",2,85,2014,44083
"17",1,15,2014,440954
"22",2,60,2014,141787
"17",1,0,2014,403760
"41",2,10,2014,117759
"25",1,40,2014,211395
"16",2,85,2014,17090
"23",2,55,2014,55646
"04",1,10,2014,232352
"16",2,80,2014,15127
"12",1,55,2014,641956
"16",2,50,2014,52682
"13",2,10,2014,348891
"25",1,70,2014,105059
"24",1,0,2014,188416
"16",2,45,2014,47066
"16",2,20,2014,53594
"22",2,65,2014,114626
"25",2,75,2014,93917
"18",2,70,2014,121736
"16",2,15,2014,56361
"24",1,30,2014,201279
"17",2,40,2014,426343
