"","sex","age","year","month","fips","deaths","iso3","pop","pop.adj","rate","rate.adj","rate.adj.old","leap","deaths.adj","variable","month.short","state.name"
"1",1,75,1982,1,1,405,"USA",50940,50201.9785575235,0.00795053003533569,0.00806741111878557,0.00806741111878557,0,405,20,"Jan","Alabama"
"2",1,75,1982,2,1,348,"USA",50940,50350.6435076656,0.00683156654888104,0.00765205144254128,0.00691153033519858,0,385.285714285714,17,"Feb","Alabama"
"3",1,75,1982,3,1,383,"USA",50940,50494.9319746419,0.00751864939144091,0.00758491961514749,0.00758491961514749,0,383,8,"Mar","Alabama"
"4",1,75,1982,4,1,381,"USA",50940,50644.4644584231,0.0074793875147232,0.00777380122803372,0.00752303344648425,0,393.7,3,"Apr","Alabama"
"5",1,75,1982,5,1,382,"USA",50940,50789.5949200911,0.00749901845308206,0.00752122556994229,0.00752122556994229,0,382,0,"May","Alabama"
"6",1,75,1982,6,1,343,"USA",50940,50940,0.00673341185708677,0.00695785891898965,0.00673341185708677,0,354.433333333333,0,"Jun","Alabama"
"7",1,75,1982,7,1,352,"USA",50940,51070.3417157157,0.00691009030231645,0.00689245437125556,0.00689245437125556,0,352,0,"Jul","Alabama"
"8",1,75,1982,8,1,403,"USA",50940,51188.356351706,0.00791126815861798,0.00787288416199691,0.00787288416199691,0,403,0,"Aug","Alabama"
"9",1,75,1982,9,1,322,"USA",50940,51319.3335443159,0.00632116215155084,0.00648358640600832,0.00627443845742741,0,332.733333333333,0,"Sep","Alabama"
"10",1,75,1982,10,1,367,"USA",50940,51446.4047508634,0.00720455437769925,0.00713363745780196,0.00713363745780196,0,367,2,"Oct","Alabama"
"11",1,75,1982,11,1,338,"USA",50940,51578.0422197019,0.0066352571652925,0.00677161543237587,0.00655317622487986,0,349.266666666667,9,"Nov","Alabama"
"12",1,75,1982,12,1,367,"USA",50940,51705.7540117998,0.00720455437769925,0.00709785607064635,0.00709785607064635,0,367,15,"Dec","Alabama"
"13",1,75,1983,1,1,423,"USA",52496,51838.0550854211,0.00805775678146906,0.00816002836724798,0.00816002836724798,0,423,28,"Jan","Alabama"
"14",1,75,1983,2,1,363,"USA",52496,51970.6946817933,0.00691481255714721,0.00773306686784871,0.0069847055580569,0,401.892857142857,19,"Feb","Alabama"
"15",1,75,1983,3,1,416,"USA",52496,52099.3787160984,0.00792441328863151,0.00798474013033592,0.00798474013033592,0,416,13,"Mar","Alabama"
"16",1,75,1983,4,1,371,"USA",52496,52232.6869691329,0.00706720512039012,0.00733959305775748,0.0071028319913782,0,383.366666666667,4,"Apr","Alabama"
"17",1,75,1983,5,1,373,"USA",52496,52362.0197195018,0.00710530326120085,0.00712348381514167,0.00712348381514167,0,373,0,"May","Alabama"
"18",1,75,1983,6,1,347,"USA",52496,52496,0.00661002743066138,0.0068303616783501,0.00661002743066138,0,358.566666666667,0,"Jun","Alabama"
"19",1,75,1983,7,1,329,"USA",52496,52631.6838122611,0.00626714416336483,0.00625098754532637,0.00625098754532637,0,329,0,"Jul","Alabama"
"20",1,75,1983,8,1,360,"USA",52496,52754.538337932,0.00685766534593112,0.00682405744305699,0.00682405744305699,0,360,0,"Aug","Alabama"
"21",1,75,1983,9,1,339,"USA",52496,52890.8903814356,0.00645763486741847,0.006623068688648,0.00640942131159484,0,350.3,0,"Sep","Alabama"
"22",1,75,1983,10,1,389,"USA",52496,53023.1795156466,0.00741008838768668,0.00733641406557315,0.00733641406557315,0,389,0,"Oct","Alabama"
"23",1,75,1983,11,1,415,"USA",52496,53160.2259027026,0.00790536421822615,0.00806680795747958,0.00780658834594798,0,428.833333333333,12,"Nov","Alabama"
"24",1,75,1983,12,1,449,"USA",52496,53293.1886909713,0.00855303261200853,0.00842509166797272,0.00842509166797272,0,449,22,"Dec","Alabama"
"25",1,75,1984,1,1,443,"USA",54116,53430.9329573752,0.00818611870796068,0.00829107738682769,0.00829107738682769,1,443,28,"Jan","Alabama"
"26",1,75,1984,2,1,389,"USA",54116,53569.0332445652,0.00718826225145983,0.00776246202369322,0.00726165802216462,1,415.827586206897,16,"Feb","Alabama"
"27",1,75,1984,3,1,418,"USA",54116,53703.0185296935,0.00772414812624732,0.00778354758157364,0.00778354758157364,1,418,13,"Mar","Alabama"
"28",1,75,1984,4,1,392,"USA",54116,53841.822062992,0.00724369872126543,0.00752327189434193,0.00728058570420186,1,405.066666666667,2,"Apr","Alabama"
