"","sex","age","year","month","fips","deaths","iso3","pop","pop.adj","rate","rate.adj","rate.adj.old","leap","deaths.adj","variable","month.short","state.name"
"1",2,75,1982,1,1,453,"USA",88029,86618.7749874464,0.00514603142146338,0.00522981305225862,0.00522981305225862,0,453,13,"Jan","Alabama"
"2",2,75,1982,2,1,359,"USA",88029,86902.6700414862,0.00407820150177782,0.00457367173556971,0.0041310583418049,0,397.464285714286,7,"Feb","Alabama"
"3",2,75,1982,3,1,457,"USA",88029,87178.2930932644,0.00519147099251383,0.00524213062431832,0.00524213062431832,0,457,5,"Mar","Alabama"
"4",2,75,1982,4,1,392,"USA",88029,87464.0219809379,0.00445307796294403,0.0046312375933838,0.0044818428323069,0,405.066666666667,3,"Apr","Alabama"
"5",2,75,1982,5,1,380,"USA",88029,87741.425432957,0.00431675924979268,0.00433090752885428,0.00433090752885428,0,380,0,"May","Alabama"
"6",2,75,1982,6,1,377,"USA",88029,88029,0.00428267957150485,0.00442543555722168,0.00428267957150485,0,389.566666666667,0,"Jun","Alabama"
"7",2,75,1982,7,1,370,"USA",88029,88268.2840226929,0.00420316032216656,0.00419176609239256,0.00419176609239256,0,370,0,"Jul","Alabama"
"8",2,75,1982,8,1,378,"USA",88029,88484.9705379131,0.00429403946426746,0.0042719119156856,0.0042719119156856,0,378,0,"Aug","Alabama"
"9",2,75,1982,9,1,348,"USA",88029,88725.493998343,0.00395324268138909,0.00405295010255695,0.00392220977666801,0,359.6,0,"Sep","Alabama"
"10",2,75,1982,10,1,415,"USA",88029,88958.8811246286,0.00471435549648411,0.00466507665961534,0.00466507665961534,0,415,0,"Oct","Alabama"
"11",2,75,1982,11,1,470,"USA",88029,89200.6927881686,0.00533914959842779,0.00544465128561294,0.00526901737317381,0,485.666666666667,6,"Nov","Alabama"
"12",2,75,1982,12,1,443,"USA",88029,89435.3298965616,0.00503243249383726,0.00495329978110844,0.00495329978110844,0,443,8,"Dec","Alabama"
