"","monthdth","age","fips","sex","year","deaths"
"112",12,80,"NA129",1,2010,1
"113",12,80,"NA127",1,2010,38
"114",12,80,"NA125",2,2010,1
"115",12,80,"NA125",1,2010,3
"116",12,80,"NA123",1,2010,2
"117",12,80,"NA119",2,2010,3
"118",12,80,"NA117",1,2010,1
"119",12,80,"NA115",1,2010,2
"120",12,80,"NA113",1,2010,11
"121",12,80,"NA107",1,2010,1
"122",12,80,"NA105",1,2010,2
"123",12,80,"NA101",1,2010,1
"124",12,80,"NA097",1,2010,5
"125",12,80,"NA095",1,2010,1
"126",12,80,"NA091",2,2010,1
"127",12,80,"NA091",1,2010,2
"128",12,80,"NA089",2,2010,2
"129",12,80,"NA087",2,2010,1
"130",12,80,"NA083",2,2010,1
"131",12,80,"NA081",1,2010,1
"132",12,80,"NA079",2,2010,2
"133",12,80,"NA079",1,2010,1
"134",12,80,"NA077",2,2010,2
"135",12,80,"NA077",1,2010,2
"136",12,80,"NA075",2,2010,2
"137",12,80,"NA075",1,2010,3
"138",12,80,"NA071",2,2010,1
"139",12,80,"NA071",1,2010,7
"140",12,80,"NA069",1,2010,2
"141",12,80,"NA067",1,2010,1
"142",12,80,"NA065",2,2010,1
"143",12,80,"NA065",1,2010,1
"144",12,80,"NA063",2,2010,2
"145",12,80,"NA063",1,2010,2
"146",12,80,"NA061",1,2010,5
"147",12,80,"NA059",1,2010,1
"148",12,80,"NA057",1,2010,2
"149",12,80,"NA051",1,2010,2
"150",12,80,"NA047",1,2010,3
"151",12,80,"NA045",1,2010,1
"152",12,80,"NA043",1,2010,1
"153",12,80,"NA041",1,2010,3
"154",12,80,"NA039",1,2010,2
"155",12,80,"NA037",2,2010,1
"156",12,80,"NA037",1,2010,1
"157",12,80,"NA035",1,2010,3
"158",12,80,"NA031",2,2010,6
"159",12,80,"NA031",1,2010,9
"160",12,80,"NA029",1,2010,2
"161",12,80,"NA027",1,2010,1
"162",12,80,"NA025",2,2010,6
"163",12,80,"NA025",1,2010,8
"164",12,80,"NA023",2,2010,2
"165",12,80,"NA023",1,2010,2
"166",12,80,"NA021",1,2010,10
"167",12,80,"NA019",1,2010,1
"168",12,80,"NA015",1,2010,1
"169",12,80,"NA013",1,2010,7
"170",12,80,"NA011",2,2010,3
"171",12,80,"NA010",2,2010,3
"172",12,80,"NA010",1,2010,8
"173",12,80,"NA009",2,2010,2
"174",12,80,"NA007",2,2010,4
"175",12,80,"NA005",1,2010,1
"176",12,80,"NA003",2,2010,2
"177",12,80,"NA003",1,2010,3
"178",12,80,"NA000",1,2010,4
"179",12,75,"NA153",1,2010,1
"180",12,75,"NA151",1,2010,2
"181",12,75,"NA149",2,2010,1
"182",12,75,"NA149",1,2010,3
"183",12,75,"NA145",1,2010,1
"184",12,75,"NA143",1,2010,2
"185",12,75,"NA139",2,2010,2
"186",12,75,"NA139",1,2010,4
"187",12,75,"NA137",1,2010,3
"188",12,75,"NA135",1,2010,3
"189",12,75,"NA133",2,2010,1
"190",12,75,"NA131",1,2010,1
"191",12,75,"NA129",1,2010,4
"192",12,75,"NA127",2,2010,22
"193",12,75,"NA127",1,2010,21
"194",12,75,"NA125",1,2010,2
"195",12,75,"NA123",1,2010,2
"196",12,75,"NA121",2,2010,1
"197",12,75,"NA119",2,2010,3
"198",12,75,"NA119",1,2010,1
"199",12,75,"NA117",1,2010,2
"200",12,75,"NA115",1,2010,1
"201",12,75,"NA113",2,2010,8
"202",12,75,"NA111",2,2010,1
"203",12,75,"NA111",1,2010,1
"204",12,75,"NA107",1,2010,1
"205",12,75,"NA105",1,2010,2
"206",12,75,"NA099",2,2010,2
"207",12,75,"NA099",1,2010,3
"208",12,75,"NA097",1,2010,7
"209",12,75,"NA095",1,2010,2
"210",12,75,"NA091",1,2010,2
"211",12,75,"NA089",2,2010,2
"212",12,75,"NA089",1,2010,1
"213",12,75,"NA085",2,2010,1
"214",12,75,"NA081",2,2010,3
"215",12,75,"NA081",1,2010,2
"216",12,75,"NA079",1,2010,1
"217",12,75,"NA077",1,2010,1
"218",12,75,"NA075",2,2010,1
"219",12,75,"NA075",1,2010,3
"220",12,75,"NA073",2,2010,2
"221",12,75,"NA071",1,2010,3
"222",12,75,"NA069",2,2010,4
"223",12,75,"NA067",1,2010,1
"224",12,75,"NA065",1,2010,3
"225",12,75,"NA063",1,2010,4
"226",12,75,"NA061",2,2010,4
"227",12,75,"NA061",1,2010,3
"228",12,75,"NA059",1,2010,1
"229",12,75,"NA057",2,2010,2
"230",12,75,"NA057",1,2010,1
"231",12,75,"NA055",1,2010,1
"232",12,75,"NA054",2,2010,1
"233",12,75,"NA053",1,2010,4
"234",12,75,"NA051",2,2010,2
"235",12,75,"NA051",1,2010,1
"236",12,75,"NA047",2,2010,1
"237",12,75,"NA047",1,2010,3
"238",12,75,"NA045",2,2010,3
"239",12,75,"NA043",2,2010,2
"240",12,75,"NA043",1,2010,1
"241",12,75,"NA041",2,2010,1
"242",12,75,"NA039",1,2010,1
"243",12,75,"NA037",2,2010,1
"244",12,75,"NA035",1,2010,2
"245",12,75,"NA033",2,2010,2
"246",12,75,"NA033",1,2010,1
"247",12,75,"NA031",2,2010,6
"248",12,75,"NA031",1,2010,10
"249",12,75,"NA030",1,2010,4
"250",12,75,"NA029",2,2010,5
"251",12,75,"NA029",1,2010,4
"252",12,75,"NA027",2,2010,3
"253",12,75,"NA027",1,2010,3
"254",12,75,"NA025",2,2010,4
"255",12,75,"NA025",1,2010,7
"256",12,75,"NA023",2,2010,2
"257",12,75,"NA023",1,2010,4
"258",12,75,"NA021",1,2010,14
"259",12,75,"NA019",1,2010,3
"260",12,75,"NA017",2,2010,1
"261",12,75,"NA015",2,2010,1
"262",12,75,"NA013",1,2010,4
"263",12,75,"NA011",1,2010,1
"264",12,75,"NA010",1,2010,6
"265",12,75,"NA007",1,2010,1
"266",12,75,"NA003",2,2010,1
"267",12,75,"NA003",1,2010,3
"268",12,75,"NA001",2,2010,1
"269",12,75,"NA001",1,2010,2
"270",12,75,"NA000",2,2010,2
"271",12,75,"NA000",1,2010,3
"272",12,70,"NA057",1,2010,2
"273",12,70,"NA003",2,2010,1
"274",12,65,"NA153",2,2010,1
"275",12,65,"NA153",1,2010,1
"276",12,65,"NA149",2,2010,1
"277",12,65,"NA149",1,2010,2
"278",12,65,"NA145",2,2010,1
"279",12,65,"NA145",1,2010,3
"280",12,65,"NA143",1,2010,2
"281",12,65,"NA139",2,2010,1
"282",12,65,"NA139",1,2010,1
"283",12,65,"NA137",2,2010,1
"284",12,65,"NA137",1,2010,2
"285",12,65,"NA135",2,2010,1
"286",12,65,"NA135",1,2010,3
"287",12,65,"NA133",1,2010,1
"288",12,65,"NA131",2,2010,1
"289",12,65,"NA131",1,2010,2
"290",12,65,"NA127",1,2010,13
"291",12,65,"NA125",2,2010,3
"292",12,65,"NA125",1,2010,1
"293",12,65,"NA123",2,2010,2
"294",12,65,"NA119",1,2010,2
"295",12,65,"NA115",2,2010,1
"296",12,65,"NA115",1,2010,3
"297",12,65,"NA113",2,2010,6
"298",12,65,"NA107",2,2010,1
"299",12,65,"NA107",1,2010,1
"300",12,65,"NA103",1,2010,2
"301",12,65,"NA101",2,2010,1
"302",12,65,"NA101",1,2010,1
"303",12,65,"NA099",2,2010,1
"304",12,65,"NA097",1,2010,5
"305",12,65,"NA091",2,2010,3
"306",12,65,"NA089",1,2010,2
"307",12,65,"NA087",2,2010,1
"308",12,65,"NA085",1,2010,3
"309",12,65,"NA081",2,2010,1
"310",12,65,"NA077",1,2010,3
"311",12,65,"NA075",2,2010,2
"312",12,65,"NA075",1,2010,4
"313",12,65,"NA073",2,2010,2
"314",12,65,"NA071",1,2010,2
"315",12,65,"NA069",1,2010,2
"316",12,65,"NA067",1,2010,1
"317",12,65,"NA065",2,2010,3
"318",12,65,"NA061",1,2010,1
"319",12,65,"NA059",2,2010,1
"320",12,65,"NA057",2,2010,3
"321",12,65,"NA057",1,2010,3
"322",12,65,"NA055",1,2010,2
"323",12,65,"NA053",1,2010,3
"324",12,65,"NA051",2,2010,1
"325",12,65,"NA051",1,2010,2
"326",12,65,"NA043",2,2010,2
"327",12,65,"NA043",1,2010,3
"328",12,65,"NA041",2,2010,1
"329",12,65,"NA041",1,2010,1
"330",12,65,"NA037",2,2010,1
"331",12,65,"NA037",1,2010,1
"332",12,65,"NA035",2,2010,2
"333",12,65,"NA035",1,2010,1
"334",12,65,"NA033",2,2010,1
"335",12,65,"NA033",1,2010,1
"336",12,65,"NA031",1,2010,7
"337",12,65,"NA030",2,2010,2
"338",12,65,"NA030",1,2010,4
"339",12,65,"NA029",2,2010,2
"340",12,65,"NA029",1,2010,3
"341",12,65,"NA027",2,2010,2
"342",12,65,"NA027",1,2010,2
"343",12,65,"NA025",2,2010,6
"344",12,65,"NA025",1,2010,5
"345",12,65,"NA023",2,2010,1
"346",12,65,"NA023",1,2010,5
"347",12,65,"NA021",2,2010,9
"348",12,65,"NA021",1,2010,13
"349",12,65,"NA017",1,2010,1
"350",12,65,"NA013",2,2010,4
"351",12,65,"NA013",1,2010,6
"352",12,65,"NA011",1,2010,2
"353",12,65,"NA010",1,2010,3
"354",12,65,"NA009",1,2010,2
"355",12,65,"NA005",1,2010,2
"356",12,65,"NA003",2,2010,2
"357",12,65,"NA003",1,2010,2
"358",12,65,"NA001",2,2010,1
"359",12,65,"NA001",1,2010,2
"360",12,65,"NA000",2,2010,2
"361",12,65,"NA000",1,2010,1
"362",12,60,"NA153",2,2010,1
"363",12,60,"NA139",1,2010,2
"364",12,60,"NA039",1,2010,1
"365",12,60,"NA037",1,2010,2
"366",12,60,"NA031",2,2010,5
"367",12,60,"NA013",2,2010,3
"368",12,60,"NA003",1,2010,1
"369",12,60,"NA001",1,2010,1
"370",12,55,"NA137",2,2010,1
"371",12,55,"NA137",1,2010,2
"372",12,55,"NA135",1,2010,2
"373",12,55,"NA063",1,2010,3
"374",12,55,"NA045",1,2010,2
"375",12,55,"NA031",1,2010,8
"376",12,55,"NA005",1,2010,1
"377",12,50,"NA153",2,2010,1
"378",12,50,"NA153",1,2010,1
"379",12,50,"NA151",2,2010,1
"380",12,50,"NA149",2,2010,1
"381",12,50,"NA147",1,2010,1
"382",12,50,"NA145",2,2010,1
"383",12,50,"NA135",2,2010,1
"384",12,50,"NA127",2,2010,2
"385",12,50,"NA113",2,2010,2
"386",12,50,"NA113",1,2010,2
"387",12,50,"NA099",2,2010,1
"388",12,50,"NA095",2,2010,1
"389",12,50,"NA069",2,2010,1
"390",12,50,"NA067",2,2010,1
"391",12,50,"NA041",2,2010,1
"392",12,50,"NA025",1,2010,2
"393",12,50,"NA021",2,2010,5
"394",12,50,"NA010",2,2010,2
"395",12,45,"NA143",1,2010,2
"396",12,45,"NA139",2,2010,1
"397",12,45,"NA137",2,2010,1
"398",12,45,"NA133",1,2010,1
"399",12,45,"NA129",2,2010,1
"400",12,45,"NA129",1,2010,1
"401",12,45,"NA113",2,2010,1
"402",12,45,"NA111",1,2010,2
"403",12,45,"NA105",1,2010,1
"404",12,45,"NA091",2,2010,1
"405",12,45,"NA085",1,2010,1
"406",12,45,"NA083",1,2010,1
"407",12,45,"NA081",2,2010,1
"408",12,45,"NA077",1,2010,1
"409",12,45,"NA073",1,2010,2
"410",12,45,"NA061",1,2010,2
"411",12,45,"NA041",1,2010,1
"412",12,45,"NA039",2,2010,1
"413",12,45,"NA035",1,2010,1
"414",12,45,"NA033",2,2010,1
"415",12,45,"NA031",2,2010,5
"416",12,45,"NA027",2,2010,1
"417",12,45,"NA025",2,2010,2
"418",12,45,"NA025",1,2010,2
"419",12,45,"NA023",1,2010,2
"420",12,45,"NA021",2,2010,1
"421",12,45,"NA017",1,2010,1
"422",12,45,"NA013",1,2010,2
"423",12,45,"NA011",2,2010,1
"424",12,45,"NA010",2,2010,1
"425",12,45,"NA009",1,2010,1
"426",12,45,"NA005",2,2010,2
"427",12,45,"NA005",1,2010,2
"428",12,45,"NA003",2,2010,1
"429",12,45,"NA000",1,2010,2
"430",12,40,"NA137",1,2010,1
"431",12,40,"NA135",1,2010,1
"432",12,40,"NA131",1,2010,2
"433",12,40,"NA129",1,2010,2
"434",12,40,"NA127",1,2010,9
"435",12,40,"NA115",2,2010,1
"436",12,40,"NA113",1,2010,1
"437",12,40,"NA103",1,2010,1
"438",12,40,"NA083",2,2010,1
"439",12,40,"NA073",1,2010,1
"440",12,40,"NA069",1,2010,1
"441",12,40,"NA065",1,2010,1
"442",12,40,"NA063",1,2010,1
"443",12,40,"NA061",1,2010,1
"444",12,40,"NA057",1,2010,1
"445",12,40,"NA053",1,2010,1
"446",12,40,"NA031",2,2010,1
"447",12,40,"NA029",2,2010,1
"448",12,40,"NA029",1,2010,1
"449",12,40,"NA025",1,2010,1
"450",12,40,"NA023",1,2010,1
"451",12,40,"NA021",1,2010,1
"452",12,40,"NA010",1,2010,2
"453",12,40,"NA000",1,2010,1
"454",12,35,"NA145",1,2010,1
"455",12,35,"NA127",1,2010,9
"456",12,35,"NA113",1,2010,3
"457",12,35,"NA091",1,2010,1
"458",12,35,"NA087",1,2010,3
"459",12,35,"NA079",1,2010,1
"460",12,35,"NA061",2,2010,1
"461",12,35,"NA061",1,2010,2
"462",12,35,"NA053",1,2010,1
"463",12,35,"NA051",1,2010,1
"464",12,35,"NA047",1,2010,1
"465",12,35,"NA045",1,2010,1
"466",12,35,"NA043",1,2010,1
"467",12,35,"NA031",1,2010,1
"468",12,35,"NA030",1,2010,1
"469",12,35,"NA021",2,2010,1
"470",12,35,"NA021",1,2010,5
"471",12,35,"NA015",1,2010,1
"472",12,35,"NA013",2,2010,1
"473",12,35,"NA010",1,2010,3
"474",12,35,"NA005",1,2010,1
"475",12,35,"NA001",1,2010,1
"476",12,30,"NA153",1,2010,1
"477",12,30,"NA151",1,2010,2
"478",12,30,"NA145",1,2010,2
"479",12,30,"NA139",2,2010,1
"480",12,30,"NA137",2,2010,1
"481",12,30,"NA137",1,2010,2
"482",12,30,"NA135",1,2010,1
"483",12,30,"NA133",1,2010,1
"484",12,30,"NA127",2,2010,3
"485",12,30,"NA127",1,2010,7
"486",12,30,"NA119",1,2010,1
"487",12,30,"NA105",2,2010,1
"488",12,30,"NA099",2,2010,1
"489",12,30,"NA091",1,2010,1
"490",12,30,"NA087",1,2010,2
"491",12,30,"NA069",2,2010,1
"492",12,30,"NA061",1,2010,1
"493",12,30,"NA031",2,2010,2
"494",12,30,"NA031",1,2010,2
"495",12,30,"NA030",1,2010,1
"496",12,30,"NA027",1,2010,1
"497",12,30,"NA025",1,2010,2
"498",12,30,"NA021",1,2010,1
"499",12,30,"NA017",1,2010,1
"500",12,30,"NA010",2,2010,1
"501",12,30,"NA007",1,2010,1
"502",12,30,"NA000",1,2010,2
"503",12,25,"NA147",1,2010,1
"504",12,25,"NA137",1,2010,2
"505",12,25,"NA119",1,2010,1
"506",12,25,"NA113",1,2010,2
"507",12,25,"NA091",1,2010,1
"508",12,25,"NA087",1,2010,1
"509",12,25,"NA063",1,2010,2
"510",12,25,"NA061",1,2010,1
"511",12,25,"NA055",1,2010,1
"512",12,25,"NA031",1,2010,1
"513",12,25,"NA010",1,2010,1
"514",12,25,"NA009",1,2010,1
"515",12,25,"NA001",1,2010,1
"516",12,20,"NA153",1,2010,2
"517",12,20,"NA135",1,2010,2
"518",12,20,"NA133",1,2010,1
"519",12,20,"NA123",1,2010,2
"520",12,20,"NA115",1,2010,1
"521",12,20,"NA113",1,2010,3
"522",12,20,"NA091",1,2010,2
"523",12,20,"NA073",1,2010,1
"524",12,20,"NA069",1,2010,1
"525",12,20,"NA063",1,2010,2
"526",12,20,"NA055",1,2010,2
"527",12,20,"NA033",1,2010,3
"528",12,20,"NA031",1,2010,1
"529",12,20,"NA025",2,2010,1
"530",12,20,"NA025",1,2010,1
"531",12,20,"NA023",2,2010,1
"532",12,20,"NA023",1,2010,1
"533",12,20,"NA021",1,2010,1
"534",12,20,"NA019",1,2010,1
"535",12,20,"NA005",1,2010,1
"536",12,20,"26000",1,2010,1
"537",12,15,"NA097",1,2010,2
"538",12,10,"NA023",2,2010,1
"539",12,45,"NA071",2,2010,1
"540",12,45,"NA127",2,2010,3
"541",12,0,"NA143",1,2010,1
"542",12,0,"NA133",1,2010,1
"543",12,0,"NA127",1,2010,1
"544",12,0,"NA125",1,2010,1
"545",12,0,"NA121",1,2010,1
"546",12,0,"NA119",1,2010,1
"547",12,0,"NA113",1,2010,1
"548",12,0,"NA063",1,2010,1
"549",12,0,"NA061",1,2010,1
"550",12,0,"NA053",1,2010,1
"551",12,0,"NA033",1,2010,1
"552",12,0,"NA030",1,2010,1
"553",12,0,"NA025",1,2010,1
"554",12,0,"NA021",1,2010,3
"555",12,0,"NA010",1,2010,4
"556",12,70,"NA119",1,2010,1
"557",12,30,"NA097",1,2010,1
"558",12,30,"NA075",1,2010,1
"559",12,30,"NA010",1,2010,2
"560",11,85,"NA153",1,2010,2
"561",11,85,"NA151",1,2010,6
"562",11,85,"NA149",1,2010,1
"563",11,85,"NA147",1,2010,2
"564",11,85,"NA145",2,2010,6
"565",11,85,"NA145",1,2010,3
"566",11,85,"NA143",1,2010,2
"567",11,85,"NA141",1,2010,5
"568",11,85,"NA139",1,2010,3
"569",11,85,"NA137",1,2010,7
"570",11,85,"NA135",2,2010,3
"571",11,85,"NA133",1,2010,1
"572",11,85,"NA129",2,2010,2
"573",11,85,"NA127",1,2010,37
"574",11,85,"NA125",2,2010,7
"575",11,85,"NA115",2,2010,1
"576",11,85,"NA113",1,2010,11
"577",11,85,"NA109",2,2010,1
"578",11,85,"NA109",1,2010,3
"579",11,85,"NA107",1,2010,2
"580",11,85,"NA105",1,2010,2
"581",11,85,"NA103",1,2010,2
"582",11,85,"NA099",1,2010,3
"583",11,85,"NA097",2,2010,8
"584",11,85,"NA097",1,2010,9
"585",11,85,"NA091",2,2010,3
"586",11,85,"NA091",1,2010,2
"587",11,85,"NA087",2,2010,2
"588",11,85,"NA087",1,2010,3
"589",11,85,"NA081",1,2010,5
"590",11,85,"NA079",2,2010,4
"591",11,85,"NA077",1,2010,2
"592",11,85,"NA075",1,2010,3
"593",11,85,"NA071",1,2010,4
"594",11,85,"NA069",1,2010,4
"595",11,85,"NA067",1,2010,3
"596",11,85,"NA065",1,2010,4
"597",11,85,"NA063",1,2010,1
"598",11,85,"NA061",1,2010,7
"599",11,85,"NA059",2,2010,2
"600",11,85,"NA059",1,2010,1
"601",11,85,"NA057",1,2010,1
"602",11,85,"NA055",1,2010,3
"603",11,85,"NA053",1,2010,6
"604",11,85,"NA051",1,2010,1
"605",11,85,"NA047",1,2010,1
"606",11,85,"NA035",1,2010,12
"607",11,85,"NA023",2,2010,8
"608",11,85,"NA017",1,2010,1
"609",11,85,"NA013",1,2010,9
"610",11,85,"NA001",1,2010,1
"611",11,80,"NA153",2,2010,5
"612",11,80,"NA151",2,2010,3
"613",11,80,"NA149",2,2010,1
"614",11,80,"NA141",2,2010,2
"615",11,80,"NA139",2,2010,4
"616",11,80,"NA135",2,2010,1
"617",11,80,"NA125",2,2010,1
"618",11,80,"NA117",2,2010,1
"619",11,80,"NA115",2,2010,1
"620",11,80,"NA113",2,2010,11
"621",11,80,"NA107",2,2010,2
"622",11,80,"NA101",2,2010,2
"623",11,80,"NA097",2,2010,4
"624",11,80,"NA091",2,2010,1
"625",11,80,"NA087",2,2010,1
"626",11,80,"NA079",2,2010,1
"627",11,80,"NA075",2,2010,2
"628",11,80,"NA073",2,2010,1
"629",11,80,"NA071",2,2010,2
"630",11,80,"NA069",2,2010,3
"631",11,80,"NA065",2,2010,3
"632",11,80,"NA063",2,2010,1
"633",11,80,"NA059",2,2010,1
"634",11,80,"NA057",2,2010,2
"635",11,80,"NA055",2,2010,4
"636",11,80,"NA053",2,2010,1
"637",11,80,"NA041",2,2010,2
"638",11,80,"NA037",1,2010,2
"639",11,80,"NA035",2,2010,3
"640",11,80,"NA030",2,2010,2
"641",11,80,"NA029",2,2010,1
"642",11,80,"NA025",2,2010,6
"643",11,80,"NA019",2,2010,3
"644",11,80,"NA013",2,2010,6
"645",11,80,"NA007",2,2010,3
"646",11,80,"NA005",2,2010,3
"647",11,80,"NA003",2,2010,1
"648",11,75,"NA153",2,2010,3
"649",11,75,"NA153",1,2010,1
"650",11,75,"NA151",2,2010,2
"651",11,75,"NA151",1,2010,3
"652",11,75,"NA149",2,2010,1
"653",11,75,"NA145",2,2010,3
"654",11,75,"NA145",1,2010,5
"655",11,75,"NA143",2,2010,4
"656",11,75,"NA143",1,2010,1
"657",11,75,"NA141",2,2010,2
"658",11,75,"NA141",1,2010,2
"659",11,75,"NA139",2,2010,1
"660",11,75,"NA139",1,2010,4
"661",11,75,"NA137",2,2010,2
"662",11,75,"NA137",1,2010,2
"663",11,75,"NA135",2,2010,1
"664",11,75,"NA135",1,2010,1
"665",11,75,"NA131",1,2010,2
"666",11,75,"NA127",2,2010,14
"667",11,75,"NA127",1,2010,17
"668",11,75,"NA123",2,2010,2
"669",11,75,"NA123",1,2010,2
"670",11,75,"NA121",1,2010,2
"671",11,75,"NA119",1,2010,5
"672",11,75,"NA117",1,2010,1
"673",11,75,"NA115",1,2010,3
"674",11,75,"NA113",2,2010,3
"675",11,75,"NA113",1,2010,4
"676",11,75,"NA109",2,2010,3
"677",11,75,"NA105",1,2010,1
"678",11,75,"NA103",2,2010,1
"679",11,75,"NA103",1,2010,3
"680",11,75,"NA101",2,2010,3
"681",11,75,"NA101",1,2010,1
"682",11,75,"NA097",2,2010,7
"683",11,75,"NA097",1,2010,5
"684",11,75,"NA095",2,2010,1
"685",11,75,"NA095",1,2010,2
"686",11,75,"NA093",2,2010,2
"687",11,75,"NA091",2,2010,2
"688",11,75,"NA091",1,2010,5
"689",11,75,"NA089",1,2010,3
"690",11,75,"NA087",1,2010,1
"691",11,75,"NA085",2,2010,1
"692",11,75,"NA085",1,2010,1
"693",11,75,"NA083",1,2010,1
"694",11,75,"NA081",2,2010,3
"695",11,75,"NA079",2,2010,2
"696",11,75,"NA079",1,2010,4
"697",11,75,"NA077",2,2010,2
"698",11,75,"NA077",1,2010,2
"699",11,75,"NA075",2,2010,3
"700",11,75,"NA075",1,2010,1
"701",11,75,"NA071",1,2010,2
"702",11,75,"NA069",2,2010,4
"703",11,75,"NA069",1,2010,3
"704",11,75,"NA067",1,2010,2
"705",11,75,"NA065",2,2010,1
"706",11,75,"NA065",1,2010,2
"707",11,75,"NA063",2,2010,3
"708",11,75,"NA063",1,2010,3
"709",11,75,"NA061",2,2010,2
"710",11,75,"NA061",1,2010,3
"711",11,75,"NA057",2,2010,3
"712",11,75,"NA057",1,2010,2
"713",11,75,"NA055",2,2010,2
"714",11,75,"NA055",1,2010,1
"715",11,75,"NA053",2,2010,2
"716",11,75,"NA053",1,2010,3
"717",11,75,"NA051",2,2010,1
"718",11,75,"NA051",1,2010,3
"719",11,75,"NA043",2,2010,2
"720",11,75,"NA041",2,2010,5
"721",11,75,"NA039",1,2010,2
"722",11,75,"NA037",2,2010,1
"723",11,75,"NA037",1,2010,1
"724",11,75,"NA035",2,2010,1
"725",11,75,"NA035",1,2010,3
"726",11,75,"NA033",1,2010,2
"727",11,75,"NA031",2,2010,7
"728",11,75,"NA031",1,2010,2
"729",11,75,"NA030",2,2010,1
"730",11,75,"NA030",1,2010,1
"731",11,75,"NA029",1,2010,4
"732",11,75,"NA027",2,2010,1
"733",11,75,"NA027",1,2010,2
"734",11,75,"NA025",2,2010,8
