"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"92",0.00905582005246038,-0.00193387774480352,0.0199122595317323,65,1,"Transport accidents"
"93",0.00811541939122625,-0.00287748406368108,0.0186578853856944,65,1,"Transport accidents"
"94",0.00909775343803317,-0.000621754111688808,0.0191248813629126,65,1,"Transport accidents"
"95",0.00750526878041042,-0.00134484961628546,0.0160286181074152,65,1,"Transport accidents"
"96",0.00823485595936707,0.00068974553198525,0.0158033684982014,65,1,"Transport accidents"
"97",0.0213432890945329,0.0115343715734752,0.0325568410266017,75,1,"Transport accidents"
"98",0.0173693383926087,0.00774335578037397,0.0272519837845602,75,1,"Transport accidents"
"99",0.0189168747994771,0.0080266416815296,0.0313071322780867,75,1,"Transport accidents"
"100",0.00994380294033839,-0.00283852962594368,0.0223094895265698,75,1,"Transport accidents"
"101",0.00131988684164812,-0.013942071228284,0.014288578106173,75,1,"Transport accidents"
"102",0.00228055199468167,-0.0125960525390552,0.0158094365533082,75,1,"Transport accidents"
"103",-0.000676831182871839,-0.0172194716095404,0.0133704795006408,75,1,"Transport accidents"
"104",0.00260001828514762,-0.0128289231573198,0.0165010279948167,75,1,"Transport accidents"
"105",0.0083127225814256,-0.00558135960561914,0.0229787581909854,75,1,"Transport accidents"
"106",0.00844856552181498,-0.00438622497607462,0.0210922678369043,75,1,"Transport accidents"
"107",0.00981006000062093,-0.0010572228141656,0.0203827684028556,75,1,"Transport accidents"
"108",0.0115382801453814,0.00212593481002644,0.0205034689247803,75,1,"Transport accidents"
"109",0.00977781106467651,-0.00138640250392443,0.0217514434760473,85,1,"Transport accidents"
"110",0.0107156918892104,-0.00069307760184927,0.0231672193506292,85,1,"Transport accidents"
"111",0.0105476428309383,-0.00179479509176124,0.0241119453536649,85,1,"Transport accidents"
"112",0.00862561339279776,-0.00520194414853473,0.0230687699034331,85,1,"Transport accidents"
"113",0.00766139530509593,-0.00676570791977762,0.0227643551304607,85,1,"Transport accidents"
"114",0.00292865025798484,-0.0142457596350747,0.017841306833161,85,1,"Transport accidents"
"115",-0.000272994656475053,-0.019530230456095,0.0150995151203389,85,1,"Transport accidents"
"116",0.00128114886768175,-0.0166523490000762,0.0164958474910566,85,1,"Transport accidents"
"117",0.00114619086378108,-0.0166853622337081,0.0160195603989984,85,1,"Transport accidents"
"118",0.00206305247482257,-0.0143261296565623,0.0159120936285159,85,1,"Transport accidents"
"119",0.00708421779520178,-0.00534529253155427,0.0199331919547113,85,1,"Transport accidents"
"120",0.00710214542698899,-0.00413156388556455,0.0181891454751872,85,1,"Transport accidents"
