"","sex","age","year","month","fips","deaths","iso3","pop","pop.adj","rate","rate.adj","rate.adj.old","leap","deaths.adj","variable","month.short","state.name"
"15055",1,25,1988,7,46,12,"USA",57262,57166.5335287982,0.000209563061017778,0.000209913025318474,0.000209913025318474,1,12,3.84463867835563,"Jul","South Dakota"
"15056",1,25,1988,8,46,7,"USA",57262,57080.442557542,0.000122245118927037,0.000122633947572207,0.000122633947572207,1,7,4.51028081450176,"Aug","South Dakota"
"15057",1,25,1988,9,46,10,"USA",57262,56985.2787765773,0.000174635884181482,0.00018133338215028,0.000175483918209948,1,10.3333333333333,3.99928923195138,"Sep","South Dakota"
"15058",1,25,1988,10,46,5,"USA",57262,56893.3358591936,8.73179420907408e-05,8.78837551795978e-05,8.78837551795978e-05,1,5,4.70736614159477,"Oct","South Dakota"
"15059",1,25,1988,11,46,8,"USA",57262,56798.484020114,0.000139708707345185,0.000145543790636018,0.000140848829647759,1,8.26666666666667,4.67840103384443,"Nov","South Dakota"
"15060",1,25,1988,12,46,10,"USA",57262,56706.8424867935,0.000174635884181482,0.000176345561866346,0.000176345561866346,1,10,6.05032482274458,"Dec","South Dakota"
"15061",1,25,1989,1,46,5,"USA",56148,56612.30156707,8.90503668875116e-05,8.83200269481427e-05,8.83200269481427e-05,0,5,6.36194343520695,"Jan","South Dakota"
"15062",1,25,1989,2,46,7,"USA",56148,56517.9182647539,0.000124670513642516,0.000137124654232587,0.000123854526403627,0,7.75,7.60739474246634,"Feb","South Dakota"
"15063",1,25,1989,3,46,7,"USA",56148,56426.7294103467,0.000124670513642516,0.000124054682473169,0.000124054682473169,0,7,8.65299031132008,"Mar","South Dakota"
"15064",1,25,1989,4,46,4,"USA",56148,56332.6554915477,7.12402935100093e-05,7.33736639479654e-05,7.10067715625472e-05,0,4.13333333333333,6.56590795754078,"Apr","South Dakota"
"15065",1,25,1989,5,46,5,"USA",56148,56241.7655494248,8.90503668875116e-05,8.89019032591721e-05,8.89019032591721e-05,0,5,4.90317019306119,"May","South Dakota"
"15066",1,25,1989,6,46,11,"USA",56148,56148,0.000195910807152525,0.000202441167390944,0.000195910807152525,0,11.3666666666667,4.5042886656693,"Jun","South Dakota"
"15067",1,25,1989,7,46,5,"USA",56148,56021.5426625507,8.90503668875116e-05,8.92513801363489e-05,8.92513801363489e-05,0,5,2.98798888651421,"Jul","South Dakota"
"15068",1,25,1989,8,46,8,"USA",56148,55907.5679491962,0.000142480587020019,0.000143093328747008,0.000143093328747008,0,8,3.03366816271283,"Aug","South Dakota"
"15069",1,25,1989,9,46,9,"USA",56148,55781.6521162882,0.000160290660397521,0.000166721487212538,0.000161343374721811,0,9.3,5.35767970364038,"Sep","South Dakota"
"15070",1,25,1989,10,46,5,"USA",56148,55660.0681059226,8.90503668875116e-05,8.98310075813215e-05,8.98310075813215e-05,0,5,5.9755236161573,"Oct","South Dakota"
"15071",1,25,1989,11,46,8,"USA",56148,55534.7096957402,0.000142480587020019,0.000148855854508964,0.000144054052750611,0,8.26666666666667,5.55816948065826,"Nov","South Dakota"
"15072",1,25,1989,12,46,8,"USA",56148,55413.6639313512,0.000142480587020019,0.000144368724831311,0.000144368724831311,0,8,10.0287472394386,"Dec","South Dakota"
"15073",1,25,1990,1,46,6,"USA",54677,55288.8604762135,0.000109735354902427,0.000108520956089904,0.000108520956089904,0,6,3.59570386085557,"Jan","South Dakota"
"15074",1,25,1990,2,46,3,"USA",54677,55164.3381052221,5.48676774512135e-05,6.02097058627474e-05,5.43829601340945e-05,0,3.32142857142857,6.25923697349891,"Feb","South Dakota"
"15075",1,25,1990,3,46,8,"USA",54677,55044.0996181651,0.000146313806536569,0.000145338011803175,0.000145338011803175,0,8,4.57088355249922,"Mar","South Dakota"
