"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"189",7,263.469808637815,256.610947374123,270.511997925178,1.01354896067299,11,203.312168632405,197.45696930766,209.340992414433,1.01502082336402,1.2958880445281,438,172.415390624645,167.400724189735,177.580276717057,1.01517321850753,444,123.703248334153,119.216282900637,128.359090521008,1.0190288826643,1.3937822405351,0.0978941960069974,0.26457890812702,2.6457890812702,0.0579413515442814,0,1,"External"
"193",7,180.759609722591,175.122414654033,186.578266246575,1.01629604094096,11,149.555668359497,144.506459147269,154.781302306087,1.01767711723737,1.20864432425314,439,121.30153844093,117.096257591667,125.65784364729,1.01816463236034,443,88.1584900645998,84.7678329248151,91.6847712429248,1.02021178981719,1.37594845773838,0.167304133485238,0.452173333743887,4.52173333743887,0.0527601292855456,0,2,"External"
"192",7,541.126110028741,529.506980081875,553.00020201728,1.01113604398072,11,270.268414335806,262.964908828073,277.774765131677,1.01407517404844,2.00218035599379,438,142.929738179448,138.752247505526,147.233002876093,1.01524939795235,433,91.8192521278891,88.2925013904145,95.4868751995756,1.02018406533764,1.55664236929713,-0.445537986696662,-1.20415672080179,-12.0415672080179,6.25359832934346e-24,5,1,"External"
"182",7,226.719860296768,219.59734852018,234.073386584003,1.01641880268803,11,139.419415149244,134.283917183432,144.751312951389,1.01933267638292,1.62617136253277,438,87.5584493727197,84.1263157828726,91.1306050337694,1.02061113440464,442,58.3142864973085,55.6672713672808,61.087168926496,1.02398450219242,1.50149225227614,-0.124679110256629,-0.33697056826116,-3.3697056826116,2.54494240529988e-09,5,2,"External"
"185",7,3067.40744205246,3041.62902752675,3093.40433379858,1.00431514435248,2,2037.91632823464,2018.25715517153,2057.76699477742,1.00495793047906,1.5051684897729,438,1440.93997768462,1426.56046695366,1455.46443167853,1.00513014692583,434,1206.77678181383,1193.6605229632,1220.03716560025,1.00559125325692,1.19404018986746,-0.311128299905439,-0.840887297041726,-8.40887297041726,1.38072379784655e-110,15,1,"External"
"187",7,739.817837929818,727.39368236579,752.454202707675,1.00867832986376,2,574.951852747036,564.496767902779,585.600576962351,1.00940705496175,1.28674746310509,437,376.899930622497,369.474047957934,384.475062560865,1.01020437323898,433,345.550831900532,337.725081151539,353.557920602206,1.01175609813562,1.0907221046164,-0.196025358488683,-0.529798266185629,-5.29798266185629,9.34272627737695e-20,15,2,"External"
"186",7,2225.72724226216,2205.95582958428,2245.67586100829,1.00456283475085,1,1697.82279640553,1679.09427124444,1716.76021850631,1.00567532894434,1.31093023781649,439,1587.41831313846,1571.56374626241,1603.43282725904,1.00513449051753,433,1333.92701401606,1318.00570281178,1350.04065227168,1.00614506459109,1.19003385976809,-0.1208963780484,-0.326746967698378,-3.26746967698378,6.47018636895408e-29,25,1,"External"
"196",7,518.38322921108,509.179233929366,527.753597203032,1.00918205663657,1,435.321681798615,426.159908968734,444.6804184433,1.01091145095875,1.19080498602615,438,462.930171418899,454.159220647393,471.870511193069,1.00980715671734,433,432.883251438764,423.481876202399,442.49333892777,1.01126571338597,1.0694111400251,-0.121393846001052,-0.328091475678519,-3.28091475678519,3.67914794091822e-08,25,2,"External"
"184",7,1148.97767638684,1136.32919223291,1161.76695086147,1.00566368742107,2,988.838991678159,977.285056895889,1000.52952264392,1.00601451613707,1.16194616722881,439,1410.41299023861,1395.37238809282,1425.61571377567,1.00548500718861,433,1201.22585025977,1186.06528272362,1216.58020376316,1.00650126335914,1.17414472052328,0.0121985532944697,0.0329690629580263,0.329690629580263,0.0261758645306078,35,1,"External"
"201",8,320.671209088581,314.302362322976,327.169110592509,1.01028769466903,3,287.785374063161,281.818168240263,293.878929246553,1.01074760203785,1.11427208603799,440,545.704302486587,535.979461535532,555.605591488939,1.00921640382518,443,510.021995656218,500.776630813317,519.438048917505,1.00937721278919,1.06996229012527,-0.0443097959127179,-0.119756205169508,-1.19756205169508,0.0235947392947511,35,2,"External"
"190",7,799.90006350776,789.21743779343,810.727286245277,1.00688323941171,4,747.512578621729,737.247976017689,757.920093882088,1.00707944690988,1.07008241250284,439,1639.29715588397,1622.02498894175,1656.75324585629,1.00541882526653,444,1410.09876421858,1392.30926370563,1428.11556073304,1.00649859526212,1.162540665577,0.0924582530741536,0.249887170470685,2.49887170470685,8.92792416590841e-14,45,1,"External"
"207",8,262.70240880553,256.787207858749,268.753868885048,1.01168721138456,4,237.590108478087,232.113543656575,243.195889207347,1.01196917189574,1.10569589991899,437,687.101862695618,675.55107870691,698.850145607737,1.00868740731547,433,665.783640245869,652.93279994048,678.887407187154,1.00999375994589,1.03201974509598,-0.0736761548230107,-0.199124742764894,-1.99124742764894,0.00192570355615816,45,2,"External"
"72",12,743.124747116136,731.111848949342,755.335029202468,1.00834970213549,4,716.969484918185,706.454176064298,727.641310251185,1.00756671911067,1.03648030041465,440,1414.38439465412,1397.52451071002,1431.44767802658,1.00613707904451,433,1233.4914106745,1215.89568691626,1251.34176934748,1.00735739149029,1.14665119060757,0.110170890192916,0.297759162683557,2.97759162683557,5.19673843050582e-19,55,1,"External"
