"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"92",2,1.49524920026124e-12,0,Inf,Inf,11,1.4583011842782e-12,0,Inf,Inf,1.02533634092968,433,1.17459308593485e-12,0,Inf,Inf,444,1.15493334318476e-12,0,Inf,Inf,1.01702240468344,-0.00831393624624166,-0.0224700979628153,-0.224700979628153,1,45,1,"Maternal conditions"
"65",12,0.0602744462792378,0.0341897912099595,0.106260048561233,1.33546038773786,8,0.0136994103874413,0.00674949355627627,0.027805618806617,1.43500162292029,4.39978397424266,444,27.0507153775431,22.9259253862288,31.9176299368223,1.08807572819186,433,19.2093149557344,15.9482711102145,23.1371650581152,1.09957183197027,1.40820822813715,-2.99157574610551,-8.08533985433922,-80.8533985433922,0.0391122347642812,45,2,"Maternal conditions"
"35",10,1.65669388732895e-12,0,Inf,Inf,3,1.6394868266746e-12,0,Inf,Inf,1.01049539427484,434,1.5147329699662e-12,0,Inf,Inf,443,1.47876502209242e-12,0,Inf,Inf,1.0243229636463,0.0138275693714633,0.0373718091120631,0.373718091120631,1,55,1,"Maternal conditions"
"112",3,0.00529622799318751,0.000239166360068906,0.117282509746527,4.85691495751866,7,0.00177142057794932,3.15410046247241e-05,0.0994873467512377,7.80862511276316,2.98981961659193,433,1.18259764497401,0.519651682896405,2.69129733613677,1.52127057536611,441,0.201223169708339,0.0595099004410746,0.680403827386065,1.86184381321173,5.87704510712221,2.88722549053028,7.80331213656833,78.0331213656833,0.939816525388374,55,2,"Maternal conditions"
"32",10,1.42219998771986e-12,0,Inf,Inf,2,1.40630929943909e-12,0,Inf,Inf,1.01129956851392,435,1.66230292548313e-12,0,Inf,Inf,443,1.63868707410111e-12,0,Inf,Inf,1.01441144667293,0.00311187815901159,0.00841048151084215,0.0841048151084215,1,65,1,"Maternal conditions"
"143",5,0.0143877346515429,0.000604747405056343,0.34230309493254,5.03795505664529,8,8.18213588446613e-06,1.407674930688e-10,0.475588121748732,269.648567886193,1758.43262134746,433,0.383472132778388,0.0776293058741916,1.89427014658511,2.25908570333077,435,0.0452574808697402,0.0044388869572733,0.46143089346278,3.26962622270769,8.47312146873784,-1749.95949987872,-4729.62026994249,-47296.2026994249,0.537595290265103,65,2,"Maternal conditions"
"108",3,1.3168742395059e-12,0,Inf,Inf,10,1.31038289179635e-12,0,Inf,Inf,1.00495377934968,438,1.33100677434026e-12,0,Inf,Inf,444,1.31973874110767e-12,0,Inf,Inf,1.00853807869816,0.00358429934848647,0.00968729553644993,0.0968729553644993,1,75,1,"Maternal conditions"
"169",6,0.00408009275059507,2.28390945328102e-05,0.728888653161948,14.0920793001528,11,6.76470223513783e-08,2.30306849889916e-26,198696636039.927,2644961171.26998,60314.4470927616,440,0.163117954782126,0.0204970249558804,1.29811361549181,2.88135929868231,433,0.00237218908794661,1.92654203385136e-08,292.092306842817,395.483133709717,68.7626275708579,-60245.6844651907,-162826.174230245,-1628261.74230245,0.981631862224282,75,2,"Maternal conditions"
"173",6,1.51531700167801e-12,0,Inf,Inf,12,1.50515296721694e-12,0,Inf,Inf,1.0067528249171,434,1.3846225190767e-12,0,Inf,Inf,444,1.35496857811524e-12,0,Inf,Inf,1.02188533478961,0.0151325098725112,0.0408986753311115,0.408986753311115,1,85,1,"Maternal conditions"
"240",9,0.0173751488178192,0.000476029328621199,0.634195790658097,6.26742571236495,12,2.6042956021166e-68,0,Inf,Inf,6.67172682075638e+65,441,0.113653072909755,0.0121625973997403,1.06202816366394,3.12738282375382,444,1.25436053624755e-68,0,Inf,Inf,9.06063843890932e+66,8.39346575683368e+66,2.2685042586037e+67,2.2685042586037e+68,0.999998046638914,85,2,"Maternal conditions"
