"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"1",1,104.334987409071,98.7140698589411,110.2759678859,1.02865767927172,8,42.7506500122514,39.8025298175888,45.9171335301,1.03712875756426,2.44054739235944,434,24.6725517393754,22.9863627663922,26.4824328893901,1.03677763067865,440,7.72959687134308,6.92991916454638,8.62155335074355,1.0573001745226,3.19195840999769,0.751411017638255,2.0308405882115,20.308405882115,0.018481276399569,0,1,"Respiratory infections"
"3",1,75.3576942257022,70.6267324532777,80.4055614886497,1.03363349740894,8,29.6520671908672,27.2533325312614,32.2619293505904,1.04397839319122,2.54139766177625,434,20.1404176480955,18.5866694709249,21.8240510315338,1.0418117056752,439,5.61157377442198,4.94080712376278,6.37340406880703,1.06710594388727,3.58908542553556,1.04768776375931,2.83158855070084,28.3158855070084,0.000706190318276984,0,2,"Respiratory infections"
"15",1,12.0243560623898,10.3438624087386,13.9778675510014,1.0798332102954,9,5.40596787019336,4.49148197739321,6.50664719588264,1.09916568762105,2.22427442247446,434,7.67985913012465,6.62054955909978,8.90866169523527,1.07866690356138,439,1.49090128888593,1.15655161191742,1.92190874172629,1.13832764112355,5.15115198261275,2.92687756013828,7.91047989226563,79.1047989226563,0.00158660752795303,5,1,"Respiratory infections"
"2",1,12.8551123679175,11.092480908441,14.8978317254558,1.07814490869237,8,4.45465606952311,3.61717248355703,5.48604214699352,1.11210396231844,2.88576989273465,434,8.33850983443081,7.19677819761679,9.66137128999259,1.07802223347441,439,1.47636121721279,1.13202222010167,1.92544139592441,1.14510616637786,5.648014684491,2.76224479175634,7.46552646420633,74.6552646420633,0.00250545808185241,5,2,"Respiratory infections"
"97",2,23.4474223216546,21.2818033352394,25.8334129335588,1.05068563841003,7,11.5609457329754,10.1658822634437,13.1474536864768,1.06781009907737,2.02815780501204,433,13.6198159737652,12.0655707337044,15.3742737292195,1.06377225242777,440,6.64446777199726,5.7460364552685,7.6833748474795,1.07693552975959,2.04979788316006,0.0216400781480259,0.0584866976973674,0.584866976973674,0.734808139915387,15,1,"Respiratory infections"
"12",1,19.4577751841162,17.2457942139539,21.9534693745372,1.06350561346372,9,8.42010430529658,7.27321895111816,9.74783751026419,1.07756701947217,2.31087103895809,434,11.0782348954598,9.80258666629793,12.5198881251343,1.06440542896279,438,4.24928198398837,3.5857456913402,5.03560456700971,1.09048687350892,2.60708395846722,0.296212919509125,0.800575458132771,8.00575458132771,0.0825898297953288,15,2,"Respiratory infections"
"20",1,49.2790848333301,45.9124350663605,52.8926030279284,1.03676361746425,8,31.2988344403735,28.9729589251655,33.8114253313294,1.04018324536778,1.57447028665589,433,30.8663295015888,28.4721183132511,33.4618691317129,1.04205444969541,440,13.5575470801439,12.2864215363481,14.9601804143332,1.0515117684035,2.2766898259048,0.702219539248902,1.89789064661866,18.9789064661866,1.05567925840535e-05,25,1,"Respiratory infections"
"13",1,32.2140484269048,29.5790641447062,35.0837643467735,1.0445004014581,8,16.0587371661033,14.512984556698,17.769125183212,1.05299387586402,2.00601380380656,434,25.8316060528705,23.7450434476159,28.101522439526,1.04390858576204,438,11.7376197638168,10.4980371795093,13.12356923148,1.05859679932368,2.20075335312027,0.194739549313712,0.526323106253276,5.26323106253276,0.123280023728559,25,2,"Respiratory infections"
"8",1,73.0936156560505,69.3022313115563,77.0924189389488,1.02754809137495,7,47.0479342321752,44.3703713173971,49.8870766638636,1.03034677573303,1.55359883167969,433,57.4079808199218,54.251582720525,60.7480205471251,1.02927290511043,440,25.2572249780213,23.5672245781735,27.0684149282979,1.03596600966417,2.27293302688154,0.719334195201843,1.94414647351849,19.4414647351849,3.16272280021329e-08,35,1,"Respiratory infections"
"11",1,42.8225807979539,40.0794234520973,45.7534881555621,1.03435368812081,8,21.4115319406896,19.7599085399415,23.2012055683597,1.04180670562643,1.99997743816619,433,52.5169338535571,49.2502294649071,56.0003145435922,1.03330886452957,439,22.3899786314664,20.6576190565113,24.2676148565877,1.04194208255578,2.34555533607124,0.345577897905045,0.933994318662285,9.33994318662285,0.020007293820487,35,2,"Respiratory infections"
"18",1,133.080183547173,127.666366893129,138.72357837029,1.02141562175808,8,75.8625700626059,72.3500798077344,79.5455865673911,1.02448205505051,1.75422719580088,433,135.744059458768,130.532866476043,141.163296078597,1.0201733116909,439,66.5706611402966,63.5935577949186,69.6871362182272,1.02361732133376,2.03909736111363,0.28487016531275,0.769919365710134,7.69919365710134,6.46816429824877e-07,45,1,"Respiratory infections"
"10",1,76.6525857777956,72.7504842417199,80.7639834657326,1.02701550608318,9,36.016136378139,33.8089475146315,38.3674197206918,1.03279230949028,2.12828452705221,434,116.190664877407,111.589387053165,120.981671834276,1.02082955951472,439,50.5539201389953,47.8381357070886,53.4238804176731,1.02857270577883,2.29835123681699,0.17006670976478,0.459639756121027,4.59639756121027,1.28586058278015e-05,45,2,"Respiratory infections"
