"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"18",1,1839.6116980279,1819.84187077507,1859.59629452848,1.00552792830078,8,1764.14879409922,1746.8382549432,1781.63087447552,1.0050437290445,1.04277581583883,433,1873.46594738525,1854.40956828839,1892.71815462627,1.00522985769292,443,1797.01965810196,1780.60151523165,1813.5891854415,1.00469379272878,1.04254059711513,-0.00023521872369292,-0.000635726280251136,-0.00635726280251136,0.0262710811078982,45,1,"Cancer"
"10",1,1819.85396210428,1800.17496814256,1839.74808115672,1.0055625529277,8,1739.4133183093,1722.22429524367,1756.77390004749,1.00507981419067,1.0462458479237,433,1882.83483592931,1863.64729976496,1902.21992103121,1.00523972606558,437,1782.85149923564,1766.36721717545,1799.48961768523,1.0047505495658,1.05608057470661,0.00983472678291086,0.0265803426565158,0.265803426565158,0.000374528649521876,45,2,"Cancer"
"19",1,5180.91002501198,5146.81987917016,5215.22596815597,1.00337389134852,5,4988.81449725926,4958.94593706954,5018.86296077906,1.00306852503509,1.03850524565671,433,5609.70679172564,5573.99684649132,5645.64551358537,1.00326352269809,438,5375.37483698856,5344.69614972057,5406.22962067554,1.0029244788921,1.04359360264974,0.00508835699302823,0.0137523161973736,0.137523161973736,0.0116703481689506,55,1,"Cancer"
"9",1,4129.88716155146,4099.63199486129,4160.36561050515,1.00375851117239,4,3999.72678851657,3973.30115327834,4026.32817539576,1.00338775714785,1.03254231599233,434,4653.35936283498,4624.43305836207,4682.46660431788,1.00318650538776,438,4456.87355613389,4428.77024818491,4485.15519709033,1.00323254746119,1.04408601774907,0.0115437017567437,0.0311991939371451,0.311991939371451,7.5381716388678e-06,55,2,"Cancer"
"64",12,7355.10512031003,7316.06549121355,7394.35307075652,1.00271897751034,5,7071.09240444797,7037.04500590407,7105.30453482841,1.00246560709704,1.04016532377422,434,8773.99648822074,8732.77901042698,8815.40850666115,1.00240531390225,437,8485.83070611709,8445.30130554918,8526.55460919605,1.0024456227086,1.0339584646552,-0.00620685911902052,-0.0167752949162717,-0.167752949162717,7.65900976190369e-10,65,1,"Cancer"
"42",11,5473.959344403,5444.51542618522,5503.56249521581,1.00275553718708,4,5242.00386278898,5213.43986747625,5270.72435781187,1.0027916243542,1.04424939158488,434,7296.43848222892,7258.31547765963,7334.76172106494,1.00267631777378,438,7068.94508692592,7031.53626261505,7106.55293177571,1.00271083479007,1.03218208551708,-0.012067306067802,-0.0326143407237893,-0.326143407237893,8.29715015334665e-12,65,2,"Cancer"
"77",12,5096.1133267486,5066.13856588534,5126.26543891742,1.00301435705538,5,4830.62599806802,4804.28132404691,4857.1151352882,1.00279399933458,1.05495919758366,434,8016.35550355742,7978.15751077704,8054.73638150275,1.00243990856863,438,7630.03204525348,7592.94552153354,7667.29971214609,1.00248903630196,1.05063195750852,-0.00432724007513663,-0.0116952434463152,-0.116952434463152,2.79363490328662e-09,75,1,"Cancer"
"61",12,4352.5464846755,4325.39465619995,4379.86875350346,1.00319779922275,5,4100.76737872765,4076.99573566098,4124.67762655398,1.00297059935556,1.06139804643734,434,7107.7873173228,7071.90624182677,7143.85044438099,1.00258543887774,438,6787.33996045119,6752.42038149553,6822.44012309767,1.00263514486761,1.04721251016434,-0.0141855362730035,-0.0383392872243336,-0.383392872243337,1.98841323699203e-09,75,2,"Cancer"
"62",12,1672.24274489646,1655.92664389038,1688.71961096603,1.005015048092,5,1529.01212471676,1514.8049950283,1543.35250095157,1.00477418795861,1.09367526775253,433,4677.57576981982,4641.36921640358,4714.06476456947,1.00397244348893,438,4441.05064013071,4410.55960731824,4471.75246322032,1.00352118619832,1.05325882293523,-0.0404164448172959,-0.10923363464134,-1.0923363464134,6.99199856577034e-05,85,1,"Cancer"
"66",12,1929.52867292483,1912.75748997115,1946.44690670913,1.00446393853501,5,1780.29450590121,1765.62631653391,1795.08455331815,1.00423000416105,1.08382555050805,433,5203.0357284261,5166.18297627305,5240.15136815931,1.00363318396563,438,4851.09672776359,4820.24675778506,4882.14414005068,1.00326024568421,1.07254833709011,-0.0112772134179415,-0.0304789551836257,-0.304789551836257,1.37966153625731e-07,85,2,"Cancer"
