"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"218",8,471.935981404596,463.717916870787,480.299687463618,1.00900299668424,3,414.546056045104,406.867631125996,422.369388557561,1.0095845067265,1.13844040854473,439,970.559583985966,957.266405882155,984.037359170605,1.00706107135541,433,812.329827397084,798.833981655377,826.053677776133,1.00858424098076,1.19478511221962,0.0563447036748819,0.152282982905086,1.52282982905086,6.83886364036362e-11,45,1,"Unintentional"
"65",12,157.444374261951,152.634308694212,162.406022596132,1.0159562149986,4,126.791124128371,122.984097954152,130.715998451516,1.01567566481837,1.2417617979516,444,481.719161866437,470.509277793618,493.196121439904,1.01208551543297,438,465.36384092049,455.807363509875,475.120679860582,1.01064260192193,1.03514523370272,-0.206616564248881,-0.558423146618597,-5.58423146618597,1.24618991116617e-09,45,2,"Unintentional"
"72",12,462.476311270287,453.016778569531,472.133370339048,1.010599749406,4,418.842321858563,410.883867143825,426.954924756063,1.0098357685982,1.10417760368175,440,888.416688399423,875.033589809212,902.004473221068,1.00777424878302,434,754.323647022935,742.373860184467,766.465786277274,1.00818049573502,1.17776592568151,0.0735883219997677,0.198887356756129,1.98887356756129,2.63865787273656e-13,55,1,"Unintentional"
"67",12,215.840316642926,209.483459584871,222.390075000858,1.01536898569214,4,179.198436478505,174.141791249439,184.401914129526,1.01471119871162,1.20447656176295,444,426.526611965093,415.910654278209,437.413537842983,1.01294237217517,437,408.669337115782,399.54275952396,418.004389061235,1.01158989853983,1.04369614558151,-0.160780416181433,-0.434541665355226,-4.34541665355226,4.13058533251183e-05,55,2,"Unintentional"
"64",12,448.750400067366,439.44364459076,458.254258627765,1.01074989413155,8,378.685319726437,371.28919810975,386.228772898277,1.01011422513826,1.18502190787735,440,694.338222927536,682.262034570902,706.628162479217,1.00899191910437,435,622.67163477356,611.357234839437,634.195430521741,1.00939994956806,1.11509531533428,-0.0699265925430668,-0.188990790656937,-1.88990790656937,6.62326191998537e-20,65,1,"Unintentional"
"71",12,299.083853553592,291.467215765833,306.89952975134,1.01324844654362,5,244.749708752823,238.763569791539,250.885928648543,1.01271395851479,1.22199881290009,444,442.586709588776,431.882748037138,453.555962572913,1.01256928893596,440,396.368786508026,387.439864307726,405.503484259589,1.01169252789351,1.11660333672569,-0.105395476174397,-0.284852638309182,-2.84852638309181,1.75842055744826e-06,65,2,"Unintentional"
"77",12,393.915720537629,385.844088178641,402.156206718496,1.01061905139328,7,315.191038899071,308.848170783268,321.664171590613,1.01042597988865,1.24976814668823,444,756.712712255705,743.119660154183,770.554406770207,1.00929115822373,438,697.341984486137,685.781552267139,709.097294494786,1.00856545620126,1.08513861073963,-0.164629535948593,-0.444944691752953,-4.44944691752953,1.24377309340584e-09,75,1,"Unintentional"
"61",12,375.314752385104,367.412759737801,383.38669418671,1.01091583730823,7,287.637118700104,281.639088810134,293.762887827952,1.01080966845189,1.30482030303055,444,653.391344187779,641.002551947102,666.01957724303,1.00981459192238,437,591.377983786212,580.918264791016,602.026035164963,1.00914632571101,1.1048624773018,-0.199957825728745,-0.540426556023636,-5.40426556023636,2.71060346997403e-14,75,2,"Unintentional"
"16",1,228.335445842737,222.552067509618,234.269114691322,1.01317517854959,7,169.433706588771,165.038699739844,173.945753169789,1.01349935990515,1.34763885203152,433,827.031123533437,811.284893814314,843.082971848763,1.00985593099589,440,721.868002792687,709.201361240718,734.760876014496,1.00907295636069,1.14568192568989,-0.201956926341636,-0.545829530653069,-5.45829530653069,1.40541064748484e-13,85,1,"Unintentional"
"5",1,305.794902302198,299.520158631134,312.201097586794,1.01063415535831,7,229.31706184471,224.501962626296,234.23543490631,1.01088594069972,1.3335026179137,433,1183.67780593758,1165.28936090272,1202.35642345847,1.00802022650439,439,1049.14997381376,1034.10430629503,1064.41454779068,1.00739693749872,1.12822554971316,-0.205277068200536,-0.554802887028476,-5.54802887028476,5.75462967868903e-24,85,2,"Unintentional"
