"","monthdth","age","fips","sex","year","deaths"
"70",12,85,"NA030",2,2008,2
"71",12,85,"NA029",2,2008,3
"72",12,85,"NA029",1,2008,5
"73",12,85,"NA027",2,2008,2
"74",12,85,"NA027",1,2008,2
"75",12,85,"NA025",2,2008,19
"76",12,85,"NA023",2,2008,6
"77",12,85,"NA023",1,2008,4
"78",12,85,"NA021",1,2008,16
"79",12,85,"NA019",2,2008,3
"80",12,85,"NA017",2,2008,2
"81",12,85,"NA017",1,2008,3
"82",12,85,"NA015",2,2008,3
"83",12,85,"NA015",1,2008,2
"84",12,85,"NA013",2,2008,18
"85",12,85,"NA011",1,2008,2
"86",12,85,"NA010",2,2008,5
"87",12,85,"NA010",1,2008,4
"88",12,85,"NA009",2,2008,4
"89",12,85,"NA007",2,2008,1
"90",12,85,"NA007",1,2008,3
"91",12,85,"NA005",2,2008,7
"92",12,85,"NA005",1,2008,4
"93",12,85,"NA003",2,2008,6
"94",12,85,"NA001",2,2008,5
"95",12,85,"NA000",2,2008,2
"96",12,85,"NA000",1,2008,1
"97",12,80,"NA153",2,2008,2
"98",12,80,"NA153",1,2008,2
"99",12,80,"NA151",1,2008,1
"100",12,80,"NA145",1,2008,6
"101",12,80,"NA143",1,2008,1
"102",12,80,"NA141",1,2008,1
"103",12,80,"NA137",1,2008,5
"104",12,80,"NA133",1,2008,1
"105",12,80,"NA131",1,2008,3
"106",12,80,"NA129",1,2008,1
"107",12,80,"NA127",1,2008,23
"108",12,80,"NA123",2,2008,1
"109",12,80,"NA123",1,2008,2
"110",12,80,"NA121",1,2008,1
"111",12,80,"NA119",2,2008,3
"112",12,80,"NA117",2,2008,2
"113",12,80,"NA117",1,2008,1
"114",12,80,"NA113",1,2008,10
"115",12,80,"NA107",1,2008,4
"116",12,80,"NA105",1,2008,1
"117",12,80,"NA103",2,2008,1
"118",12,80,"NA101",1,2008,2
"119",12,80,"NA099",2,2008,2
"120",12,80,"NA097",1,2008,5
"121",12,80,"NA087",1,2008,1
"122",12,80,"NA085",2,2008,4
"123",12,80,"NA083",2,2008,3
"124",12,80,"NA079",2,2008,1
"125",12,80,"NA077",2,2008,1
"126",12,80,"NA077",1,2008,1
"127",12,80,"NA075",1,2008,2
"128",12,80,"NA071",2,2008,1
"129",12,80,"NA071",1,2008,2
"130",12,80,"NA069",2,2008,2
"131",12,80,"NA067",2,2008,1
"132",12,80,"NA067",1,2008,3
"133",12,80,"NA065",2,2008,3
"134",12,80,"NA065",1,2008,1
"135",12,80,"NA061",1,2008,1
"136",12,80,"NA059",1,2008,1
"137",12,80,"NA057",2,2008,1
"138",12,80,"NA057",1,2008,1
"139",12,80,"NA055",1,2008,1
"140",12,80,"NA054",1,2008,1
"141",12,80,"NA053",1,2008,2
"142",12,80,"NA051",1,2008,3
"143",12,80,"NA047",1,2008,1
"144",12,80,"NA045",1,2008,1
"145",12,80,"NA043",2,2008,2
"146",12,80,"NA043",1,2008,2
"147",12,80,"NA041",2,2008,4
"148",12,80,"NA037",2,2008,1
"149",12,80,"NA037",1,2008,2
"150",12,80,"NA035",1,2008,2
"151",12,80,"NA033",1,2008,2
"152",12,80,"NA031",1,2008,9
"153",12,80,"NA030",2,2008,3
"154",12,80,"NA029",1,2008,2
"155",12,80,"NA027",1,2008,1
"156",12,80,"NA025",2,2008,7
"157",12,80,"NA025",1,2008,8
"158",12,80,"NA023",2,2008,6
"159",12,80,"NA023",1,2008,2
"160",12,80,"NA021",2,2008,6
"161",12,80,"NA021",1,2008,12
"162",12,80,"NA019",1,2008,3
"163",12,80,"NA017",1,2008,2
"164",12,80,"NA015",2,2008,1
"165",12,80,"NA013",1,2008,11
"166",12,80,"NA011",1,2008,3
"167",12,80,"NA009",1,2008,3
"168",12,80,"NA007",2,2008,1
"169",12,80,"NA007",1,2008,1
"170",12,80,"NA005",1,2008,3
"171",12,80,"NA001",1,2008,1
"172",12,80,"NA000",1,2008,1
"173",12,75,"NA153",2,2008,1
"174",12,75,"NA153",1,2008,3
"175",12,75,"NA151",2,2008,1
"176",12,75,"NA151",1,2008,3
"177",12,75,"NA147",1,2008,1
"178",12,75,"NA145",2,2008,2
"179",12,75,"NA145",1,2008,1
"180",12,75,"NA143",2,2008,1
"181",12,75,"NA141",1,2008,1
"182",12,75,"NA139",2,2008,4
"183",12,75,"NA139",1,2008,2
"184",12,75,"NA137",2,2008,2
"185",12,75,"NA137",1,2008,3
"186",12,75,"NA135",1,2008,2
"187",12,75,"NA131",2,2008,2
"188",12,75,"NA131",1,2008,3
"189",12,75,"NA129",1,2008,2
"190",12,75,"NA127",1,2008,15
"191",12,75,"NA125",1,2008,1
"192",12,75,"NA123",1,2008,1
"193",12,75,"NA119",2,2008,3
"194",12,75,"NA119",1,2008,2
"195",12,75,"NA117",2,2008,1
"196",12,75,"NA117",1,2008,1
"197",12,75,"NA115",2,2008,1
"198",12,75,"NA115",1,2008,3
"199",12,75,"NA113",1,2008,11
"200",12,75,"NA111",2,2008,1
"201",12,75,"NA111",1,2008,1
"202",12,75,"NA109",2,2008,1
"203",12,75,"NA107",2,2008,1
"204",12,75,"NA105",2,2008,2
"205",12,75,"NA105",1,2008,3
"206",12,75,"NA103",1,2008,1
"207",12,75,"NA101",1,2008,1
"208",12,75,"NA099",1,2008,1
"209",12,75,"NA097",2,2008,3
"210",12,75,"NA097",1,2008,4
"211",12,75,"NA091",1,2008,2
"212",12,75,"NA089",1,2008,1
"213",12,75,"NA085",1,2008,1
"214",12,75,"NA083",1,2008,1
"215",12,75,"NA081",1,2008,2
"216",12,75,"NA079",1,2008,3
"217",12,75,"NA077",1,2008,1
"218",12,75,"NA073",2,2008,1
"219",12,75,"NA071",1,2008,1
"220",12,75,"NA069",2,2008,2
"221",12,75,"NA069",1,2008,2
"222",12,75,"NA065",2,2008,1
"223",12,75,"NA065",1,2008,4
"224",12,75,"NA061",2,2008,2
"225",12,75,"NA061",1,2008,6
"226",12,75,"NA059",2,2008,3
"227",12,75,"NA059",1,2008,1
"228",12,75,"NA057",2,2008,2
"229",12,75,"NA057",1,2008,2
"230",12,75,"NA055",2,2008,1
"231",12,75,"NA055",1,2008,1
"232",12,75,"NA053",2,2008,1
"233",12,75,"NA053",1,2008,1
"234",12,75,"NA043",2,2008,1
"235",12,75,"NA043",1,2008,1
"236",12,75,"NA041",2,2008,1
"237",12,75,"NA039",1,2008,3
"238",12,75,"NA037",1,2008,1
"239",12,75,"NA031",2,2008,5
"240",12,75,"NA031",1,2008,14
"241",12,75,"NA030",1,2008,2
"242",12,75,"NA029",2,2008,1
"243",12,75,"NA027",2,2008,1
"244",12,75,"NA027",1,2008,1
"245",12,75,"NA025",2,2008,3
"246",12,75,"NA025",1,2008,5
"247",12,75,"NA023",2,2008,2
"248",12,75,"NA021",2,2008,6
"249",12,75,"NA021",1,2008,10
"250",12,75,"NA015",1,2008,2
"251",12,75,"NA013",1,2008,5
"252",12,75,"NA011",1,2008,1
"253",12,75,"NA010",1,2008,9
"254",12,75,"NA009",2,2008,2
"255",12,75,"NA007",1,2008,3
"256",12,75,"NA005",2,2008,4
"257",12,75,"NA005",1,2008,4
"258",12,75,"NA003",1,2008,2
"259",12,75,"NA000",2,2008,2
"260",12,65,"NA153",2,2008,2
"261",12,65,"NA153",1,2008,2
"262",12,65,"NA145",2,2008,1
"263",12,65,"NA145",1,2008,2
"264",12,65,"NA143",2,2008,1
"265",12,65,"NA143",1,2008,3
"266",12,65,"NA139",2,2008,1
"267",12,65,"NA139",1,2008,1
"268",12,65,"NA137",2,2008,2
"269",12,65,"NA137",1,2008,1
"270",12,65,"NA135",2,2008,1
"271",12,65,"NA131",2,2008,1
"272",12,65,"NA131",1,2008,3
"273",12,65,"NA129",2,2008,1
"274",12,65,"NA127",2,2008,15
"275",12,65,"NA127",1,2008,14
"276",12,65,"NA125",1,2008,1
"277",12,65,"NA119",2,2008,1
"278",12,65,"NA119",1,2008,2
"279",12,65,"NA113",1,2008,2
"280",12,65,"NA105",1,2008,1
"281",12,65,"NA103",1,2008,3
"282",12,65,"NA097",2,2008,4
"283",12,65,"NA091",1,2008,5
"284",12,65,"NA089",2,2008,1
"285",12,65,"NA085",1,2008,1
"286",12,65,"NA079",1,2008,1
"287",12,65,"NA077",1,2008,1
"288",12,65,"NA075",2,2008,2
"289",12,65,"NA071",2,2008,1
"290",12,65,"NA071",1,2008,1
"291",12,65,"NA069",1,2008,2
"292",12,65,"NA067",1,2008,2
"293",12,65,"NA065",2,2008,2
"294",12,65,"NA065",1,2008,1
"295",12,65,"NA063",1,2008,1
"296",12,65,"NA061",2,2008,1
"297",12,65,"NA061",1,2008,3
"298",12,65,"NA057",1,2008,3
"299",12,65,"NA055",1,2008,1
"300",12,65,"NA053",1,2008,3
"301",12,65,"NA051",1,2008,3
"302",12,65,"NA047",2,2008,3
"303",12,65,"NA047",1,2008,1
"304",12,65,"NA045",1,2008,1
"305",12,65,"NA043",2,2008,2
"306",12,65,"NA041",1,2008,1
"307",12,65,"NA039",1,2008,1
"308",12,65,"NA035",2,2008,2
"309",12,65,"NA035",1,2008,3
"310",12,65,"NA033",2,2008,1
"311",12,65,"NA031",2,2008,4
"312",12,65,"NA031",1,2008,3
"313",12,65,"NA030",2,2008,1
"314",12,65,"NA030",1,2008,4
"315",12,65,"NA027",2,2008,1
"316",12,65,"NA027",1,2008,1
"317",12,65,"NA025",2,2008,8
"318",12,65,"NA025",1,2008,6
"319",12,65,"NA023",2,2008,1
"320",12,65,"NA023",1,2008,1
"321",12,65,"NA021",2,2008,10
"322",12,65,"NA021",1,2008,6
"323",12,65,"NA019",1,2008,3
"324",12,65,"NA017",1,2008,1
"325",12,65,"NA015",1,2008,2
"326",12,65,"NA013",2,2008,3
"327",12,65,"NA013",1,2008,5
"328",12,65,"NA010",2,2008,1
"329",12,65,"NA010",1,2008,5
"330",12,65,"NA007",1,2008,2
"331",12,65,"NA005",2,2008,1
"332",12,65,"NA005",1,2008,3
"333",12,65,"NA003",1,2008,2
"334",12,65,"NA001",2,2008,1
"335",12,65,"NA000",1,2008,2
"336",12,60,"NA141",2,2008,2
"337",12,60,"NA137",2,2008,2
"338",12,60,"NA131",2,2008,2
"339",12,60,"NA127",2,2008,8
"340",12,60,"NA085",1,2008,3
"341",12,60,"NA035",1,2008,3
"342",12,60,"NA013",1,2008,1
"343",12,55,"NA127",2,2008,7
"344",12,55,"NA029",1,2008,1
"345",12,55,"NA000",1,2008,4
"346",12,50,"NA153",1,2008,1
"347",12,50,"NA145",2,2008,1
"348",12,50,"NA141",2,2008,2
"349",12,50,"NA139",2,2008,1
"350",12,50,"NA137",2,2008,1
"351",12,50,"NA129",2,2008,1
"352",12,50,"NA127",2,2008,4
"353",12,50,"NA125",2,2008,1
"354",12,50,"NA117",2,2008,1
"355",12,50,"NA109",1,2008,1
"356",12,50,"NA107",2,2008,1
"357",12,50,"NA103",2,2008,1
"358",12,50,"NA101",2,2008,1
"359",12,50,"NA097",2,2008,1
"360",12,50,"NA093",2,2008,1
"361",12,50,"NA087",1,2008,1
"362",12,50,"NA081",1,2008,2
"363",12,50,"NA063",1,2008,1
"364",12,50,"NA061",2,2008,1
"365",12,50,"NA059",2,2008,1
"366",12,50,"NA057",1,2008,1
"367",12,50,"NA053",2,2008,1
"368",12,50,"NA047",2,2008,1
"369",12,50,"NA043",2,2008,1
"370",12,50,"NA037",2,2008,1
"371",12,50,"NA035",2,2008,1
"372",12,50,"NA033",2,2008,1
"373",12,50,"NA031",2,2008,2
"374",12,50,"NA029",2,2008,1
"375",12,50,"NA025",2,2008,2
"376",12,50,"NA021",2,2008,4
"377",12,50,"NA021",1,2008,2
"378",12,50,"NA017",2,2008,1
"379",12,50,"NA015",2,2008,1
"380",12,50,"NA013",2,2008,2
"381",12,50,"NA013",1,2008,4
"382",12,50,"NA010",2,2008,3
"383",12,50,"NA001",2,2008,1
"384",12,50,"NA000",1,2008,2
"385",12,45,"NA153",1,2008,2
"386",12,45,"NA149",1,2008,4
"387",12,45,"NA147",2,2008,1
"388",12,45,"NA139",2,2008,1
"389",12,45,"NA139",1,2008,4
"390",12,45,"NA137",2,2008,1
"391",12,45,"NA127",2,2008,4
"392",12,45,"NA125",2,2008,1
"393",12,45,"NA113",2,2008,2
"394",12,45,"NA113",1,2008,2
"395",12,45,"NA109",2,2008,1
"396",12,45,"NA105",1,2008,1
"397",12,45,"NA103",1,2008,1
"398",12,45,"NA099",1,2008,2
"399",12,45,"NA081",2,2008,1
"400",12,45,"NA077",2,2008,1
"401",12,45,"NA075",2,2008,1
"402",12,45,"NA063",2,2008,1
"403",12,45,"NA057",2,2008,2
"404",12,45,"NA057",1,2008,2
"405",12,45,"NA053",2,2008,1
"406",12,45,"NA053",1,2008,1
"407",12,45,"NA047",1,2008,2
"408",12,45,"NA041",1,2008,1
"409",12,45,"NA033",1,2008,1
"410",12,45,"NA031",2,2008,2
"411",12,45,"NA029",2,2008,1
"412",12,45,"NA027",1,2008,2
"413",12,45,"NA025",1,2008,3
"414",12,45,"NA023",1,2008,2
"415",12,45,"NA021",2,2008,1
"416",12,45,"NA021",1,2008,5
"417",12,45,"NA017",1,2008,1
"418",12,45,"NA011",2,2008,1
"419",12,45,"NA010",2,2008,2
"420",12,45,"NA005",1,2008,1
"421",12,45,"NA001",2,2008,1
"422",12,40,"NA145",1,2008,1
"423",12,40,"NA139",1,2008,1
"424",12,40,"NA127",1,2008,3
"425",12,40,"NA125",1,2008,1
"426",12,40,"NA119",1,2008,1
"427",12,40,"NA113",1,2008,1
"428",12,40,"NA111",1,2008,1
"429",12,40,"NA107",1,2008,1
"430",12,40,"NA099",1,2008,1
"431",12,40,"NA091",1,2008,1
"432",12,40,"NA087",1,2008,2
"433",12,40,"NA075",1,2008,1
"434",12,40,"NA071",1,2008,1
"435",12,40,"NA067",1,2008,1
"436",12,40,"NA065",1,2008,1
"437",12,40,"NA063",1,2008,1
"438",12,40,"NA061",1,2008,1
"439",12,40,"NA053",1,2008,1
"440",12,40,"NA047",1,2008,1
"441",12,40,"NA043",1,2008,1
"442",12,40,"NA041",1,2008,1
"443",12,40,"NA033",1,2008,1
"444",12,40,"NA031",1,2008,1
"445",12,40,"NA029",1,2008,1
"446",12,40,"NA025",1,2008,1
"447",12,40,"NA021",1,2008,1
"448",12,40,"NA019",1,2008,1
"449",12,40,"NA010",1,2008,2
"450",12,35,"NA151",1,2008,1
"451",12,35,"NA145",1,2008,2
"452",12,35,"NA141",1,2008,1
"453",12,35,"NA135",2,2008,1
"454",12,35,"NA133",2,2008,1
"455",12,35,"NA127",1,2008,1
"456",12,35,"NA123",1,2008,1
"457",12,35,"NA119",1,2008,1
"458",12,35,"NA113",2,2008,2
"459",12,35,"NA113",1,2008,1
"460",12,35,"NA101",1,2008,1
"461",12,35,"NA097",1,2008,2
"462",12,35,"NA075",1,2008,1
"463",12,35,"NA071",2,2008,1
"464",12,35,"NA069",1,2008,1
"465",12,35,"NA061",2,2008,1
"466",12,35,"NA031",1,2008,1
"467",12,35,"NA030",1,2008,2
"468",12,35,"NA029",1,2008,1
"469",12,35,"NA027",1,2008,1
"470",12,35,"NA015",1,2008,1
"471",12,35,"NA010",1,2008,1
"472",12,35,"NA000",1,2008,2
"473",12,30,"NA153",2,2008,1
"474",12,30,"NA149",1,2008,1
"475",12,30,"NA145",1,2008,2
"476",12,30,"NA135",1,2008,1
"477",12,30,"NA133",1,2008,2
"478",12,30,"NA127",2,2008,1
"479",12,30,"NA127",1,2008,6
"480",12,30,"NA119",1,2008,2
"481",12,30,"NA115",1,2008,1
"482",12,30,"NA097",1,2008,2
"483",12,30,"NA071",2,2008,2
"484",12,30,"NA071",1,2008,1
"485",12,30,"NA063",1,2008,1
"486",12,30,"NA061",2,2008,1
"487",12,30,"NA051",1,2008,1
"488",12,30,"NA047",1,2008,1
"489",12,30,"NA035",2,2008,1
"490",12,30,"NA033",1,2008,1
"491",12,30,"NA031",1,2008,1
"492",12,30,"NA021",1,2008,1
"493",12,30,"NA017",1,2008,1
"494",12,30,"NA013",1,2008,1
"495",12,30,"NA010",2,2008,2
"496",12,30,"NA010",1,2008,1
"497",12,30,"NA000",1,2008,1
"498",12,25,"NA115",1,2008,1
"499",12,25,"NA101",1,2008,1
"500",12,25,"NA089",1,2008,1
"501",12,25,"NA077",1,2008,1
"502",12,25,"NA053",1,2008,1
"503",12,25,"NA045",2,2008,1
"504",12,25,"NA043",1,2008,1
"505",12,25,"NA030",1,2008,3
"506",12,25,"NA013",1,2008,2
"507",12,25,"NA010",1,2008,1
"508",12,55,"NA071",1,2008,2
"509",12,20,"NA151",1,2008,2
"510",12,20,"NA149",1,2008,1
"511",12,20,"NA145",1,2008,1
"512",12,20,"NA135",1,2008,2
"513",12,20,"NA129",1,2008,1
"514",12,20,"NA127",2,2008,1
"515",12,20,"NA127",1,2008,4
"516",12,20,"NA113",2,2008,1
"517",12,20,"NA113",1,2008,1
"518",12,20,"NA077",2,2008,1
"519",12,20,"NA077",1,2008,4
"520",12,20,"NA061",1,2008,3
"521",12,20,"NA030",1,2008,1
"522",12,20,"NA029",1,2008,1
"523",12,20,"NA025",1,2008,1
"524",12,20,"NA017",1,2008,1
"525",12,20,"NA007",2,2008,1
"526",12,15,"NA077",1,2008,1
"527",12,15,"NA075",1,2008,1
"528",12,15,"NA029",1,2008,1
"529",12,15,"NA010",1,2008,2
"530",12,40,"NA127",2,2008,1
"531",12,10,"NA021",1,2008,1
"532",12,10,"NA013",1,2008,1
"533",12,0,"NA149",1,2008,1
"534",12,0,"NA137",1,2008,1
"535",12,0,"NA135",1,2008,1
"536",12,0,"NA127",1,2008,4
"537",12,0,"NA119",1,2008,1
"538",12,0,"NA117",1,2008,1
"539",12,0,"NA107",1,2008,1
"540",12,0,"NA105",1,2008,1
"541",12,0,"NA099",1,2008,2
"542",12,0,"NA089",1,2008,1
"543",12,0,"NA065",1,2008,1
"544",12,0,"NA061",1,2008,1
"545",12,0,"NA057",1,2008,1
"546",12,0,"NA055",1,2008,1
"547",12,0,"NA039",1,2008,1
"548",12,0,"NA031",1,2008,1
"549",12,0,"NA029",1,2008,1
"550",12,0,"NA023",1,2008,1
"551",12,0,"NA021",1,2008,1
"552",12,0,"NA011",1,2008,1
"553",12,0,"NA010",1,2008,3
"554",12,0,"NA005",1,2008,1
"555",12,0,"NA003",1,2008,1
"556",12,60,"NA073",1,2008,1
"557",12,30,"NA061",1,2008,1
"558",12,30,"NA069",1,2008,1
"559",11,85,"NA153",1,2008,3
"560",11,85,"NA151",1,2008,5
"561",11,85,"NA149",1,2008,1
"562",11,85,"NA145",1,2008,3
"563",11,85,"NA143",1,2008,2
"564",11,85,"NA141",1,2008,4
"565",11,85,"NA139",1,2008,6
"566",11,85,"NA137",1,2008,1
"567",11,85,"NA135",1,2008,3
"568",11,85,"NA133",1,2008,1
"569",11,85,"NA131",1,2008,4
"570",11,85,"NA127",1,2008,38
"571",11,85,"NA125",2,2008,2
"572",11,85,"NA123",2,2008,4
"573",11,85,"NA121",2,2008,3
"574",11,85,"NA121",1,2008,4
"575",11,85,"NA117",2,2008,1
"576",11,85,"NA111",1,2008,4
"577",11,85,"NA107",1,2008,1
"578",11,85,"NA105",1,2008,2
"579",11,85,"NA103",2,2008,4
"580",11,85,"NA103",1,2008,3
"581",11,85,"NA097",1,2008,6
"582",11,85,"NA095",2,2008,1
"583",11,85,"NA091",2,2008,7
"584",11,85,"NA091",1,2008,4
"585",11,85,"NA087",1,2008,2
"586",11,85,"NA085",1,2008,1
"587",11,85,"NA081",1,2008,2
"588",11,85,"NA079",2,2008,2
"589",11,85,"NA077",2,2008,3
"590",11,85,"NA077",1,2008,2
"591",11,85,"NA071",1,2008,3
"592",11,85,"NA067",1,2008,2
"593",11,85,"NA065",2,2008,2
"594",11,85,"NA061",1,2008,8
"595",11,85,"NA059",1,2008,3
"596",11,85,"NA057",1,2008,2
"597",11,85,"NA055",1,2008,3
"598",11,85,"NA054",1,2008,1
"599",11,85,"NA053",1,2008,3
"600",11,85,"NA051",2,2008,4
"601",11,85,"NA051",1,2008,6
"602",11,85,"NA047",1,2008,3
"603",11,85,"NA045",1,2008,3
"604",11,85,"NA037",1,2008,1
"605",11,85,"NA030",1,2008,1
"606",11,85,"NA029",1,2008,3
"607",11,85,"NA027",1,2008,3
"608",11,85,"NA025",1,2008,10
"609",11,85,"NA015",2,2008,1
"610",11,85,"NA015",1,2008,4
"611",11,85,"NA013",1,2008,7
"612",11,85,"NA011",1,2008,2
"613",11,85,"NA010",1,2008,1
"614",11,85,"NA005",1,2008,6
"615",11,85,"NA001",1,2008,1
"616",11,80,"NA153",2,2008,2
"617",11,80,"NA151",2,2008,3
"618",11,80,"NA149",2,2008,1
"619",11,80,"NA147",2,2008,1
"620",11,80,"NA145",2,2008,5
"621",11,80,"NA139",2,2008,1
"622",11,80,"NA133",2,2008,1
"623",11,80,"NA131",2,2008,4
"624",11,80,"NA127",2,2008,23
"625",11,80,"NA125",2,2008,1
"626",11,80,"NA123",2,2008,1
"627",11,80,"NA121",2,2008,2
"628",11,80,"NA117",2,2008,1
"629",11,80,"NA115",2,2008,1
"630",11,80,"NA113",2,2008,5
"631",11,80,"NA111",2,2008,1
"632",11,80,"NA109",2,2008,1
"633",11,80,"NA107",2,2008,2
"634",11,80,"NA105",2,2008,2
"635",11,80,"NA097",2,2008,6
"636",11,80,"NA095",2,2008,2
"637",11,80,"NA091",2,2008,1
"638",11,80,"NA089",2,2008,1
"639",11,80,"NA081",2,2008,2
"640",11,80,"NA079",2,2008,3
"641",11,80,"NA077",2,2008,2
"642",11,80,"NA075",2,2008,1
"643",11,80,"NA067",2,2008,2
"644",11,80,"NA065",2,2008,5
"645",11,80,"NA063",2,2008,1
"646",11,80,"NA061",2,2008,7
"647",11,80,"NA059",2,2008,1
"648",11,80,"NA057",2,2008,2
"649",11,80,"NA053",2,2008,1
"650",11,80,"NA051",2,2008,3
"651",11,80,"NA031",2,2008,6
"652",11,80,"NA030",2,2008,2
"653",11,80,"NA023",2,2008,9
"654",11,80,"NA019",2,2008,1
"655",11,80,"NA010",2,2008,4
"656",11,75,"NA153",2,2008,3
"657",11,75,"NA153",1,2008,1
"658",11,75,"NA151",1,2008,1
"659",11,75,"NA149",2,2008,2
"660",11,75,"NA147",2,2008,1
"661",11,75,"NA145",2,2008,1
"662",11,75,"NA145",1,2008,4
"663",11,75,"NA143",2,2008,4
"664",11,75,"NA141",2,2008,2
"665",11,75,"NA141",1,2008,1
"666",11,75,"NA139",2,2008,2
"667",11,75,"NA139",1,2008,3
"668",11,75,"NA137",2,2008,1
"669",11,75,"NA137",1,2008,3
"670",11,75,"NA133",2,2008,2
"671",11,75,"NA131",2,2008,1
"672",11,75,"NA131",1,2008,3
"673",11,75,"NA129",2,2008,2
"674",11,75,"NA129",1,2008,5
"675",11,75,"NA127",2,2008,21
"676",11,75,"NA127",1,2008,12
"677",11,75,"NA125",2,2008,1
"678",11,75,"NA125",1,2008,2
"679",11,75,"NA123",2,2008,1
"680",11,75,"NA123",1,2008,3
"681",11,75,"NA121",2,2008,1
"682",11,75,"NA119",1,2008,3
"683",11,75,"NA115",2,2008,1
"684",11,75,"NA115",1,2008,2
"685",11,75,"NA113",2,2008,6
"686",11,75,"NA113",1,2008,5
"687",11,75,"NA109",2,2008,1
"688",11,75,"NA109",1,2008,1
"689",11,75,"NA107",2,2008,2
"690",11,75,"NA103",1,2008,1
"691",11,75,"NA097",2,2008,2
"692",11,75,"NA097",1,2008,7
"693",11,75,"NA091",2,2008,1
"694",11,75,"NA091",1,2008,3
"695",11,75,"NA089",1,2008,1
"696",11,75,"NA087",1,2008,1
"697",11,75,"NA085",2,2008,3
"698",11,75,"NA085",1,2008,2
"699",11,75,"NA081",2,2008,2
"700",11,75,"NA081",1,2008,1
"701",11,75,"NA079",2,2008,2
"702",11,75,"NA077",2,2008,2
"703",11,75,"NA077",1,2008,2
"704",11,75,"NA075",2,2008,1
"705",11,75,"NA075",1,2008,2
"706",11,75,"NA073",1,2008,1
"707",11,75,"NA071",2,2008,1
"708",11,75,"NA069",2,2008,1
"709",11,75,"NA069",1,2008,1
"710",11,75,"NA067",2,2008,1
"711",11,75,"NA067",1,2008,1
"712",11,75,"NA065",2,2008,1
"713",11,75,"NA065",1,2008,1
"714",11,75,"NA063",2,2008,1
"715",11,75,"NA061",2,2008,3
"716",11,75,"NA061",1,2008,4
"717",11,75,"NA059",2,2008,1
"718",11,75,"NA059",1,2008,1
"719",11,75,"NA057",2,2008,1
"720",11,75,"NA057",1,2008,3
"721",11,75,"NA055",2,2008,3
"722",11,75,"NA053",2,2008,2
"723",11,75,"NA053",1,2008,6
"724",11,75,"NA047",2,2008,1
"725",11,75,"NA045",1,2008,1
"726",11,75,"NA043",2,2008,2
"727",11,75,"NA043",1,2008,3
"728",11,75,"NA041",2,2008,3
"729",11,75,"NA041",1,2008,3
"730",11,75,"NA039",1,2008,2
"731",11,75,"NA035",2,2008,3
"732",11,75,"NA035",1,2008,3
"733",11,75,"NA033",1,2008,3
"734",11,75,"NA031",2,2008,8
