"","model.2.mean","model.2.ll","model.2.ul","age","sex","cause"
"1",0.0237534424027226,0.0116457300856031,0.0369997871585966,0,1,"Transport accidents"
"2",0.0228794212360122,0.0106440478977138,0.0359445050141756,0,1,"Transport accidents"
"3",0.0193424875855328,0.00570384777287096,0.0321309404625935,0,1,"Transport accidents"
"4",0.019908228449278,0.00603258637005444,0.0334947370260692,0,1,"Transport accidents"
"5",0.0191233897320988,0.00472845068492346,0.0328964138155356,0,1,"Transport accidents"
"6",0.0191057923890171,0.00413411882946853,0.0334651841175379,0,1,"Transport accidents"
"7",0.0194845121069364,0.00425088847880075,0.0343247443076026,0,1,"Transport accidents"
"8",0.0192116692682078,0.00362284336770236,0.0341282692055654,0,1,"Transport accidents"
"9",0.0191691103339679,0.00356362279471327,0.0339134417422155,0,1,"Transport accidents"
"10",0.0199527334459162,0.00525895088059789,0.034123305282243,0,1,"Transport accidents"
"11",0.0218914890147099,0.0088065799352628,0.0354738332666438,0,1,"Transport accidents"
"12",0.0212912354063909,0.00900868007398591,0.0335003367260624,0,1,"Transport accidents"
"13",0.0164511656162203,0.00450543922721864,0.0285566255655958,5,1,"Transport accidents"
"14",0.0206528166795858,0.00858228317555156,0.0340330756145913,5,1,"Transport accidents"
"15",0.0201780700872424,0.00732282745394242,0.0343494763778679,5,1,"Transport accidents"
"16",0.0219712759742916,0.00763063999420082,0.0394835230223595,5,1,"Transport accidents"
"17",0.0104839614496829,-0.00367307836069918,0.0243849941534209,5,1,"Transport accidents"
"18",0.000996263843265902,-0.0161227059597036,0.0154953017758282,5,1,"Transport accidents"
"19",-0.00324729922004671,-0.0220641796464484,0.0122733733863364,5,1,"Transport accidents"
"20",-0.00124262972041299,-0.0196134495094075,0.0140811340636156,5,1,"Transport accidents"
"21",0.00732125101811539,-0.00853463423428506,0.0230846326663987,5,1,"Transport accidents"
"22",0.0121518177974204,-0.00216523702124411,0.0276864738174333,5,1,"Transport accidents"
"23",0.012639322199621,-0.000417875701170316,0.0258750868938049,5,1,"Transport accidents"
"24",0.0138894996121777,0.00230507561345965,0.0253929916970403,5,1,"Transport accidents"
"25",0.0174069592265216,0.0104728758908343,0.0246009886252522,55,1,"Transport accidents"
"26",0.0166952184790871,0.00948128098973506,0.0237252018909509,55,1,"Transport accidents"
"27",0.0192101246366186,0.0115854188147802,0.0271840885788542,55,1,"Transport accidents"
"28",0.0205948904954882,0.0120485880804373,0.0300164025596704,55,1,"Transport accidents"
"29",0.0185870858331744,0.00965863892603762,0.0276168133806497,55,1,"Transport accidents"
"30",0.0177137491780052,0.00827160516237616,0.0271055054262645,55,1,"Transport accidents"
"31",0.0171813413700097,0.00758508231447932,0.0267034953627342,55,1,"Transport accidents"
"32",0.0165158803240881,0.006726299808889,0.0261023916679289,55,1,"Transport accidents"
"33",0.0165772164751804,0.00702343052914347,0.0260943684799786,55,1,"Transport accidents"
"34",0.0164204071319709,0.00760502788144185,0.0252469399127456,55,1,"Transport accidents"
"35",0.0163421456461234,0.00857486680487128,0.0242223028346625,55,1,"Transport accidents"
"36",0.0140855725739191,0.00680918757771434,0.0209073462710309,55,1,"Transport accidents"
"37",0.00784616571135588,-0.00487749157476936,0.0208063645691514,0,2,"Transport accidents"
"38",0.00917256278822302,-0.00364381903039497,0.0227202583314883,0,2,"Transport accidents"
"39",0.00944130994719075,-0.00397239088628824,0.0237021944647016,0,2,"Transport accidents"
"40",0.0100955662758464,-0.003952477763241,0.0256616922235693,0,2,"Transport accidents"
"41",0.00694621279856712,-0.00803760225829012,0.021609798686678,0,2,"Transport accidents"
"42",0.00605846158929113,-0.00969837106672177,0.0212323667713011,0,2,"Transport accidents"
"43",0.00590704354234669,-0.0101327503421487,0.0215388319699679,0,2,"Transport accidents"
"44",0.00403089279863967,-0.0131210981606929,0.0194604346320457,0,2,"Transport accidents"
"45",0.00499524585845092,-0.0113275342279917,0.0204570054546252,0,2,"Transport accidents"
"46",0.00523503095534568,-0.0102791773653604,0.0200247154231204,0,2,"Transport accidents"
"47",0.00602663901196312,-0.00803318831947947,0.019828453274982,0,2,"Transport accidents"
"48",0.00586462256440187,-0.00720720428654835,0.0184797498435559,0,2,"Transport accidents"
"49",0.0125888916197487,0.000777149435999177,0.0255712262801079,5,2,"Transport accidents"
"50",0.00702718527909215,-0.00719427674308037,0.0192360826211773,5,2,"Transport accidents"
"51",0.00826582632002128,-0.00635227498656971,0.0211715735475697,5,2,"Transport accidents"
"52",0.0124606327892104,-0.00153786474297687,0.0269866619199433,5,2,"Transport accidents"
"53",0.0160789988887895,0.00204428418333846,0.0325207556241172,5,2,"Transport accidents"
"54",0.0170699931693397,0.00258400196805563,0.0345225631645825,5,2,"Transport accidents"
"55",0.0142012298165223,-0.000636328724774808,0.0301529110960181,5,2,"Transport accidents"
"56",0.0109547485773512,-0.00518810734098323,0.0260462963111608,5,2,"Transport accidents"
"57",0.00879178840692086,-0.00883310691653828,0.0237512421568706,5,2,"Transport accidents"
"58",0.0110769705461206,-0.00393978155918256,0.0255703205080613,5,2,"Transport accidents"
"59",0.0143642437161384,0.0015063744919062,0.0291471736357249,5,2,"Transport accidents"
"60",0.00965628710769791,-0.00268198016601098,0.021244559052418,5,2,"Transport accidents"
"61",0.00240276631704477,-0.00656716590524812,0.0116641632137829,55,2,"Transport accidents"
"62",0.00200451837701937,-0.00725687533164713,0.0113675085099271,55,2,"Transport accidents"
"63",5.80357771236267e-05,-0.0107125967287106,0.0101074083688621,55,2,"Transport accidents"
