"","monthdth","age","fips","sex","year","deaths"
"307",12,65,"NA061",2,2007,4
"308",12,65,"NA061",1,2007,6
"309",12,65,"NA059",2,2007,1
"310",12,65,"NA057",2,2007,1
"311",12,65,"NA057",1,2007,3
"312",12,65,"NA055",2,2007,1
"313",12,65,"NA055",1,2007,1
"314",12,65,"NA054",2,2007,2
"315",12,65,"NA054",1,2007,1
"316",12,65,"NA053",2,2007,1
"317",12,65,"NA053",1,2007,1
"318",12,65,"NA047",2,2007,1
"319",12,65,"NA045",2,2007,1
"320",12,65,"NA045",1,2007,1
"321",12,65,"NA041",2,2007,1
"322",12,65,"NA041",1,2007,2
"323",12,65,"NA039",1,2007,1
"324",12,65,"NA037",2,2007,1
"325",12,65,"NA035",2,2007,1
"326",12,65,"NA033",1,2007,1
"327",12,65,"NA031",2,2007,4
"328",12,65,"NA031",1,2007,8
"329",12,65,"NA030",2,2007,1
"330",12,65,"NA030",1,2007,2
"331",12,65,"NA029",1,2007,1
"332",12,65,"NA027",1,2007,1
"333",12,65,"NA025",2,2007,4
"334",12,65,"NA025",1,2007,3
"335",12,65,"NA023",2,2007,1
"336",12,65,"NA023",1,2007,2
"337",12,65,"NA021",1,2007,2
"338",12,65,"NA017",1,2007,1
"339",12,65,"NA010",1,2007,3
"340",12,65,"NA009",2,2007,1
"341",12,65,"NA007",1,2007,2
"342",12,65,"NA005",2,2007,1
"343",12,65,"NA005",1,2007,4
"344",12,65,"NA003",2,2007,1
"345",12,65,"NA003",1,2007,1
"346",12,65,"NA000",2,2007,2
"347",12,60,"NA137",2,2007,3
"348",12,60,"NA131",1,2007,1
"349",12,60,"NA097",2,2007,1
"350",12,60,"NA029",1,2007,1
"351",12,60,"NA005",2,2007,2
"352",12,60,"NA005",1,2007,2
"353",12,55,"NA123",1,2007,6
"354",12,55,"NA091",1,2007,1
"355",12,55,"NA069",1,2007,1
"356",12,55,"NA057",2,2007,2
"357",12,55,"NA031",2,2007,2
"358",12,55,"NA030",1,2007,3
"359",12,55,"NA021",1,2007,7
"360",12,55,"NA017",1,2007,2
"361",12,55,"NA015",1,2007,1
"362",12,55,"NA010",1,2007,11
"363",12,50,"NA153",2,2007,1
"364",12,50,"NA151",2,2007,2
"365",12,50,"NA145",2,2007,1
"366",12,50,"NA141",2,2007,1
"367",12,50,"NA139",2,2007,1
"368",12,50,"NA137",2,2007,2
"369",12,50,"NA135",2,2007,2
"370",12,50,"NA127",1,2007,8
"371",12,50,"NA113",2,2007,1
"372",12,50,"NA091",2,2007,1
"373",12,50,"NA085",2,2007,1
"374",12,50,"NA085",1,2007,1
"375",12,50,"NA081",1,2007,1
"376",12,50,"NA061",2,2007,1
"377",12,50,"NA055",1,2007,2
"378",12,50,"NA053",1,2007,1
"379",12,50,"NA051",2,2007,3
"380",12,50,"NA047",2,2007,1
"381",12,50,"NA035",2,2007,1
"382",12,50,"NA031",2,2007,1
"383",12,50,"NA029",2,2007,1
"384",12,50,"NA023",2,2007,1
"385",12,50,"NA021",2,2007,2
"386",12,50,"NA021",1,2007,4
"387",12,50,"NA019",1,2007,1
"388",12,50,"NA015",1,2007,1
"389",12,50,"NA010",2,2007,5
"390",12,50,"NA007",1,2007,1
"391",12,45,"NA147",1,2007,1
"392",12,45,"NA145",1,2007,1
"393",12,45,"NA141",1,2007,1
"394",12,45,"NA139",2,2007,1
"395",12,45,"NA137",1,2007,3
"396",12,45,"NA135",2,2007,2
"397",12,45,"NA129",1,2007,1
"398",12,45,"NA127",2,2007,3
"399",12,45,"NA127",1,2007,9
"400",12,45,"NA121",2,2007,2
"401",12,45,"NA119",2,2007,1
"402",12,45,"NA115",1,2007,1
"403",12,45,"NA113",2,2007,1
"404",12,45,"NA113",1,2007,5
"405",12,45,"NA107",2,2007,1
"406",12,45,"NA107",1,2007,2
"407",12,45,"NA081",1,2007,1
"408",12,45,"NA069",2,2007,1
"409",12,45,"NA067",2,2007,1
"410",12,45,"NA065",2,2007,1
"411",12,45,"NA061",2,2007,2
"412",12,45,"NA061",1,2007,2
"413",12,45,"NA054",1,2007,1
"414",12,45,"NA053",1,2007,3
"415",12,45,"NA051",1,2007,2
"416",12,45,"NA049",2,2007,1
"417",12,45,"NA041",1,2007,1
"418",12,45,"NA035",2,2007,2
"419",12,45,"NA027",1,2007,1
"420",12,45,"NA025",2,2007,1
"421",12,45,"NA021",2,2007,3
"422",12,45,"NA021",1,2007,2
"423",12,45,"NA019",2,2007,2
"424",12,45,"NA017",1,2007,1
"425",12,45,"NA013",1,2007,4
"426",12,45,"NA011",2,2007,1
"427",12,45,"NA010",2,2007,2
"428",12,45,"NA010",1,2007,3
"429",12,45,"NA007",1,2007,1
"430",12,45,"NA005",2,2007,2
"431",12,45,"NA005",1,2007,1
"432",12,45,"NA003",1,2007,2
"433",12,45,"NA000",2,2007,1
"434",12,40,"NA143",1,2007,1
"435",12,40,"NA141",1,2007,1
"436",12,40,"NA137",1,2007,1
"437",12,40,"NA131",1,2007,2
"438",12,40,"NA127",1,2007,6
"439",12,40,"NA119",1,2007,2
"440",12,40,"NA105",1,2007,1
"441",12,40,"NA097",2,2007,1
"442",12,40,"NA097",1,2007,1
"443",12,40,"NA089",1,2007,1
"444",12,40,"NA087",1,2007,1
"445",12,40,"NA075",1,2007,1
"446",12,40,"NA073",1,2007,2
"447",12,40,"NA071",1,2007,1
"448",12,40,"NA069",1,2007,1
"449",12,40,"NA067",1,2007,1
"450",12,40,"NA061",1,2007,2
"451",12,40,"NA057",1,2007,1
"452",12,40,"NA035",1,2007,1
"453",12,40,"NA031",1,2007,3
"454",12,40,"NA027",1,2007,1
"455",12,40,"NA025",1,2007,3
"456",12,40,"NA021",1,2007,2
"457",12,40,"NA020",1,2007,1
"458",12,40,"NA013",1,2007,1
"459",12,40,"NA011",1,2007,2
"460",12,40,"NA010",1,2007,3
"461",12,40,"NA009",1,2007,1
"462",12,40,"NA007",1,2007,1
"463",12,40,"NA005",1,2007,3
"464",12,40,"NA003",1,2007,1
"465",12,40,"NA000",1,2007,1
"466",12,35,"NA143",1,2007,1
"467",12,35,"NA129",1,2007,1
"468",12,35,"NA127",1,2007,2
"469",12,35,"NA125",1,2007,1
"470",12,35,"NA113",1,2007,1
"471",12,35,"NA107",1,2007,1
"472",12,35,"NA091",1,2007,2
"473",12,35,"NA079",2,2007,1
"474",12,35,"NA069",1,2007,2
"475",12,35,"NA047",1,2007,1
"476",12,35,"NA035",1,2007,1
"477",12,35,"NA033",1,2007,1
"478",12,35,"NA030",2,2007,1
"479",12,35,"NA030",1,2007,1
"480",12,35,"NA029",1,2007,1
"481",12,35,"NA025",2,2007,1
"482",12,35,"NA025",1,2007,1
"483",12,35,"NA021",1,2007,2
"484",12,35,"NA015",2,2007,1
"485",12,35,"NA013",2,2007,1
"486",12,35,"NA013",1,2007,2
"487",12,35,"NA011",1,2007,1
"488",12,35,"NA010",1,2007,5
"489",12,35,"NA005",1,2007,1
"490",12,35,"NA000",1,2007,1
"491",12,30,"NA151",2,2007,1
"492",12,30,"NA145",1,2007,2
"493",12,30,"NA131",2,2007,1
"494",12,30,"NA127",2,2007,1
"495",12,30,"NA127",1,2007,4
"496",12,30,"NA125",1,2007,1
"497",12,30,"NA113",1,2007,2
"498",12,30,"NA111",2,2007,1
"499",12,30,"NA085",1,2007,1
"500",12,30,"NA061",1,2007,2
"501",12,30,"NA055",2,2007,1
"502",12,30,"NA039",2,2007,1
"503",12,30,"NA037",1,2007,1
"504",12,30,"NA031",2,2007,1
"505",12,30,"NA031",1,2007,3
"506",12,30,"NA029",1,2007,2
"507",12,30,"NA021",1,2007,1
"508",12,30,"NA019",1,2007,1
"509",12,30,"NA010",2,2007,1
"510",12,30,"NA010",1,2007,2
"511",12,30,"NA000",2,2007,2
"512",12,25,"NA143",1,2007,1
"513",12,25,"NA137",1,2007,1
"514",12,25,"NA129",1,2007,1
"515",12,25,"NA127",1,2007,6
"516",12,25,"NA113",1,2007,2
"517",12,25,"NA107",1,2007,1
"518",12,25,"NA091",1,2007,1
"519",12,25,"NA087",1,2007,1
"520",12,25,"NA069",1,2007,2
"521",12,25,"NA067",1,2007,1
"522",12,25,"NA053",1,2007,1
"523",12,25,"NA051",1,2007,1
"524",12,25,"NA033",1,2007,1
"525",12,25,"NA029",1,2007,1
"526",12,25,"NA019",1,2007,2
"527",12,25,"NA010",1,2007,2
"528",12,25,"NA001",1,2007,1
"529",12,55,"NA053",1,2007,4
"530",12,55,"NA027",1,2007,2
"531",12,20,"NA153",1,2007,2
"532",12,20,"NA149",2,2007,1
"533",12,20,"NA143",1,2007,1
"534",12,20,"NA139",1,2007,1
"535",12,20,"NA137",1,2007,1
"536",12,20,"NA135",1,2007,2
"537",12,20,"NA131",1,2007,1
"538",12,20,"NA113",2,2007,1
"539",12,20,"NA113",1,2007,1
"540",12,20,"NA077",1,2007,1
"541",12,20,"NA071",2,2007,1
"542",12,20,"NA061",1,2007,1
"543",12,20,"NA057",1,2007,1
"544",12,20,"NA047",1,2007,1
"545",12,20,"NA035",1,2007,1
"546",12,20,"NA009",1,2007,1
"547",12,20,"NA003",1,2007,1
"548",12,15,"NA133",1,2007,1
"549",12,15,"NA119",1,2007,1
"550",12,15,"NA107",1,2007,1
"551",12,15,"NA057",1,2007,1
"552",12,15,"NA010",1,2007,1
"553",12,10,"NA145",2,2007,1
"554",12,10,"NA015",2,2007,1
"555",12,10,"NA001",2,2007,1
"556",12,45,"NA081",2,2007,1
"557",12,0,"NA153",1,2007,1
"558",12,0,"NA145",1,2007,1
"559",12,0,"NA129",1,2007,1
"560",12,0,"NA127",1,2007,2
"561",12,0,"NA125",1,2007,2
"562",12,0,"NA123",1,2007,2
"563",12,0,"NA113",1,2007,1
"564",12,0,"NA107",1,2007,1
"565",12,0,"NA097",1,2007,1
"566",12,0,"NA091",1,2007,1
"567",12,0,"NA061",1,2007,1
"568",12,0,"NA041",1,2007,1
"569",12,0,"NA039",1,2007,1
"570",12,0,"NA030",1,2007,1
"571",12,0,"NA025",1,2007,2
"572",12,0,"NA021",1,2007,3
"573",12,0,"NA010",1,2007,2
"574",12,60,"NA075",1,2007,1
"575",12,30,"NA151",1,2007,1
"576",12,30,"NA137",1,2007,1
"577",12,30,"NA069",1,2007,1
"578",12,30,"NA027",1,2007,1
"579",11,85,"NA153",2,2007,5
"580",11,85,"NA151",1,2007,4
"581",11,85,"NA149",1,2007,1
"582",11,85,"NA147",1,2007,3
"583",11,85,"NA145",1,2007,3
"584",11,85,"NA143",1,2007,1
"585",11,85,"NA141",1,2007,5
"586",11,85,"NA139",2,2007,4
"587",11,85,"NA139",1,2007,4
"588",11,85,"NA137",2,2007,5
"589",11,85,"NA137",1,2007,6
"590",11,85,"NA135",1,2007,4
"591",11,85,"NA133",2,2007,3
"592",11,85,"NA133",1,2007,1
"593",11,85,"NA131",1,2007,6
"594",11,85,"NA123",2,2007,3
"595",11,85,"NA119",1,2007,3
"596",11,85,"NA115",2,2007,4
"597",11,85,"NA113",2,2007,21
"598",11,85,"NA109",2,2007,2
"599",11,85,"NA109",1,2007,2
"600",11,85,"NA107",2,2007,2
"601",11,85,"NA107",1,2007,2
"602",11,85,"NA105",1,2007,4
"603",11,85,"NA103",1,2007,1
"604",11,85,"NA095",1,2007,2
"605",11,85,"NA091",1,2007,3
"606",11,85,"NA087",1,2007,3
"607",11,85,"NA085",2,2007,3
"608",11,85,"NA085",1,2007,2
"609",11,85,"NA081",1,2007,2
"610",11,85,"NA079",2,2007,4
"611",11,85,"NA079",1,2007,2
"612",11,85,"NA077",2,2007,2
"613",11,85,"NA075",1,2007,1
"614",11,85,"NA071",2,2007,5
"615",11,85,"NA069",1,2007,2
"616",11,85,"NA065",1,2007,2
"617",11,85,"NA063",1,2007,6
"618",11,85,"NA061",1,2007,10
"619",11,85,"NA059",1,2007,1
"620",11,85,"NA057",2,2007,4
"621",11,85,"NA057",1,2007,7
"622",11,85,"NA055",1,2007,1
"623",11,85,"NA054",1,2007,1
"624",11,85,"NA053",1,2007,2
"625",11,85,"NA051",1,2007,3
"626",11,85,"NA047",1,2007,2
"627",11,85,"NA039",2,2007,2
"628",11,85,"NA039",1,2007,1
"629",11,85,"NA037",1,2007,2
"630",11,85,"NA029",1,2007,3
"631",11,85,"NA025",1,2007,11
"632",11,85,"NA023",2,2007,7
"633",11,85,"NA023",1,2007,4
"634",11,85,"NA017",2,2007,3
"635",11,85,"NA013",2,2007,10
"636",11,85,"NA003",1,2007,2
"637",11,80,"NA153",2,2007,1
"638",11,80,"NA149",2,2007,2
"639",11,80,"NA147",2,2007,1
"640",11,80,"NA145",2,2007,2
"641",11,80,"NA145",1,2007,1
"642",11,80,"NA143",2,2007,3
"643",11,80,"NA139",2,2007,2
"644",11,80,"NA137",2,2007,4
"645",11,80,"NA133",2,2007,1
"646",11,80,"NA125",2,2007,2
"647",11,80,"NA117",2,2007,2
"648",11,80,"NA113",2,2007,6
"649",11,80,"NA111",2,2007,1
"650",11,80,"NA107",2,2007,4
"651",11,80,"NA105",2,2007,1
"652",11,80,"NA103",2,2007,2
"653",11,80,"NA097",2,2007,10
"654",11,80,"NA095",2,2007,1
"655",11,80,"NA091",2,2007,3
"656",11,80,"NA089",2,2007,1
"657",11,80,"NA085",2,2007,2
"658",11,80,"NA083",2,2007,1
"659",11,80,"NA081",2,2007,2
"660",11,80,"NA077",2,2007,2
"661",11,80,"NA077",1,2007,2
"662",11,80,"NA075",2,2007,2
"663",11,80,"NA069",2,2007,6
"664",11,80,"NA061",2,2007,3
"665",11,80,"NA059",2,2007,1
"666",11,80,"NA057",2,2007,2
"667",11,80,"NA054",2,2007,2
"668",11,80,"NA047",2,2007,3
"669",11,80,"NA041",2,2007,1
"670",11,80,"NA031",2,2007,3
"671",11,80,"NA030",2,2007,3
"672",11,80,"NA029",2,2007,1
"673",11,80,"NA025",2,2007,9
"674",11,80,"NA021",2,2007,9
"675",11,80,"NA019",2,2007,2
"676",11,80,"NA017",2,2007,1
"677",11,80,"NA007",2,2007,1
"678",11,80,"NA005",1,2007,3
"679",11,80,"NA000",2,2007,1
"680",11,75,"NA153",2,2007,2
"681",11,75,"NA153",1,2007,1
"682",11,75,"NA151",1,2007,2
"683",11,75,"NA149",2,2007,1
"684",11,75,"NA147",1,2007,2
"685",11,75,"NA145",2,2007,4
"686",11,75,"NA145",1,2007,3
"687",11,75,"NA143",2,2007,1
"688",11,75,"NA141",2,2007,1
"689",11,75,"NA137",2,2007,1
"690",11,75,"NA137",1,2007,3
"691",11,75,"NA135",2,2007,2
"692",11,75,"NA135",1,2007,3
"693",11,75,"NA133",1,2007,1
"694",11,75,"NA131",2,2007,2
"695",11,75,"NA131",1,2007,1
"696",11,75,"NA129",2,2007,2
"697",11,75,"NA127",2,2007,19
"698",11,75,"NA127",1,2007,20
"699",11,75,"NA125",2,2007,1
"700",11,75,"NA125",1,2007,1
"701",11,75,"NA121",2,2007,1
"702",11,75,"NA121",1,2007,1
"703",11,75,"NA119",2,2007,2
"704",11,75,"NA119",1,2007,1
"705",11,75,"NA115",2,2007,1
"706",11,75,"NA115",1,2007,1
"707",11,75,"NA113",2,2007,6
"708",11,75,"NA113",1,2007,13
"709",11,75,"NA111",1,2007,4
"710",11,75,"NA109",2,2007,1
"711",11,75,"NA109",1,2007,2
"712",11,75,"NA107",2,2007,1
"713",11,75,"NA105",1,2007,1
"714",11,75,"NA103",1,2007,1
"715",11,75,"NA101",2,2007,1
"716",11,75,"NA099",2,2007,1
"717",11,75,"NA099",1,2007,2
"718",11,75,"NA097",2,2007,4
"719",11,75,"NA097",1,2007,2
"720",11,75,"NA095",1,2007,1
"721",11,75,"NA091",2,2007,3
"722",11,75,"NA091",1,2007,1
"723",11,75,"NA085",1,2007,2
"724",11,75,"NA081",2,2007,3
"725",11,75,"NA081",1,2007,3
"726",11,75,"NA079",1,2007,2
"727",11,75,"NA077",2,2007,1
"728",11,75,"NA077",1,2007,1
"729",11,75,"NA075",2,2007,2
"730",11,75,"NA075",1,2007,2
"731",11,75,"NA073",2,2007,1
"732",11,75,"NA073",1,2007,1
"733",11,75,"NA071",2,2007,2
"734",11,75,"NA071",1,2007,2
