"","sex","age","year","month","fips","deaths","iso3","pop","pop.adj","rate","rate.adj","rate.adj.old","leap","deaths.adj","variable","month.short","state.name"
"1",2,45,1982,1,1,90,"USA",201918,202671.41035795,0.000445725492526669,0.000444068553334906,0.000444068553334906,0,90,5.56842480610941,"Jan","Alabama"
"2",2,45,1982,2,1,60,"USA",201918,202518.531835683,0.000297150328351113,0.000328012309917738,0.000296269183151506,0,66.4285714285714,8.4536138432433,"Feb","Alabama"
"3",2,45,1982,3,1,69,"USA",201918,202370.694678487,0.00034172287760378,0.000340958457990287,0.000340958457990287,0,69,14.1388573579374,"Mar","Alabama"
"4",2,45,1982,4,1,84,"USA",201918,202218.042991216,0.000416010459691558,0.000429239640123361,0.000415393200119381,0,86.8,15.3956442714369,"Apr","Alabama"
"5",2,45,1982,5,1,69,"USA",201918,202070.425188842,0.00034172287760378,0.000341465110173926,0.000341465110173926,0,69,22.0370095781456,"May","Alabama"
"6",2,45,1982,6,1,52,"USA",201918,201918,0.000257530284570964,0.000266114627389996,0.000257530284570964,0,53.7333333333333,24.4335220237918,"Jun","Alabama"
"7",2,45,1982,7,1,94,"USA",201918,201820.500201087,0.000465535514416743,0.000465760415350976,0.000465760415350976,0,94,25.945026198754,"Jul","Alabama"
"8",2,45,1982,8,1,53,"USA",201918,201732.476333102,0.000262482790043483,0.000262724182855348,0.000262724182855348,0,53,25.362011806773,"Aug","Alabama"
"9",2,45,1982,9,1,45,"USA",201918,201635.066117684,0.000222862746263335,0.000230614649005845,0.00022317546677985,0,46.5,21.8866515119999,"Sep","Alabama"
"10",2,45,1982,10,1,63,"USA",201918,201540.842952338,0.000312007844768668,0.000312591726208561,0.000312591726208561,0,63,17.3021771214057,"Oct","Alabama"
"11",2,45,1982,11,1,80,"USA",201918,201443.525270603,0.000396200437801484,0.000410371425716558,0.000397133637790217,0,82.6666666666667,12.7075659426104,"Nov","Alabama"
"12",2,45,1982,12,1,46,"USA",201918,201349.391611439,0.000227815251735853,0.000228458599411962,0.000228458599411962,0,46,11.1608048811894,"Dec","Alabama"
"13",2,45,1983,1,1,82,"USA",200773,201252.166375485,0.000408421451091531,0.000407449030123775,0.000407449030123775,0,82,5.25343347960134,"Jan","Alabama"
"14",2,45,1983,2,1,67,"USA",200773,201154.988086514,0.000333710210038202,0.000368763271217855,0.000333076503035482,0,74.1785714285714,7.83132841567342,"Feb","Alabama"
"15",2,45,1983,3,1,65,"USA",200773,201060.989259487,0.000323748711231092,0.000323284990486702,0.000323284990486702,0,65,11.0332116370229,"Mar","Alabama"
"16",2,45,1983,4,1,82,"USA",200773,200963.903283882,0.000408421451091531,0.000421634591828358,0.000408033475962927,0,84.7333333333333,14.2186454353922,"Apr","Alabama"
"17",2,45,1983,5,1,72,"USA",200773,200869.99374993,0.000358613957055979,0.000358440793748594,0.000358440793748594,0,72,20.3932934209281,"May","Alabama"
"18",2,45,1983,6,1,52,"USA",200773,200773,0.000258998968984873,0.000267632267951036,0.000258998968984873,0,53.7333333333333,23.3663146937088,"Jun","Alabama"
"19",2,45,1983,7,1,74,"USA",200773,200830.240770929,0.000368575455863089,0.000368470404237606,0.000368470404237606,0,74,26.8593102658226,"Jul","Alabama"
"20",2,45,1983,8,1,70,"USA",200773,200881.956139204,0.000348652458248868,0.000348463353032528,0.000348463353032528,0,70,26.8963984201063,"Aug","Alabama"
"21",2,45,1983,9,1,77,"USA",200773,200939.227973739,0.000383517704073755,0.000395973785054382,0.000383200437149402,0,79.5666666666667,21.7704223177419,"Sep","Alabama"
"22",2,45,1983,10,1,88,"USA",200773,200994.66787642,0.000438305947512863,0.000437822559820872,0.000437822559820872,0,88,17.3330577318663,"Oct","Alabama"
"23",2,45,1983,11,1,84,"USA",200773,201051.971845289,0.000418382949898642,0.000431729165366223,0.000417802418096344,0,86.8,11.6704068774188,"Nov","Alabama"
"24",2,45,1983,12,1,73,"USA",200773,201107.442854436,0.000363594706459534,0.000362990046334776,0.000362990046334776,0,73,5.22515726716242,"Dec","Alabama"
"25",2,45,1984,1,1,86,"USA",201448,201164.77897567,0.000426909177554505,0.00042751022538792,0.00042751022538792,1,86,3.94017165720186,"Jan","Alabama"
"26",2,45,1984,2,1,81,"USA",201448,201222.131443544,0.000402088876533895,0.000430301608850839,0.00040254021473143,1,86.5862068965517,8.42974911639728,"Feb","Alabama"
"27",2,45,1984,3,1,79,"USA",201448,201277.649400375,0.00039216075612565,0.000392492659941868,0.000392492659941868,1,79,11.2773961518605,"Mar","Alabama"
"28",2,45,1984,4,1,84,"USA",201448,201335.034047825,0.000416981057146261,0.000431122186014489,0.000417215018723699,1,86.8,15.753089134665,"Apr","Alabama"
"29",2,45,1984,5,1,66,"USA",201448,201390.583154918,0.000327627973472062,0.000327721380841477,0.000327721380841477,1,66,20.1621728684325,"May","Alabama"
"30",2,45,1984,6,1,76,"USA",201448,201448,0.000377268575513284,0.00038984419469706,0.000377268575513284,1,78.5333333333333,25.2063788173623,"Jun","Alabama"
"31",2,45,1984,7,1,64,"USA",201448,201538.825649278,0.000317699853063818,0.000317556678192489,0.000317556678192489,1,64,25.0810367936142,"Jul","Alabama"
"32",2,45,1984,8,1,76,"USA",201448,201620.896916493,0.000377268575513284,0.000376945054616425,0.000376945054616425,1,76,24.8371013859656,"Aug","Alabama"
"33",2,45,1984,9,1,71,"USA",201448,201711.800518765,0.000352448274492673,0.000363720250763621,0.000351987339448666,1,73.3666666666667,21.9770615742028,"Sep","Alabama"
"34",2,45,1984,10,1,66,"USA",201448,201799.810769913,0.000327627973472062,0.000327056798260587,0.000327056798260587,1,66,20.3815748977404,"Oct","Alabama"
